TtR,Ptt,entropy,TimestepsSoFar,AttNC,surrgain,AttC,entloss,Tmt,EpisodesSoFar,Tmc,MtR,MpbtA,meankl,Tbt,optimgain,TimeElapsed,MpbtN
-70.4,80.3696329128104,0.22272842,2289740,0.6,0.0075102877,0.4,0.0,82.65,12316,21.3,-40.381780136358984,14.865589166225027,0.0037234158,338534.4,0.0075102877,34271.68254160881,85.13441083377498
-69.45238095238095,79.83320532599097,0.20664646,2299993,0.5476190476190477,0.008290631,0.4523809523809524,0.0,82.0952380952381,12358,21.88095238095238,-40.539689936079874,15.417328558283513,0.0051452965,336262.09523809527,0.008290631,34395.75221323967,84.58267144171651
-68.94736842105263,80.43553355758951,0.22267663,2309912,0.7105263157894737,0.008775583,0.2894736842105263,0.0,82.76315789473684,12396,21.236842105263158,-38.828408610811856,16.710268279265687,0.0039085005,338997.8947368421,0.008775583,34505.81897997856,83.28973172073434
-69.8157894736842,80.59470523127791,0.2141726,2319872,0.631578947368421,0.008045611,0.3684210526315789,0.0,82.86842105263158,12434,21.05263157894737,-38.856710375419745,15.756000279498865,0.004412235,339429.05263157893,0.008045611,34615.406952381134,84.24399972050115
-70.2439024390244,80.69087069733389,0.21101998,2329964,0.4878048780487805,0.009545324,0.5121951219512195,0.0,82.97560975609755,12475,20.951219512195124,-40.01950497231998,15.404218077425828,0.005151893,339868.0975609756,0.009545324,34730.39273095131,84.59578192257416
-70.38461538461539,80.78790146738788,0.21456794,2339805,0.46153846153846156,0.008411576,0.5384615384615384,0.0,83.07692307692308,12514,20.846153846153847,-39.644927025820145,15.303625026340082,0.004874357,340283.07692307694,0.008411576,34841.909990787506,84.6963749736599
-70.02439024390245,79.49460877565014,0.20031975,2349980,0.3902439024390244,0.0075032213,0.6097560975609756,0.0,81.73170731707317,12555,22.24390243902439,-39.95330675982089,14.36008963339818,0.004765293,334773.0731707317,0.0075032213,34955.37828397751,85.63991036660185
-70.15384615384616,80.44621613080169,0.21794182,2359948,0.46153846153846156,0.008893425,0.5384615384615384,0.0,82.66666666666667,12594,21.205128205128204,-39.33820331123821,15.18039820580828,0.004240472,338602.6666666667,0.008893425,35064.22710728645,84.81960179419173
-69.26315789473684,80.50938049599624,0.22747846,2369820,0.39473684210526316,0.009291405,0.6052631578947368,0.0,82.84210526315789,12632,21.157894736842106,-38.195839267819004,16.39101464043089,0.0058178604,339321.2631578947,0.009291405,35169.96238446236,83.60898535956913
-69.175,79.69807722043637,0.20210715,2379905,0.35,0.008590254,0.65,0.0,81.95,12672,22.025,-38.48836733948005,15.588805825551892,0.0038394313,335667.2,0.008590254,35284.98654007912,84.41119417444808
-69.71794871794872,80.10752543482916,0.22991386,2389813,0.46153846153846156,0.0075887125,0.5384615384615384,0.0,82.41025641025641,12711,21.58974358974359,-38.741217365125934,15.40429435625886,0.003938874,337552.41025641025,0.0075887125,35397.37368607521,84.59570564374114
-69.76190476190476,80.02705570698798,0.20424393,2399812,0.3333333333333333,0.0073717684,0.6666666666666666,0.0,82.28571428571429,12753,21.666666666666668,-39.55917195312574,15.238862588193573,0.0036807999,337042.28571428574,0.0073717684,35514.482575416565,84.7611374118064
-69.675,79.90350289128384,0.23892911,2409937,0.475,0.010508612,0.525,0.0,82.15,12793,21.8,-39.375637657366646,15.210147934082936,0.006626618,336486.4,0.010508612,35626.7661652565,84.78985206591707
-69.85714285714286,80.38939547673874,0.20860948,2419893,0.5,0.007620825,0.5,0.0,82.71428571428571,12835,21.285714285714285,-40.98851453793503,15.531402782317443,0.004491663,338797.71428571426,0.007620825,35744.29166889191,84.46859721768256
-68.56410256410257,79.67747638654359,0.22483645,2429867,0.358974358974359,0.009619579,0.6410256410256411,0.0,81.94871794871794,12874,22.05128205128205,-37.1791856714498,16.35195920348618,0.005314946,335661.9487179487,0.009619579,35854.63456368446,83.64804079651384
-69.225,80.0406182329377,0.21660322,2439799,0.45,0.01010492,0.55,0.0,82.275,12914,21.65,-39.634521025704814,15.910320083818544,0.004706465,336998.4,0.01010492,35968.12042975426,84.08967991618147
-69.0,80.32739285791635,0.23622331,2449882,0.3,0.009612934,0.7,0.0,82.625,12954,21.35,-39.31590163302489,16.46938372867992,0.004605143,338432.0,0.009612934,36080.7398109436,83.53061627132008
-69.025,80.16022368738183,0.22605662,2459905,0.225,0.006853064,0.775,0.0,82.425,12994,21.525,-38.04462618281514,16.251801574773655,0.0039720293,337612.8,0.006853064,36188.16472387314,83.74819842522635
-68.3,79.85904379334553,0.23977122,2469881,0.25,0.010406117,0.75,0.0,82.1,13034,21.85,-37.81861780249362,16.798290115560306,0.0050639403,336281.6,0.010406117,36302.58995437622,83.20170988443968
-70.0,80.8987235892613,0.21850032,2479825,0.37209302325581395,0.009020248,0.627906976744186,0.0,83.16279069767442,13077,20.72093023255814,-40.6576401658731,15.858023934587074,0.003880956,340634.79069767444,0.009020248,36423.07096147537,84.14197606541292
-68.875,80.09078607469975,0.22158125,2489895,0.475,0.012982636,0.525,0.0,82.35,13117,21.6,-38.57412986183203,16.384949248993312,0.0056255804,337305.6,0.012982636,36532.89212322235,83.61505075100666
-68.65853658536585,80.10421688740718,0.24084462,2499939,0.4146341463414634,0.0088992985,0.5853658536585366,0.0,82.36585365853658,13158,21.585365853658537,-38.81178659481022,16.67005057561196,0.0049328087,337370.53658536583,0.0088992985,36646.507115364075,83.32994942438803
-69.0,80.55725165734592,0.23812695,2509812,0.5238095238095238,0.0074696527,0.47619047619047616,0.0,82.83333333333333,13200,21.095238095238095,-40.15883851344912,16.716091622708774,0.003984168,339285.3333333333,0.0074696527,36764.87171578407,83.28390837729123
-70.20930232558139,80.67483862330454,0.22175635,2519966,0.5116279069767442,0.00719556,0.4883720930232558,0.0,83.0,13243,20.976744186046513,-40.71478527149163,15.422958263625295,0.0035557353,339968.0,0.00719556,36879.555137872696,84.5770417363747
-68.34146341463415,79.65770260644068,0.2271641,2529941,0.3170731707317073,0.007612207,0.6829268292682927,0.0,81.92682926829268,13284,22.073170731707318,-38.40142415589526,16.60969503587238,0.0040077358,335572.2926829268,0.007612207,36997.742846250534,83.39030496412761
-69.33333333333333,79.39302276803936,0.23169103,2539994,0.47619047619047616,0.009220473,0.5238095238095238,0.0,81.64285714285714,13326,22.357142857142858,-39.075701099510084,15.075598206350278,0.0042080246,334409.14285714284,0.009220473,37116.24229335785,84.92440179364971
-70.34146341463415,80.13363933065372,0.20553423,2549978,0.5853658536585366,0.0075446977,0.4146341463414634,0.0,82.4390243902439,13367,21.5609756097561,-40.85436008383379,14.675206408002454,0.003961259,337670.243902439,0.0075446977,37231.48951816559,85.32479359199756
-69.4047619047619,79.72734311684947,0.22722934,2559994,0.35714285714285715,0.008667758,0.6428571428571429,0.0,82.0,13409,22.0,-39.673782557246376,15.394062947065809,0.0051904167,335872.0,0.008667758,37351.03585886955,84.6059370529342
-68.97435897435898,80.31477260653494,0.20886426,2569819,0.3076923076923077,0.0059651244,0.6923076923076923,0.0,82.58974358974359,13448,21.358974358974358,-38.11980278092199,16.483075101277276,0.0037330745,338287.58974358975,0.0059651244,37462.475314855576,83.51692489872272
-70.2051282051282,80.64536987539225,0.22669592,2579842,0.6410256410256411,0.012772852,0.358974358974359,0.0,82.92307692307692,13487,21.0,-39.13468544208696,15.346352355623694,0.005221803,339652.92307692306,0.012772852,37571.076323747635,84.65364764437629
-69.15384615384616,80.05167427447975,0.20021841,2589759,0.5384615384615384,0.0065574083,0.46153846153846156,0.0,82.3076923076923,13526,21.641025641025642,-38.91071609538178,16.03395582845757,0.00430802,337132.3076923077,0.0065574083,37682.35158610344,83.9660441715424
-68.94871794871794,79.91679737223072,0.22376819,2599876,0.48717948717948717,0.010522804,0.5128205128205128,0.0,82.2051282051282,13565,21.794871794871796,-38.554612807521174,16.150278600665562,0.0066358056,336712.2051282051,0.010522804,37792.40007901192,83.84972139933441
-69.2,80.59924727484025,0.24561533,2609932,0.4,0.009173577,0.6,0.0,82.875,13605,21.05,-38.88317537555339,16.507558565349022,0.005446882,339456.0,0.009173577,37903.95363473892,83.49244143465098
-69.17948717948718,80.29806341973507,0.22725545,2619771,0.5128205128205128,0.0076213516,0.48717948717948717,0.0,82.61538461538461,13644,21.384615384615383,-38.98962960730479,16.28009140112036,0.0037791294,338392.6153846154,0.0076213516,38017.86679625511,83.71990859887963
-69.88372093023256,80.3300385344088,0.21694335,2629846,0.3488372093023256,0.009448297,0.6511627906976745,0.0,82.62790697674419,13687,21.348837209302324,-40.50359979518334,15.433777027063355,0.00464238,338443.9069767442,0.009448297,38133.384736299515,84.56622297293663
-68.15,79.63278156690396,0.22204238,2639790,0.375,0.008934,0.625,0.0,81.9,13727,22.1,-37.94957149661252,16.771048789737165,0.004268933,335462.4,0.008934,38247.84774470329,83.22895121026284
-69.3170731707317,80.36166680147052,0.20582084,2649944,0.4878048780487805,0.009025069,0.5121951219512195,0.0,82.6829268292683,13768,21.317073170731707,-39.35058183089741,16.13086746039559,0.005647455,338669.26829268294,0.009025069,38363.13678693771,83.86913253960441
-68.82051282051282,80.2931475157644,0.20087324,2659732,0.38461538461538464,0.009000823,0.6153846153846154,0.0,82.58974358974359,13807,21.384615384615383,-37.82563840244561,16.68204485833172,0.0051158387,338287.58974358975,0.009000823,38477.49033021927,83.31795514166829
-69.85365853658537,80.48968261693177,0.1936768,2669751,0.5365853658536586,0.010462778,0.4634146341463415,0.0,82.78048780487805,13848,21.170731707317074,-39.723753731630055,15.610138219475495,0.0049369256,339068.8780487805,0.010462778,38592.58726668358,84.38986178052451
-69.51282051282051,80.59666313152005,0.20683908,2679985,0.5897435897435898,0.010363094,0.41025641025641024,0.0,82.87179487179488,13887,21.05128205128205,-38.892125966876776,16.16083553708749,0.0053145713,339442.8717948718,0.010363094,38701.38420653343,83.83916446291249
-68.73684210526316,80.26454864378142,0.21953711,2689986,0.4473684210526316,0.011447428,0.5526315789473685,0.0,82.57894736842105,13925,21.42105263157895,-38.31674058096056,16.785592649587358,0.0056341365,338243.36842105264,0.011447428,38812.584627866745,83.21440735041263
-68.425,79.30783908644516,0.18914123,2699836,0.35,0.0074503045,0.65,0.0,81.55,13965,22.45,-38.834141761732226,16.118743772865265,0.004769626,334028.8,0.0074503045,38928.07208800316,83.88125622713473
-69.15384615384616,80.00583082229468,0.2080657,2709810,0.5384615384615384,0.014667212,0.46153846153846156,0.0,82.25641025641026,14004,21.692307692307693,-38.92722262924964,15.956979642596899,0.005891781,336922.25641025644,0.014667212,39035.24456477165,84.04302035740311
-69.17948717948718,80.52093947960944,0.1966686,2719812,0.46153846153846156,0.008743103,0.5384615384615384,0.0,82.76923076923077,14043,21.128205128205128,-39.26471591922508,16.457865065171816,0.004567147,339022.76923076925,0.008743103,39144.82909679413,83.54213493482818
-69.74358974358974,80.67320220416131,0.21291956,2729915,0.6410256410256411,0.011510524,0.358974358974359,0.0,82.97435897435898,14082,20.974358974358974,-39.479294634724944,15.965844549006297,0.0044914093,339862.9743589744,0.011510524,39251.91590619087,84.03415545099371
-69.475,79.83419269279594,0.18491365,2739794,0.45,0.009632492,0.55,0.0,82.075,14122,21.875,-39.3810073013877,15.377302424635497,0.0041683028,336179.2,0.009632492,39369.518105983734,84.62269757536451
-69.02564102564102,79.90572257293482,0.1858381,2749982,0.5897435897435898,0.006905834,0.41025641025641024,0.0,82.12820512820512,14161,21.794871794871796,-38.43943852426767,15.959304019255255,0.004876066,336397.1282051282,0.006905834,39479.71502304077,84.04069598074476
-70.27027027027027,80.39661604867892,0.19312783,2759811,0.7567567567567568,0.009031433,0.24324324324324326,0.0,82.67567567567568,14198,21.27027027027027,-39.28399281324137,14.99950523212015,0.0043429243,338639.5675675676,0.009031433,39587.514137506485,85.00049476787986
-69.52631578947368,79.99107095707353,0.19231708,2769725,0.7368421052631579,0.009830939,0.2631578947368421,0.0,82.26315789473684,14236,21.710526315789473,-38.937044844353125,15.493438094597506,0.004653482,336949.8947368421,0.009830939,39701.103718042374,84.50656190540248
-69.2051282051282,79.93180809666988,0.20373045,2779933,0.6410256410256411,0.008631157,0.358974358974359,0.0,82.17948717948718,14275,21.76923076923077,-38.11745748946536,15.826140117047066,0.0044342307,336607.1794871795,0.008631157,39810.084164857864,84.17385988295288
-68.30555555555556,80.10926210251897,0.2200294,2789804,0.7222222222222222,0.011411705,0.2777777777777778,0.0,82.38888888888889,14311,21.583333333333332,-37.72960807215152,17.09013440330473,0.0065150773,337464.8888888889,0.011411705,39916.04673933983,82.90986559669528
-70.18604651162791,80.30169049732461,0.18829052,2799753,0.46511627906976744,0.011919363,0.5348837209302325,0.0,82.5813953488372,14354,21.372093023255815,-41.07591295041532,15.012977364015313,0.0051667723,338253.3953488372,0.011919363,40038.76405596733,84.98702263598467
-69.42105263157895,80.11500512262349,0.2114038,2809849,0.631578947368421,0.011102765,0.3684210526315789,0.0,82.39473684210526,14392,21.57894736842105,-38.710268601452434,15.728066750011386,0.005422407,337488.84210526315,0.011102765,40144.1795091629,84.27193324998859
-69.64102564102564,80.07542785622461,0.20491323,2819839,0.5384615384615384,0.009220865,0.46153846153846156,0.0,82.33333333333333,14431,21.615384615384617,-39.164728920181425,15.447108721900028,0.004078626,337237.3333333333,0.009220865,40255.3133354187,84.55289127809999
-69.33333333333333,79.51164126704663,0.21353042,2829805,0.5384615384615384,0.009469345,0.46153846153846156,0.0,81.76923076923077,14470,22.23076923076923,-38.94044335889066,15.191681184999243,0.0050774585,334926.76923076925,0.009469345,40363.89598083496,84.80831881500073
-69.46341463414635,80.05397437868666,0.20454757,2839947,0.43902439024390244,0.009375359,0.5609756097560976,0.0,82.29268292682927,14511,21.634146341463413,-38.80020084920334,15.591682493267434,0.005959762,337070.8292682927,0.009375359,40477.812334775925,84.40831750673253
-69.5,79.92435183352436,0.18974052,2849962,0.575,0.008435344,0.425,0.0,82.15,14551,21.775,-39.507760373072344,15.409493741251282,0.004978574,336486.4,0.008435344,40589.46250414848,84.59050625874872
-69.78378378378379,79.97740516026191,0.18330441,2859902,0.6486486486486487,0.010087505,0.35135135135135137,0.0,82.27027027027027,14588,21.72972972972973,-38.57625348425182,15.186887518973196,0.0053497883,336979.02702702704,0.010087505,40696.72326993942,84.81311248102679
-69.5,80.27995519033797,0.20305371,2869981,0.55,0.009639032,0.45,0.0,82.575,14628,21.4,-39.29219666072696,15.849563081774004,0.0043679583,338227.2,0.009639032,40812.3835580349,84.15043691822599
-69.02702702702703,80.09895717706506,0.19832285,2879814,0.6756756756756757,0.010043873,0.32432432432432434,0.0,82.37837837837837,14665,21.594594594594593,-37.918656373507986,16.241519017742814,0.0047615985,337421.8378378378,0.010043873,40919.31285524368,83.75848098225717
-68.61538461538461,80.0335192236313,0.216903,2889933,0.6410256410256411,0.008584139,0.358974358974359,0.0,82.3076923076923,14704,21.666666666666668,-38.56785353111471,16.65746683213882,0.0041484474,337132.3076923077,0.008584139,41028.68204474449,83.34253316786118
-69.13513513513513,80.20332415010172,0.21812226,2899760,0.7567567567567568,0.009345435,0.24324324324324326,0.0,82.37837837837837,14741,21.45945945945946,-38.556015361771664,16.119830413722024,0.0055757356,337421.8378378378,0.009345435,41139.89726829529,83.88016958627797
-68.05263157894737,79.6977045881133,0.238301,2909879,0.6842105263157895,0.009741693,0.3157894736842105,0.0,81.94736842105263,14779,22.026315789473685,-37.664925420535354,16.943151291836447,0.0058698496,335656.4210526316,0.009741693,41247.32933950424,83.05684870816356
-69.85,80.45880932061877,0.19694398,2919832,0.65,0.0073633757,0.35,0.0,82.725,14819,21.2,-40.586777340758005,15.593863800534157,0.004361603,338841.6,0.0073633757,41363.937150239944,84.40613619946586
-70.64102564102564,80.7171651643273,0.20259991,2929994,0.717948717948718,0.008609137,0.28205128205128205,0.0,83.0,14858,20.923076923076923,-39.06414717848026,14.883774738314601,0.0044657607,339968.0,0.008609137,41470.645800590515,85.1162252616854
-68.48648648648648,79.60019316077403,0.22047102,2939817,0.7297297297297297,0.011814981,0.2702702702702703,0.0,81.86486486486487,14895,22.135135135135137,-37.761939758708216,16.328593332446093,0.006254387,335318.4864864865,0.011814981,41578.89298033714,83.6714066675539
-68.9,79.72237641467768,0.21548852,2949843,0.55,0.008095978,0.45,0.0,81.975,14935,22.0,-38.40116338881968,15.941892807073009,0.0039143697,335769.6,0.008095978,41690.93115377426,84.058107192927
-69.33333333333333,80.53398315014695,0.20801811,2959937,0.6410256410256411,0.009132065,0.358974358974359,0.0,82.84615384615384,14974,21.128205128205128,-38.75209401925083,16.33771849161735,0.0055301753,339337.8461538461,0.009132065,41797.475821495056,83.66228150838265
-67.83783783783784,78.97177229440655,0.20387729,2969839,0.5675675675675675,0.007922757,0.43243243243243246,0.0,81.1891891891892,15011,22.81081081081081,-37.68186957783993,16.469985575847737,0.004396569,332550.91891891893,0.007922757,41907.42520952225,83.53001442415227
-67.36111111111111,79.04899084904824,0.22169863,2979794,0.6944444444444444,0.009128088,0.3055555555555556,0.0,81.25,15047,22.72222222222222,-36.685660617326796,17.095989401065292,0.0059951865,332800.0,0.009128088,42015.63638424873,82.90401059893473
-69.6923076923077,81.02892741397997,0.2288772,2989824,0.717948717948718,0.011644345,0.28205128205128205,0.0,83.35897435897436,15086,20.58974358974359,-39.267549408896215,16.458993265792518,0.005523748,341438.358974359,0.011644345,42124.65621972084,83.54100673420749
-68.325,79.94680149570797,0.21008533,2999862,0.65,0.007767395,0.35,0.0,82.175,15126,21.75,-38.90396455588763,16.86512817080948,0.005044305,336588.8,0.007767395,42237.34788417816,83.13487182919052
-68.28947368421052,80.42329331991088,0.21200132,3009998,0.6578947368421053,0.009046072,0.34210526315789475,0.0,82.6842105263158,15164,21.236842105263158,-37.88111716217259,17.44483191501033,0.0045333486,338674.5263157895,0.009046072,42344.37055134773,82.55516808498966
-66.97297297297297,78.94577906808213,0.21797739,3019980,0.7027027027027027,0.008320587,0.2972972972972973,0.0,81.16216216216216,15201,22.83783783783784,-37.47079778103314,17.487078960428597,0.0036367849,332440.2162162162,0.008320587,42456.87905049324,82.51292103957138
-67.1842105263158,79.99221738344617,0.23029986,3029848,0.631578947368421,0.0098629445,0.3684210526315789,0.0,82.26315789473684,15239,21.710526315789473,-37.5730340878541,18.330213546245282,0.0045330087,336949.8947368421,0.0098629445,42565.64754652977,81.6697864537547
-67.38461538461539,79.32004492382367,0.22710034,3039797,0.6153846153846154,0.008950702,0.38461538461538464,0.0,81.56410256410257,15278,22.435897435897434,-37.78691644591928,17.377655453620495,0.0040618014,334086.5641025641,0.008950702,42676.48407411575,82.62234454637951
-67.82051282051282,79.70383128577755,0.2151542,3049934,0.6923076923076923,0.007909159,0.3076923076923077,0.0,81.97435897435898,15317,22.025641025641026,-37.25287251278985,17.302463183905143,0.0050278413,335766.9743589744,0.007909159,42786.01722598076,82.69753681609484
-67.38461538461539,79.00638829689257,0.22189705,3059895,0.5384615384615384,0.008668969,0.46153846153846156,0.0,81.2051282051282,15356,22.76923076923077,-37.73507349186069,17.016698396429828,0.0041701645,332616.2051282051,0.008668969,42899.26516246796,82.98330160357015
-68.55,79.97450261294715,0.21386,3069966,0.625,0.00944661,0.375,0.0,82.225,15396,21.725,-38.58521391182687,16.615708284407464,0.005012971,336793.6,0.00944661,43012.56187391281,83.38429171559255
-68.0,79.36962784790163,0.2205481,3079781,0.8108108108108109,0.008772884,0.1891891891891892,0.0,81.5945945945946,15433,22.37837837837838,-37.70038594899061,16.639114095836003,0.005208183,334211.45945945947,0.008772884,43121.08556628227,83.36088590416401
-67.16216216216216,79.19741508812552,0.21858028,3089900,0.7567567567567568,0.008793633,0.24324324324324326,0.0,81.43243243243244,15470,22.56756756756757,-36.56734272696814,17.54117807636451,0.0046527847,333547.24324324325,0.008793633,43228.1146812439,82.4588219236355
-69.33333333333333,80.5038097241251,0.21368672,3099950,0.717948717948718,0.008819058,0.28205128205128205,0.0,82.7948717948718,15509,21.153846153846153,-38.90852080164584,16.274511278199007,0.004298906,339127.7948717949,0.008819058,43338.91902089119,83.72548872180097
-68.7948717948718,80.12859814299338,0.22265337,3109867,0.8205128205128205,0.008202344,0.1794871794871795,0.0,82.41025641025641,15548,21.564102564102566,-39.23498385515068,16.551048112456694,0.0048179426,337552.41025641025,0.008202344,43450.07300233841,83.44895188754329
-68.72972972972973,80.34949634698982,0.23236486,3119761,0.8378378378378378,0.008774197,0.16216216216216217,0.0,82.64864864864865,15585,21.324324324324323,-38.28107722690928,16.84227786647098,0.004774941,338528.86486486485,0.008774197,43557.90648770332,83.157722133529
-67.02631578947368,79.77241087014293,0.2572767,3129921,0.7894736842105263,0.011262936,0.21052631578947367,0.0,82.02631578947368,15623,21.94736842105263,-37.528928773044534,18.309403158953046,0.006802176,335979.7894736842,0.011262936,43664.73479294777,81.69059684104693
-66.13513513513513,80.06952308517498,0.2630111,3139713,0.5135135135135135,0.008102635,0.4864864864864865,0.0,82.32432432432432,15660,21.62162162162162,-37.04261150928764,19.680681679675743,0.0056066485,337200.4324324324,0.008102635,43771.50971508026,80.31931832032424
-68.36585365853658,80.19589509391189,0.2258736,3149835,0.6097560975609756,0.009233759,0.3902439024390244,0.0,82.46341463414635,15701,21.48780487804878,-39.118924639203605,17.093399891152224,0.004570797,337770.14634146343,0.009233759,43886.713300704956,82.9066001088478
-67.82926829268293,79.9921033463184,0.21389335,3159833,0.6097560975609756,0.008418599,0.3902439024390244,0.0,82.2439024390244,15742,21.70731707317073,-38.93662097923946,17.569169054862336,0.0040068952,336871.0243902439,0.008418599,44000.765976667404,82.43083094513766
-68.36585365853658,80.17660758948941,0.20078504,3169716,0.6585365853658537,0.008701153,0.34146341463414637,0.0,82.46341463414635,15783,21.51219512195122,-40.3624748136632,17.14448179777675,0.004173974,337770.14634146343,0.008701153,44117.186467170715,82.85551820222325
-69.25641025641026,79.98115526030469,0.22706795,3179941,0.7948717948717948,0.010475097,0.20512820512820512,0.0,82.23076923076923,15822,21.71794871794872,-38.37344974608448,15.75111377142619,0.0052283593,336817.23076923075,0.010475097,44223.772508621216,84.24888622857382
-68.8157894736842,80.11819452701813,0.20950826,3189706,0.7368421052631579,0.007924119,0.2631578947368421,0.0,82.42105263157895,15860,21.57894736842105,-38.51563647709413,16.498366403593508,0.004731299,337596.63157894736,0.007924119,44333.59128642082,83.5016335964065
-69.02564102564102,80.41505381692404,0.21857634,3199949,0.8205128205128205,0.013970775,0.1794871794871795,0.0,82.71794871794872,15899,21.256410256410255,-38.72458083827391,16.55614621763115,0.005705531,338812.71794871794,0.013970775,44440.12072134018,83.44385378236883
-69.76190476190476,80.62088584028318,0.20875032,3209807,0.5952380952380952,0.009669951,0.40476190476190477,0.0,82.88095238095238,15941,21.023809523809526,-41.32018210117591,15.872804647676638,0.003907183,339480.38095238095,0.009669951,44558.53838634491,84.12719535232337
-69.23076923076923,80.58290254502154,0.20626983,3219777,0.6153846153846154,0.010015722,0.38461538461538464,0.0,82.8974358974359,15980,21.076923076923077,-39.048572618049874,16.48098712453387,0.005846649,339547.89743589744,0.010015722,44666.98560881615,83.51901287546613
-68.36842105263158,80.08906540710952,0.22235517,3229754,0.631578947368421,0.012499841,0.3684210526315789,0.0,82.36842105263158,16018,21.605263157894736,-38.397844236180156,17.00839491677496,0.0058934214,337381.05263157893,0.012499841,44776.49951291084,82.99160508322504
-68.7,80.21228930037947,0.22955196,3239967,0.5,0.008209922,0.5,0.0,82.5,16058,21.475,-38.41692848122543,16.731932265076022,0.005674545,337920.0,0.008209922,44888.34258389473,83.26806773492399
-67.26315789473684,79.1832743242235,0.21257336,3249731,0.5526315789473685,0.011068292,0.4473684210526316,0.0,81.39473684210526,16096,22.57894736842105,-37.02198314116561,17.35523078083403,0.0052171205,333392.84210526315,0.011068292,45002.48211693764,82.64476921916598
-68.4390243902439,80.15722786373122,0.19870523,3259997,0.6097560975609756,0.007165707,0.3902439024390244,0.0,82.46341463414635,16137,21.536585365853657,-38.82227316492994,17.02922611927183,0.0046203863,337770.14634146343,0.007165707,45112.149872779846,82.97077388072817
-68.2051282051282,79.88819452210453,0.20194896,3269820,0.48717948717948717,0.0080020325,0.5128205128205128,0.0,82.15384615384616,16176,21.82051282051282,-38.14894416308375,17.012355390085133,0.0035099727,336502.1538461539,0.0080020325,45226.95966601372,82.98764460991487
-68.38461538461539,79.45118557046904,0.19532678,3279944,0.6410256410256411,0.009373981,0.358974358974359,0.0,81.64102564102564,16215,22.28205128205128,-38.38473150342335,16.24185228930101,0.004653436,334401.641025641,0.009373981,45337.373752355576,83.75814771069899
-68.41025641025641,80.4549224415804,0.2136133,3289993,0.6923076923076923,0.00964392,0.3076923076923077,0.0,82.71794871794872,16254,21.205128205128204,-37.85458540873963,17.315729556889757,0.004771221,338812.71794871794,0.00964392,45444.74241566658,82.68427044311021
-68.89189189189189,79.99413455535895,0.21145198,3299785,0.7297297297297297,0.01234497,0.2702702702702703,0.0,82.24324324324324,16291,21.7027027027027,-38.16334549467809,16.261830336665646,0.0050904662,336868.3243243243,0.01234497,45551.88383793831,83.73816966333435
-68.46341463414635,79.94314004604205,0.23711291,3309898,0.4146341463414634,0.009002713,0.5853658536585366,0.0,82.17073170731707,16332,21.75609756097561,-38.842023380579256,16.69074364861252,0.0053187003,336571.31707317074,0.009002713,45664.59034061432,83.30925635138749
-69.30952380952381,80.03237005382172,0.2064941,3319913,0.4523809523809524,0.0069360444,0.5476190476190477,0.0,82.30952380952381,16374,21.666666666666668,-39.529352742287685,15.814250512297454,0.0043560043,337139.8095238095,0.0069360444,45782.16377568245,84.18574948770255
-68.5,79.5279789719168,0.20048101,3329728,0.631578947368421,0.0088013215,0.3684210526315789,0.0,81.78947368421052,16412,22.210526315789473,-38.28051861711705,16.253372752894755,0.004504908,335009.6842105263,0.0088013215,45893.93950223923,83.74662724710527
-68.05128205128206,79.76600684249378,0.20253053,3339990,0.5641025641025641,0.008351056,0.4358974358974359,0.0,82.0,16451,21.94871794871795,-38.10344239751573,17.03373839154123,0.004858349,335872.0,0.008351056,46004.70377492905,82.96626160845877
-69.04878048780488,80.45291542615853,0.2122585,3349904,0.5609756097560976,0.010428426,0.43902439024390244,0.0,82.78048780487805,16492,21.21951219512195,-38.98113529983813,16.620233668633684,0.0055164592,339068.8780487805,0.010428426,46117.25345158577,83.37976633136633
-69.6923076923077,80.74863681466478,0.21344699,3359907,0.6410256410256411,0.011430798,0.358974358974359,0.0,83.07692307692308,16531,20.897435897435898,-39.40571954604366,16.126176555499473,0.006374383,340283.07692307694,0.011430798,46224.44638776779,83.87382344450056
-69.2439024390244,80.15401726314121,0.21348284,3369855,0.5365853658536586,0.008981179,0.4634146341463415,0.0,82.4390243902439,16572,21.536585365853657,-39.665456553227756,16.00927491035142,0.005131436,337670.243902439,0.008981179,46339.84111094475,83.99072508964859
-68.725,79.9516419831261,0.20935503,3379801,0.5,0.011117252,0.5,0.0,82.2,16612,21.75,-38.467670199737846,16.37591749583739,0.005711295,336691.2,0.011117252,46453.50705885887,83.62408250416262
-69.51219512195122,79.85749251090003,0.18914886,3389880,0.4878048780487805,0.008997778,0.5121951219512195,0.0,82.1219512195122,16653,21.853658536585368,-39.72579839003181,15.393109254587257,0.005067561,336371.51219512196,0.008997778,46569.45907974243,84.60689074541274
-68.7948717948718,80.46476087452525,0.20792459,3399974,0.5641025641025641,0.00896815,0.4358974358974359,0.0,82.7948717948718,16692,21.205128205128204,-38.671431332715834,16.955217466349474,0.0055276505,339127.7948717949,0.00896815,46679.9477288723,83.04478253365052
-69.53846153846153,80.46119963436036,0.1855717,3409973,0.6410256410256411,0.008772986,0.358974358974359,0.0,82.76923076923077,16731,21.205128205128204,-39.53582875593241,16.009786961917403,0.005246796,339022.76923076925,0.008772986,46790.560425281525,83.9902130380826
