MtR,AttNC,AttC,TimeElapsed,surrgain,entloss,optimgain,TimestepsSoFar,entropy,EpisodesSoFar,TtR,meankl,Fce
19.241004688569188,0.9523809523809523,0.047619047619047616,5081.154825687408,0.004379117,0.0,0.004379117,1619938,0.0013018847,7542,33.714285714285715,0.0069295946,0.13485714285714284
20.77508628388363,0.975609756097561,0.024390243902439025,5112.124582290649,0.003802548,0.0,0.003802548,1629939,0.000500679,7583,35.926829268292686,0.005235705,0.14370731707317075
22.66294417781346,1.0,0.0,5142.93125462532,0.003969454,0.0,0.003969454,1639939,-0.0052342415,7623,40.0,0.00770903,0.15999999999999998
21.175354140049727,0.975609756097561,0.024390243902439025,5173.311503410339,0.003402913,0.0,0.003402913,1650000,-0.001696825,7664,37.1219512195122,0.006696173,0.15060375849660138
19.915599859605962,0.9069767441860465,0.09302325581395349,5204.611181020737,0.0048169205,0.0,0.0048169205,1659812,0.0048995796,7707,34.83720930232558,0.0068571838,0.14976744186046512
20.039616797922648,0.9523809523809523,0.047619047619047616,5235.315231084824,0.0036180054,0.0,0.0036180054,1669820,-0.015804883,7749,35.333333333333336,0.0047472976,0.14133333333333334
21.19466799327775,0.9523809523809523,0.047619047619047616,5266.4938225746155,0.003048249,0.0,0.003048249,1679822,-0.03201352,7791,37.785714285714285,0.005317265,0.15114285714285713
21.92987214584475,0.975609756097561,0.024390243902439025,5297.226608037949,0.004737104,0.0,0.004737104,1689823,-0.052330457,7832,38.829268292682926,0.0061128805,0.1553170731707317
20.648670287889153,0.975609756097561,0.024390243902439025,5328.022386550903,0.004906649,0.0,0.004906649,1699870,-0.062627144,7873,36.65853658536585,0.0064054644,0.15084795018162947
20.079956662083568,0.975609756097561,0.024390243902439025,5360.97927069664,0.0020878136,0.0,0.0020878136,1709871,-0.07896546,7914,35.4390243902439,0.00230046,0.1417560975609756
21.169932240629677,0.975609756097561,0.024390243902439025,5391.3643963336945,0.004149319,0.0,0.004149319,1719872,-0.065912955,7955,37.31707317073171,0.0041839276,0.14926829268292682
22.09098626581607,1.0,0.0,5423.038677215576,0.0039456403,0.0,0.0039456403,1729872,-0.07204058,7995,38.525,0.005298371,0.15410000000000001
21.709690552642805,1.0,0.0,5453.930616378784,0.0043550613,0.0,0.0043550613,1739872,-0.10855124,8035,38.2,0.007236368,0.1528
20.716618864606534,0.975609756097561,0.024390243902439025,5485.031179904938,0.0036903354,0.0,0.0036903354,1749873,-0.13716622,8076,36.41463414634146,0.0067219366,0.14565853658536584
20.527173323869953,1.0,0.0,5517.040979623795,0.0049764058,0.0,0.0049764058,1759873,-0.14751433,8116,35.95,0.0061283037,0.14379999999999998
18.663283295370523,0.9302325581395349,0.06976744186046512,5547.346783399582,0.004619794,0.0,0.004619794,1769876,-0.18740831,8159,33.23255813953488,0.0066275145,0.13293023255813957
19.586852806611812,0.975609756097561,0.024390243902439025,5580.362097501755,0.004034305,0.0,0.004034305,1779877,-0.1516266,8200,34.51219512195122,0.004831595,0.1380487804878049
20.80714054046183,1.0,0.0,5611.560747146606,0.0046690674,0.0,0.0046690674,1789877,-0.1623459,8240,36.425,0.0073276334,0.14570000000000002
19.243879506647176,1.0,0.0,5642.4532787799835,0.004452808,0.0,0.004452808,1799877,-0.11897539,8280,33.85,0.0073077455,0.13540000000000002
19.347959677640656,1.0,0.0,5673.515649318695,0.0032881119,0.0,0.0032881119,1809877,-0.11312606,8320,34.4,0.011953627,0.1376
18.02055563763029,1.0,0.0,5706.927040576935,0.0042114626,0.0,0.0042114626,1819877,-0.074024454,8360,31.7,0.004875088,0.1268
17.539655899304858,0.975609756097561,0.024390243902439025,5738.1107840538025,0.005957428,0.0,0.005957428,1829878,-0.05405383,8401,31.048780487804876,0.006895636,0.12419512195121953
18.49459177622397,1.0,0.0,5768.914398193359,0.0045841844,0.0,0.0045841844,1839878,-0.056593522,8441,32.75,0.007281067,0.13100000000000003
17.928822912646783,0.975609756097561,0.024390243902439025,5800.723448038101,0.0053346558,0.0,0.0053346558,1849879,-0.089469075,8482,31.829268292682926,0.007726845,0.1273170731707317
18.720619097912344,0.9523809523809523,0.047619047619047616,5831.275993108749,0.004321228,0.0,0.004321228,1859881,-0.091316216,8524,32.69047619047619,0.0067466507,0.13076190476190477
20.2836914161189,1.0,0.0,5862.885134458542,0.0055677798,0.0,0.0055677798,1869881,-0.07101959,8564,35.95,0.0070015825,0.14379999999999998
19.53964271123667,0.975609756097561,0.024390243902439025,5893.077906370163,0.0031116088,0.0,0.0031116088,1879882,-0.082275376,8605,34.34146341463415,0.005223647,0.13736585365853662
20.117431434019352,1.0,0.0,5924.729964494705,0.004908429,0.0,0.004908429,1889882,-0.121910855,8645,35.75,0.00858965,0.143
20.2394633728407,1.0,0.0,5957.264140844345,0.005129711,0.0,0.005129711,1899882,-0.11023217,8685,35.975,0.0055545503,0.14389999999999997
18.93415170074409,0.975609756097561,0.024390243902439025,5988.062675714493,0.0026172395,0.0,0.0026172395,1909883,-0.09232988,8726,33.53658536585366,0.004991707,0.13414634146341464
19.23019939139505,0.975609756097561,0.024390243902439025,6019.107787370682,0.0029136024,0.0,0.0029136024,1919924,-0.07537071,8767,34.09756097560975,0.0054353257,0.13887685901249258
20.43591329801758,0.975609756097561,0.024390243902439025,6050.657982110977,0.005153003,0.0,0.005153003,1929925,-0.095288344,8808,35.80487804878049,0.006886142,0.14321951219512194
20.226347865256237,0.9523809523809523,0.047619047619047616,6081.453834533691,0.0049051177,0.0,0.0049051177,1939927,-0.079963446,8850,35.523809523809526,0.006668111,0.1420952380952381
20.15222957748657,0.975609756097561,0.024390243902439025,6112.434625387192,0.0043400214,0.0,0.0043400214,1949958,-0.086410806,8891,34.951219512195124,0.0061854725,0.14187254130605823
20.201988471181167,1.0,0.0,6142.963036775589,0.0045701475,0.0,0.0045701475,1959958,-0.119826615,8931,35.35,0.0064646234,0.1414
20.170394783757622,1.0,0.0,6174.2546899318695,0.004055568,0.0,0.004055568,1969958,-0.14556374,8971,35.9,0.006848842,0.1436
21.256368973314547,1.0,0.0,6205.265201807022,0.0028244217,0.0,0.0028244217,1979958,-0.14401026,9011,37.225,0.0038015991,0.14890000000000003
20.45099270862391,1.0,0.0,6237.114224433899,0.002505563,0.0,0.002505563,1989958,-0.15596525,9051,35.45,0.004057071,0.14179999999999998
21.338320276185403,1.0,0.0,6268.26024723053,0.0039480287,0.0,0.0039480287,1999958,-0.1484854,9091,37.525,0.0055191615,0.1501
20.647787719071555,1.0,0.0,6300.037037611008,0.0042479127,0.0,0.0042479127,2009958,-0.15111284,9131,36.65,0.006118115,0.1466
20.45999055600558,1.0,0.0,6331.272095680237,0.0033809403,0.0,0.0033809403,2019958,-0.19291526,9171,36.3,0.00796609,0.1452
20.400669097528052,0.975609756097561,0.024390243902439025,6361.879355669022,0.0044718557,0.0,0.0044718557,2029959,-0.17778572,9212,35.58536585365854,0.00641873,0.14234146341463416
18.978634044487467,0.975,0.025,6393.28718996048,0.0037670236,0.0,0.0037670236,2039776,-0.15060408,9252,33.0,0.0068489113,0.13363880597014927
19.34604631946083,0.975609756097561,0.024390243902439025,6423.9568684101105,0.004759864,0.0,0.004759864,2049777,-0.124125026,9293,33.8780487804878,0.0062407106,0.13551219512195123
19.91350433046986,1.0,0.0,6456.155360460281,0.0045169676,0.0,0.0045169676,2059777,-0.07600435,9333,34.825,0.005245433,0.13929999999999998
19.496905391234844,0.9302325581395349,0.06976744186046512,6486.696156024933,0.0037007385,0.0,0.0037007385,2069912,-0.06418466,9376,34.16279069767442,0.006179327,0.1443474105776999
19.99493970327539,0.9069767441860465,0.09302325581395349,6517.608921527863,0.004585223,0.0,0.004585223,2079988,-0.03941978,9419,34.72093023255814,0.0071044266,0.14856491593897567
18.186195216098277,0.8222222222222222,0.17777777777777778,6548.576687812805,0.0049679475,0.0,0.0049679475,2089816,-0.030187622,9464,31.466666666666665,0.0064268815,0.14665821916611302
19.728679535322172,0.8409090909090909,0.1590909090909091,6579.120211362839,0.0036612137,0.0,0.0036612137,2099753,0.0004298687,9508,34.40909090909091,0.008817939,0.15087076722247944
19.891854300849594,0.975609756097561,0.024390243902439025,6610.902846097946,0.003991928,0.0,0.003991928,2109754,0.00609487,9549,35.609756097560975,0.0065699364,0.14243902439024392
20.131139870987187,0.9285714285714286,0.07142857142857142,6641.7267343997955,0.004827165,0.0,0.004827165,2119883,-0.00013411045,9591,35.38095238095238,0.006893984,0.14778264949558878
19.639402543792315,0.9512195121951219,0.04878048780487805,6672.88751411438,0.0044150595,0.0,0.0044150595,2129917,0.0017672777,9632,34.26829268292683,0.007397146,0.14032620776073118
18.822239570070327,0.975,0.025,6703.606053113937,0.0041681,0.0,0.0041681,2139872,0.018863758,9672,32.975,0.005211529,0.13262439024390246
18.42884453673994,0.975609756097561,0.024390243902439025,6734.7068819999695,0.0039094524,0.0,0.0039094524,2149873,0.037355423,9713,32.21951219512195,0.0049111014,0.12887804878048786
19.888776342088658,0.975609756097561,0.024390243902439025,6765.620373010635,0.0041245515,0.0,0.0041245515,2159876,0.03543664,9754,35.02439024390244,0.005429322,0.148130081300813
19.006150275004583,0.9523809523809523,0.047619047619047616,6796.722102880478,0.0040915376,0.0,0.0040915376,2169914,0.008048247,9796,34.11904761904762,0.0051361956,0.13976576576576577
20.823401039315847,0.9285714285714286,0.07142857142857142,6827.6207530498505,0.005050702,0.0,0.005050702,2179911,-0.0025242567,9838,36.45238095238095,0.006706604,0.1545868109616546
21.342433122077946,0.9512195121951219,0.04878048780487805,6858.291852474213,0.0020135741,0.0,0.0020135741,2189823,0.0059823347,9879,37.75609756097561,0.00412884,0.15853596658588154
20.822184694545577,0.975609756097561,0.024390243902439025,6890.1737332344055,0.005565419,0.0,0.005565419,2199824,0.03025517,9920,36.09756097560975,0.0073473817,0.144390243902439
19.584814331201922,0.9069767441860465,0.09302325581395349,6920.851892232895,0.0023756456,0.0,0.0023756456,2209772,0.03468894,9963,33.76744186046512,0.003528048,0.14864194776535639
20.23389721012104,0.9302325581395349,0.06976744186046512,6952.183500766754,0.003510913,0.0,0.003510913,2219881,0.02084664,10006,35.46511627906977,0.0044231657,0.14664650399052967
19.66943753575938,0.9285714285714286,0.07142857142857142,6983.310699224472,0.0052417624,0.0,0.0052417624,2229864,-0.009032292,10048,34.666666666666664,0.0075291153,0.1408882532992122
20.78088486415483,0.975609756097561,0.024390243902439025,7013.61345243454,0.0047596656,0.0,0.0047596656,2239865,-0.009148556,10089,36.707317073170735,0.0064683473,0.14682926829268292
19.098045972580728,0.975609756097561,0.024390243902439025,7044.678236961365,0.0056079775,0.0,0.0056079775,2249866,-0.04160691,10130,33.926829268292686,0.007852649,0.13570731707317074
20.418433219152398,1.0,0.0,7074.878506660461,0.005442437,0.0,0.005442437,2259866,-0.041109126,10170,36.425,0.004756352,0.1457
18.501822409752855,0.9523809523809523,0.047619047619047616,7106.006137609482,0.0047179423,0.0,0.0047179423,2269868,-0.09203313,10212,32.57142857142857,0.0068743844,0.1302857142857143
20.699812232313437,1.0,0.0,7136.536639451981,0.0040335106,0.0,0.0040335106,2279868,-0.096797876,10252,36.575,0.004885132,0.14629999999999996
19.647528111069605,0.975609756097561,0.024390243902439025,7167.566582202911,0.0065261703,0.0,0.0065261703,2289869,-0.102729075,10293,34.78048780487805,0.008119719,0.13912195121951218
20.359095837132013,0.975609756097561,0.024390243902439025,7198.035212993622,0.0039902083,0.0,0.0039902083,2299870,-0.08767408,10334,35.707317073170735,0.006375278,0.14282926829268291
19.888831835851217,0.9302325581395349,0.06976744186046512,7228.708681106567,0.0034071412,0.0,0.0034071412,2309993,-0.08587645,10377,35.0,0.0042173597,0.14499068464595138
19.447417331284775,1.0,0.0,7259.051095485687,0.004209369,0.0,0.004209369,2319993,-0.09060676,10417,34.5,0.004900969,0.138
19.479084971700818,0.975609756097561,0.024390243902439025,7290.53652048111,0.004750957,0.0,0.004750957,2329994,-0.07868224,10458,34.073170731707314,0.006750414,0.16058536585365854
20.057722086869912,0.9512195121951219,0.04878048780487805,7321.394677400589,0.006228061,0.0,0.006228061,2339892,-0.12218716,10499,35.609756097560975,0.0074016755,0.14414800066368014
20.27173149453978,0.975609756097561,0.024390243902439025,7352.0878033638,0.00464449,0.0,0.00464449,2349893,-0.10336214,10540,35.80487804878049,0.0055245925,0.143219512195122
20.84826539844729,0.975609756097561,0.024390243902439025,7383.081431150436,0.0061049773,0.0,0.0061049773,2359894,-0.06437418,10581,36.75609756097561,0.007272664,0.14702439024390246
20.39586494262772,1.0,0.0,7413.596649646759,0.005036229,0.0,0.005036229,2369894,-0.071192645,10621,36.4,0.008008263,0.14560000000000003
20.26943773996065,0.975609756097561,0.024390243902439025,7444.372493028641,0.0051672524,0.0,0.0051672524,2379895,-0.08607108,10662,35.51219512195122,0.0062885988,0.14204878048780495
20.715425187032473,0.975609756097561,0.024390243902439025,7474.930268526077,0.0035113776,0.0,0.0035113776,2389896,-0.10759741,10703,36.51219512195122,0.005765824,0.14604878048780487
20.282497657006736,0.975609756097561,0.024390243902439025,7505.737463235855,0.005117545,0.0,0.005117545,2399897,-0.1263124,10744,35.73170731707317,0.006822897,0.1429268292682927
21.230168767097243,1.0,0.0,7536.788311719894,0.006388351,0.0,0.006388351,2409897,-0.10869667,10784,37.725,0.0069987313,0.15090000000000003
20.51430447256566,0.975609756097561,0.024390243902439025,7567.790840625763,0.0035903796,0.0,0.0035903796,2419950,-0.0980718,10825,35.8780487804878,0.0072938753,0.14641325356649793
20.302382379903374,0.975609756097561,0.024390243902439025,7597.96417593956,0.0054411804,0.0,0.0054411804,2429951,-0.13672571,10866,36.02439024390244,0.0072703194,0.14409756097560977
20.416314237563444,0.975609756097561,0.024390243902439025,7628.805211782455,0.005265851,0.0,0.005265851,2439970,-0.115189426,10907,36.02439024390244,0.0059320093,0.14765596919127086
20.241990408540016,0.975609756097561,0.024390243902439025,7659.456045627594,0.0040900954,0.0,0.0040900954,2449971,-0.07584349,10948,35.46341463414634,0.005360987,0.14185365853658538
20.404833550271118,0.975609756097561,0.024390243902439025,7690.376011133194,0.005337868,0.0,0.005337868,2459972,-0.06569525,10989,36.75609756097561,0.0058646332,0.14702439024390246
20.895604567346062,1.0,0.0,7721.646782875061,0.0051882,0.0,0.0051882,2469972,-0.07720977,11029,36.975,0.005322352,0.14789999999999998
20.1766240774084,0.9285714285714286,0.07142857142857142,7752.066551446915,0.005514511,0.0,0.005514511,2479853,-0.068408884,11071,34.714285714285715,0.006169719,0.14354885007176113
19.25024990900708,0.975609756097561,0.024390243902439025,7783.1578912734985,0.0054801307,0.0,0.0054801307,2489854,-0.06273231,11112,34.65853658536585,0.0070011457,0.13863414634146343
21.105793333173317,1.0,0.0,7814.063797712326,0.006607751,0.0,0.006607751,2499854,-0.09748084,11152,36.725,0.007595227,0.14690000000000003
20.319408571263782,1.0,0.0,7844.8237500190735,0.00536196,0.0,0.00536196,2509854,-0.09118679,11192,35.65,0.0069036437,0.1426
20.949867504280014,1.0,0.0,7875.671932220459,0.0037875534,0.0,0.0037875534,2519854,-0.12805924,11232,36.725,0.0062646964,0.14689999999999998
20.220202939762324,0.9523809523809523,0.047619047619047616,7906.605023622513,0.0058120606,0.0,0.0058120606,2529944,-0.074129716,11274,35.357142857142854,0.0066320077,0.14793650793650798
18.598366426916602,0.8666666666666667,0.13333333333333333,7938.379521369934,0.005449641,0.0,0.005449641,2539868,-0.08696094,11319,32.355555555555554,0.007293843,0.15019164445799327
20.076376161926436,0.975609756097561,0.024390243902439025,7969.184197902679,0.005541234,0.0,0.005541234,2549895,-0.105219774,11360,35.65853658536585,0.0074469284,0.14585727190605238
21.158837454117116,1.0,0.0,7999.800149440765,0.0030620468,0.0,0.0030620468,2559895,-0.09366969,11400,37.15,0.0059804567,0.14860000000000004
20.26725219664325,0.975609756097561,0.024390243902439025,8030.079095840454,0.003801791,0.0,0.003801791,2569962,-0.06612153,11441,35.8780487804878,0.0053752,0.1467098653076083
20.295691165768897,0.9512195121951219,0.04878048780487805,8060.920574903488,0.003824887,0.0,0.003824887,2579974,-0.06330227,11482,35.68292682926829,0.0057640136,0.14622260662322933
19.385968757239635,0.926829268292683,0.07317073170731707,8091.832785844803,0.0035823348,0.0,0.0035823348,2589761,-0.073296905,11523,33.926829268292686,0.0034708416,0.144308046275594
20.245780951004626,0.975609756097561,0.024390243902439025,8122.7310564517975,0.0038530976,0.0,0.0038530976,2599898,-0.053258702,11564,35.829268292682926,0.0052228556,0.14492647320633795
19.75852768813272,0.975609756097561,0.024390243902439025,8153.319004535675,0.0028266357,0.0,0.0028266357,2609933,-0.03036805,11605,35.073170731707314,0.0036370445,0.14268989547038327
19.42056241296782,0.975609756097561,0.024390243902439025,8184.22406578064,0.004312152,0.0,0.004312152,2619940,-0.03856214,11646,34.073170731707314,0.006503685,0.1498397212543554
18.49946900499938,0.8837209302325582,0.11627906976744186,8215.107013225555,0.0050690263,0.0,0.0050690263,2629851,-0.012818456,11689,32.69767441860465,0.0057980185,0.1375826981955573
19.913732614220912,0.9285714285714286,0.07142857142857142,8245.85147356987,0.0038856426,0.0,0.0038856426,2639776,0.0015897751,11731,34.61904761904762,0.005137176,0.144937019969278
19.133066175156497,0.8125,0.1875,8276.771349906921,0.0065840264,0.0,0.0065840264,2649971,-0.01081562,11779,32.770833333333336,0.008854981,0.15376201943536297
19.815008962552007,0.9523809523809523,0.047619047619047616,8308.030978441238,0.0054651164,0.0,0.0054651164,2659999,0.008259296,11821,35.19047619047619,0.0063490677,0.14469488536155206
19.449119470216413,0.9285714285714286,0.07142857142857142,8338.156174659729,0.0033774262,0.0,0.0033774262,2669784,0.019420544,11863,34.19047619047619,0.005302428,0.14541087897609634
20.263799263488124,0.975609756097561,0.024390243902439025,8369.293932914734,0.0045753494,0.0,0.0045753494,2679795,0.0070932144,11904,36.36585365853659,0.006438468,0.14970288248337033
18.725830064092744,0.8478260869565217,0.15217391304347827,8399.942878007889,0.004323419,0.0,0.004323419,2689796,0.026127096,11950,32.06521739130435,0.005716755,0.15133112706217952
20.916604612625637,0.975609756097561,0.024390243902439025,8431.33268904686,0.006183104,0.0,0.006183104,2699847,0.0015561581,11991,36.53658536585366,0.007142691,0.14957245337159258
21.126964200203396,1.0,0.0,8462.17651939392,0.0042116074,0.0,0.0042116074,2709847,0.022940386,12031,37.35,0.0074613006,0.1494
20.433424316559208,0.9523809523809523,0.047619047619047616,8492.98000907898,0.0040471605,0.0,0.0040471605,2719887,0.024739498,12073,35.285714285714285,0.0056532044,0.14371916971916973
21.83318714637582,1.0,0.0,8523.721724033356,0.003808098,0.0,0.003808098,2729887,-0.004054785,12113,37.8,0.006051567,0.15119999999999997
20.3170721156221,0.9302325581395349,0.06976744186046512,8554.69676041603,0.005747151,0.0,0.005747151,2739978,-0.045665868,12156,35.27906976744186,0.008512662,0.14915960090501093
20.25754460969005,0.9512195121951219,0.04878048780487805,8585.704755306244,0.005424612,0.0,0.005424612,2749838,-0.058816664,12197,35.51219512195122,0.007821246,0.14441581813876392
19.946341659963007,0.9523809523809523,0.047619047619047616,8616.022904634476,0.004203342,0.0,0.004203342,2759892,-0.045219295,12239,35.0,0.0060414043,0.14564963601148737
19.966051986926935,1.0,0.0,8646.892483234406,0.004063919,0.0,0.004063919,2769892,-0.010493425,12279,35.225,0.005837075,0.14089999999999997
18.556661265781763,0.8666666666666667,0.13333333333333333,8677.94216299057,0.005664817,0.0,0.005664817,2779774,-0.013031842,12324,32.48888888888889,0.0056080385,0.13860263742002873
19.918378448952573,0.9302325581395349,0.06976744186046512,8709.44754934311,0.0043494627,0.0,0.0043494627,2789827,-0.014749553,12367,34.95348837209303,0.007623522,0.14777095954660932
20.1682524952794,0.9069767441860465,0.09302325581395349,8740.549001932144,0.006104488,0.0,0.006104488,2799855,-0.039140847,12410,35.16279069767442,0.007912001,0.15033342074235767
18.46900788800169,0.8888888888888888,0.1111111111111111,8771.348984003067,0.0026362564,0.0,0.0026362564,2809984,-0.040787306,12455,32.355555555555554,0.0065476266,0.14044118436680103
19.73594038813496,0.9285714285714286,0.07142857142857142,8802.426963567734,0.0036983115,0.0,0.0036983115,2819793,-0.047129072,12497,34.476190476190474,0.0069240667,0.15272359448830042
21.12945021788023,0.975609756097561,0.024390243902439025,8832.783665180206,0.0035476899,0.0,0.0035476899,2829818,-0.07311257,12538,36.68292682926829,0.0071411133,0.15200000000000002
21.082101065888978,0.975609756097561,0.024390243902439025,8864.06599521637,0.0045274384,0.0,0.0045274384,2839843,-0.1072771,12579,36.926829268292686,0.0073244814,0.15209756097560978
21.44724433188087,1.0,0.0,8894.725454807281,0.00400271,0.0,0.00400271,2849843,-0.1121412,12619,37.375,0.0053211716,0.1495
19.892721771561646,1.0,0.0,8926.07031416893,0.0047268416,0.0,0.0047268416,2859843,-0.10380837,12659,35.625,0.006073619,0.14250000000000002
20.489652239286553,1.0,0.0,8957.032632112503,0.0041577835,0.0,0.0041577835,2869843,-0.113017514,12699,35.925,0.007244564,0.14370000000000002
19.340535713159337,1.0,0.0,8987.692475795746,0.0057169013,0.0,0.0057169013,2879843,-0.13739759,12739,34.3,0.007523177,0.13720000000000002
20.423417063089804,1.0,0.0,9018.833130598068,0.0023775566,0.0,0.0023775566,2889843,-0.12429287,12779,35.95,0.0040570926,0.14379999999999998
20.62794578934801,1.0,0.0,9049.351890563965,0.0037028336,0.0,0.0037028336,2899843,-0.106331736,12819,36.35,0.0050748964,0.1454
19.407589219722613,0.975609756097561,0.024390243902439025,9080.172390937805,0.0047857054,0.0,0.0047857054,2909866,-0.087872654,12860,34.0,0.006983963,0.13792576882290564
20.21840726208225,1.0,0.0,9111.015220403671,0.0038671768,0.0,0.0038671768,2919866,-0.054656994,12900,35.15,0.0052408637,0.1406
20.928240930717187,1.0,0.0,9142.742126703262,0.0053612185,0.0,0.0053612185,2929866,-0.06246186,12940,36.025,0.007104117,0.14410000000000003
20.51406258736527,0.975609756097561,0.024390243902439025,9173.623138189316,0.0042266725,0.0,0.0042266725,2939867,-0.0896261,12981,35.80487804878049,0.0060109925,0.14321951219512194
18.77515467534435,1.0,0.0,9204.459944486618,0.005200073,0.0,0.005200073,2949867,-0.103069335,13021,33.475,0.0066061043,0.13390000000000002
20.185113270887143,0.975609756097561,0.024390243902439025,9235.928924322128,0.0051785065,0.0,0.0051785065,2959892,-0.10834994,13062,35.51219512195122,0.007427518,0.14556097560975606
21.34247839125276,1.0,0.0,9267.02651667595,0.0036466592,0.0,0.0036466592,2969892,-0.13916709,13102,37.125,0.0058775423,0.1485
19.745404158419795,1.0,0.0,9298.202463626862,0.0055916216,0.0,0.0055916216,2979892,-0.15260555,13142,34.9,0.006739142,0.1396
21.0120841984298,1.0,0.0,9328.385169267654,0.0033568481,0.0,0.0033568481,2989892,-0.16768414,13182,37.325,0.0060017644,0.14930000000000002
20.473676753066435,1.0,0.0,9360.014717578888,0.0042096237,0.0,0.0042096237,2999892,-0.19136086,13222,35.875,0.005136058,0.1435
20.093345534507367,0.975609756097561,0.024390243902439025,9390.670014619827,0.005515387,0.0,0.005515387,3009893,-0.20778494,13263,35.5609756097561,0.007044995,0.1422439024390244
21.14044994377682,1.0,0.0,9421.916148662567,0.0045681093,0.0,0.0045681093,3019893,-0.2177345,13303,36.8,0.00783444,0.1472
20.654893936607785,1.0,0.0,9452.900074005127,0.00621167,0.0,0.00621167,3029893,-0.23726387,13343,36.325,0.007996401,0.1453
21.781350390709388,1.0,0.0,9483.147155046463,0.0057018707,0.0,0.0057018707,3039893,-0.2459166,13383,38.225,0.006074166,0.1529
21.66406723472916,1.0,0.0,9514.11389040947,0.0045657447,0.0,0.0045657447,3049893,-0.26094085,13423,38.45,0.006653169,0.1538
21.677762221158464,1.0,0.0,9544.49552488327,0.003688012,0.0,0.003688012,3059893,-0.25417027,13463,38.0,0.0042460146,0.15200000000000002
21.310531684624042,1.0,0.0,9575.221726179123,0.0040275957,0.0,0.0040275957,3069893,-0.22424968,13503,38.2,0.005544383,0.1528
21.03626320727067,1.0,0.0,9605.852095842361,0.00479629,0.0,0.00479629,3079893,-0.18933871,13543,37.075,0.0062794457,0.14830000000000004
22.899975296913844,1.0,0.0,9636.660788059235,0.0027958401,0.0,0.0027958401,3089893,-0.19343525,13583,40.325,0.0046387985,0.16129999999999997
20.75796470878166,0.975609756097561,0.024390243902439025,9667.468255281448,0.0045124306,0.0,0.0045124306,3099894,-0.16552791,13624,36.78048780487805,0.0058130394,0.14712195121951221
21.17861116004058,1.0,0.0,9698.475753307343,0.0042921444,0.0,0.0042921444,3109894,-0.13928759,13664,37.6,0.0056867786,0.15040000000000003
20.73634104384512,0.975609756097561,0.024390243902439025,9730.082854032516,0.007003537,0.0,0.007003537,3119919,-0.15794419,13705,36.609756097560975,0.006639279,0.15082926829268292
20.727657794014792,0.9523809523809523,0.047619047619047616,9760.74315905571,0.0070930277,0.0,0.0070930277,3129983,-0.14280696,13747,36.69047619047619,0.0068013486,0.15432220067514185
20.89370155944739,1.0,0.0,9791.637303829193,0.0061816396,0.0,0.0061816396,3139983,-0.1355516,13787,36.625,0.008503697,0.14650000000000002
22.899579088349764,1.0,0.0,9822.841746330261,0.0038417976,0.0,0.0038417976,3149983,-0.12866902,13827,40.3,0.0046381303,0.1612
20.754856260836,0.975,0.025,9853.44382929802,0.003987708,0.0,0.003987708,3159808,-0.12304927,13867,36.525,0.006265312,0.14843333333333336
21.866609799164202,1.0,0.0,9884.972423791885,0.0055135754,0.0,0.0055135754,3169808,-0.09139231,13907,38.075,0.007554971,0.15230000000000002
19.67381545114106,0.9523809523809523,0.047619047619047616,9915.40413594246,0.0032940507,0.0,0.0032940507,3179810,-0.067489624,13949,35.42857142857143,0.005797168,0.14171428571428568
18.90639796039906,0.9302325581395349,0.06976744186046512,9946.75980591774,0.005570401,0.0,0.005570401,3189829,-0.086929336,13992,33.51162790697674,0.009828546,0.1353214774281806
20.875654754664,0.975609756097561,0.024390243902439025,9977.622495889664,0.0056614936,0.0,0.0056614936,3199838,-0.06982768,14033,36.68292682926829,0.0061952714,0.15195663956639566
21.55828646954881,1.0,0.0,10009.06168627739,0.005167502,0.0,0.005167502,3209838,-0.039413493,14073,37.4,0.0064158943,0.14960000000000004
19.90579793041304,0.9069767441860465,0.09302325581395349,10040.522136926651,0.005403025,0.0,0.005403025,3219776,-0.05652065,14116,34.51162790697674,0.009115064,0.1444425892797986
20.241897423286208,0.9302325581395349,0.06976744186046512,10071.682287454605,0.005079008,0.0,0.005079008,3229853,-0.053592682,14159,35.25581395348837,0.0059380266,0.1474523099639379
20.018606149840902,0.8863636363636364,0.11363636363636363,10102.117902517319,0.0050966768,0.0,0.0050966768,3239812,-0.046838637,14203,34.88636363636363,0.0059801154,0.15024541360549562
20.813229212642128,0.8837209302325582,0.11627906976744186,10132.697516441345,0.0038595428,0.0,0.0038595428,3249849,-0.06485369,14246,36.093023255813954,0.007001848,0.1556049507798546
21.65614607244362,0.975609756097561,0.024390243902439025,10162.898408174515,0.005043055,0.0,0.005043055,3259870,-0.11556519,14287,37.51219512195122,0.007868533,0.1500487804878049
20.51564474906047,0.9069767441860465,0.09302325581395349,10193.575452327728,0.0049653407,0.0,0.0049653407,3269792,-0.11836681,14330,35.13953488372093,0.0058438047,0.15260918281824903
20.689612018448113,0.9069767441860465,0.09302325581395349,10223.877700567245,0.00551167,0.0,0.00551167,3279764,-0.13059978,14373,36.04651162790697,0.008616774,0.15881546767763444
21.190788638058137,0.975609756097561,0.024390243902439025,10254.412560224533,0.0054876837,0.0,0.0054876837,3289779,-0.118172474,14414,37.0,0.007097531,0.1510569105691057
20.112515286396867,0.851063829787234,0.14893617021276595,10284.872623205185,0.007509123,0.0,0.007509123,3299966,-0.12038102,14461,34.53191489361702,0.008843293,0.1587515147632536
