surrgain,EpisodesSoFar,MtR,optimgain,meankl,AttC,Fce,TimeElapsed,AttNC,entloss,TtR,TimestepsSoFar,entropy
2.3529054e-05,11567,18.743780307690603,2.3529054e-05,0.008933174,1.6888888888888889,0.18629885057471263,13222.722487211227,1.3111111111111111,0.0,98.46666666666667,2419791,2.786621
3.7068685e-06,11624,14.790728010168912,3.7068685e-06,0.008933095,1.8421052631578947,0.16978237652647815,13270.176810264587,1.1578947368421053,0.0,77.10526315789474,2429930,2.8842075
1.7246373e-05,11672,17.00299925762975,1.7246373e-05,0.010174852,1.6458333333333333,0.14136111111111113,13322.35582280159,1.3541666666666667,0.0,88.5,2439976,2.7866209
1.0370891e-06,11719,17.013165414621355,1.0370891e-06,0.008933181,1.9361702127659575,0.18708630376715485,13367.941477537155,1.0638297872340425,0.0,88.72340425531915,2449820,2.8842075
6.07961e-06,11769,15.846157513009434,6.07961e-06,0.010175057,1.9,0.13847236841589777,13420.466781377792,1.1,0.0,82.26,2459916,2.7866209
9.670512e-06,11822,15.444351981651524,9.670512e-06,0.008933095,1.8867924528301887,0.13547588057453164,13471.503500699997,1.1132075471698113,0.0,79.13207547169812,2469886,2.8842075
6.119283e-06,11875,15.282284383939643,6.119283e-06,0.008933174,1.830188679245283,0.12051337883800964,13524.373478889465,1.169811320754717,0.0,78.67924528301887,2479758,2.9817777
3.7751324e-05,11939,13.137329065023902,3.7751324e-05,0.010174852,2.046875,0.13354247835497832,13569.92864227295,0.953125,0.0,67.59375,2489864,2.8842075
9.388733e-06,11993,14.511560953517915,9.388733e-06,0.010174752,2.074074074074074,0.13327681961600085,13619.342227458954,0.9259259259259259,0.0,76.66666666666667,2499811,2.7866209
7.0706687e-06,12045,15.702430654271142,7.0706687e-06,0.010174752,1.9615384615384615,0.1162573742047426,13674.307039260864,1.0384615384615385,0.0,81.34615384615384,2509897,2.6890395
1.0921224e-05,12096,16.03881068966489,1.0921224e-05,0.008933181,1.803921568627451,0.13585660526836996,13726.730779886246,1.196078431372549,0.0,83.58823529411765,2519958,2.786621
9.244792e-06,12147,14.706883068649866,9.244792e-06,0.008933095,1.8431372549019607,0.1082533936651584,13778.10526394844,1.1568627450980393,0.0,77.23529411764706,2529760,2.8842075
9.504954e-06,12201,14.30255532861114,9.504954e-06,0.010174776,1.8703703703703705,0.17936390358612578,13826.631220340729,1.1296296296296295,0.0,74.16666666666667,2539846,2.786621
2.2438811e-05,12254,15.615436736879682,2.2438811e-05,0.010174776,1.9811320754716981,0.1147411017967747,13880.726522684097,1.0188679245283019,0.0,81.33962264150944,2549939,2.6890395
2.47701e-07,12310,13.987633420635872,2.47701e-07,0.009601601,1.9642857142857142,0.1578828944562003,13927.178297996521,1.0357142857142858,0.0,71.625,2559896,2.5941417
