TimestepsSoFar,TtR,Ptt,entropy,MpbtA,optimgain,surrgain,Tmc,EpisodesSoFar,MtR,AttNC,Tmt,MpbtN,TimeElapsed,Tbt,AttC,entloss,meankl
1239867,-132.12121212121212,56.14867709364026,0.27722844,77.1557998024759,0.001918865,0.001918865,47.54545454545455,9599,-9.4450033762445,2.3636363636363638,57.57575757575758,22.844200197524092,21234.725656986237,235830.30303030304,7.636363636363637,0.0,0.0028025506
1249985,-130.8955223880597,55.60486475726355,0.28008008,77.09111320976818,0.0018760464,0.0018760464,48.134328358208954,9666,-9.307181806665563,2.4029850746268657,57.014925373134325,22.90888679023181,21372.966493606567,233533.1343283582,7.597014925373134,0.0,0.0034149478
1259935,-124.54545454545455,55.217950223180246,0.2923175,78.02795870545641,0.0020008662,0.0020008662,48.53030303030303,9732,-8.962959117929756,2.4545454545454546,56.59090909090909,21.972041294543555,21515.516335964203,231796.36363636365,7.545454545454546,0.0,0.0025551084
1269943,-127.27272727272727,55.66059803515432,0.2801339,77.79099443620728,0.0018739343,0.0018739343,48.10606060606061,9798,-8.77626686565721,1.8636363636363635,57.10606060606061,22.209005563792715,21654.0605032444,233906.42424242425,8.136363636363637,0.0,0.0023362201
1279990,-131.21212121212122,55.294979672741334,0.274565,76.89162423821276,0.0026717905,0.0026717905,48.43939393939394,9864,-9.280286766039369,1.7878787878787878,56.666666666666664,23.108375761787244,21794.71199822426,232106.66666666666,8.212121212121213,0.0,0.004575058
1289964,-122.27272727272727,55.068328677870944,0.27732706,78.26631182632583,0.002751439,0.002751439,48.696969696969695,9930,-8.813064849209768,2.727272727272727,56.43939393939394,21.733688173674125,21934.83810544014,231175.75757575757,7.2727272727272725,0.0,0.004913737
1299848,-136.76923076923077,55.936676674287824,0.28108132,76.66289320756704,0.0021901343,0.0021901343,47.76923076923077,9995,-9.533862008086537,2.4923076923076923,57.353846153846156,23.337106792432937,22076.684667110443,234921.35384615386,7.507692307692308,0.0,0.0037356934
1309979,-131.96969696969697,55.09494561349461,0.2844349,76.8130434412474,0.002383883,0.002383883,48.696969696969695,10061,-9.174291327781617,2.272727272727273,56.5,23.186956558752595,22219.193626642227,231424.0,7.7272727272727275,0.0,0.0037527154
1319932,-148.76923076923077,55.20618966506337,0.30003253,74.21384145468966,0.0022572628,0.0022572628,48.6,10126,-10.030966018984701,2.2615384615384615,56.646153846153844,25.786158545310347,22362.96121788025,232022.64615384614,7.7384615384615385,0.0,0.0038567318
1329982,-158.93939393939394,55.98287442259936,0.27851406,72.83687825454696,0.0023444567,0.0023444567,47.74242424242424,10192,-10.959132112549165,2.015151515151515,57.42424242424242,27.16312174545303,22509.03462409973,235209.69696969696,7.984848484848484,0.0,0.004901051
1339899,-115.53846153846153,54.976545032256276,0.2807901,79.53710560564484,0.0019677111,0.0019677111,48.83076923076923,10257,-8.31746805149169,2.3230769230769233,56.38461538461539,20.46289439435513,22646.70095705986,230951.38461538462,7.676923076923077,0.0,0.0037702809
1349899,-142.38805970149255,55.41620202624433,0.26889747,75.00975546773533,0.0019128845,0.0019128845,48.32835820895522,10324,-9.933659403418192,1.9701492537313432,56.80597014925373,24.99024453226469,22789.654376745224,232677.25373134328,8.029850746268657,0.0,0.0027505714
1359881,-111.34328358208955,54.15805843830467,0.27507645,79.9231236257652,0.002669394,0.002669394,49.76119402985075,10391,-8.168439033469676,3.1641791044776117,55.582089552238806,20.0768763742348,22934.49487733841,227664.23880597015,6.835820895522388,0.0,0.0045625544
1369905,-117.94117647058823,54.104592361363,0.2778998,78.69776434371813,0.002552926,0.002552926,49.779411764705884,10459,-8.67525124735102,2.5588235294117645,55.48529411764706,21.30223565628185,23076.918662786484,227267.76470588235,7.4411764705882355,0.0,0.0030475392
1379909,-131.02941176470588,54.19181913948345,0.25789514,76.53809937743577,0.0025059925,0.0025059925,49.69117647058823,10527,-9.201620432302269,2.0,55.588235294117645,23.461900622564247,23220.749806165695,227689.41176470587,8.0,0.0,0.004848606
1389893,-121.84615384615384,54.104715197381644,0.2569676,78.05362578371194,0.002245978,0.002245978,49.76923076923077,10592,-8.664792799405626,2.723076923076923,55.47692307692308,21.946374216288024,23364.30889225006,227233.47692307693,7.276923076923077,0.0,0.0036613808
1399934,-124.32835820895522,54.26385128963307,0.2634938,77.57919106567962,0.0027421925,0.0027421925,49.582089552238806,10659,-9.15865849696475,2.91044776119403,55.62686567164179,22.420808934320384,23508.348444461823,227847.64179104476,7.08955223880597,0.0,0.0038798053
1409929,-120.0,54.486881434022074,0.2527763,78.5202078416822,0.0025174525,0.0025174525,49.333333333333336,10725,-8.70118284256743,2.5606060606060606,55.84848484848485,21.479792158317792,23650.52188396454,228755.39393939395,7.4393939393939394,0.0,0.0033298635
1419869,-131.49253731343285,54.10088838379134,0.27693427,76.31890518328207,0.0027642883,0.0027642883,49.791044776119406,10792,-9.608554122781035,2.6417910447761193,55.492537313432834,23.68109481671794,23792.87832546234,227297.4328358209,7.358208955223881,0.0,0.0060653943
1429950,-140.88235294117646,55.119158488911,0.27011812,75.22609856323795,0.0024127215,0.0024127215,48.661764705882355,10860,-9.762908059318958,2.25,56.51470588235294,24.77390143676205,23936.84786272049,231484.23529411765,7.75,0.0,0.0043150815
1439942,-127.6470588235294,54.78649313472581,0.25363263,77.21253519188313,0.0019810905,0.0019810905,49.01470588235294,10928,-8.983684370042601,1.7647058823529411,56.161764705882355,22.78746480811686,24079.3857524395,230038.58823529413,8.235294117647058,0.0,0.0036327715
1449941,-116.91176470588235,54.18719723322966,0.26844376,78.87147592735063,0.002479408,0.002479408,49.69117647058823,10996,-8.594980836500403,2.676470588235294,55.5735294117647,21.128524072649366,24222.876044750214,227629.17647058822,7.323529411764706,0.0,0.004199336
1459882,-120.44776119402985,54.57501865273982,0.27931204,78.42344003105411,0.0022069858,0.0022069858,49.25373134328358,11063,-8.758588902039586,2.626865671641791,55.95522388059702,21.576559968945887,24361.54755139351,229192.59701492538,7.373134328358209,0.0,0.0040433314
1469904,-128.50746268656715,55.25222917055479,0.27152917,77.61825046345893,0.0029945802,0.0029945802,48.52238805970149,11130,-8.956531673037082,1.9253731343283582,56.656716417910445,22.381749536541083,24505.66002368927,232065.91044776118,8.074626865671641,0.0,0.0035178259
1479859,-120.14925373134328,53.85395363925128,0.2695466,78.23043138205084,0.0017893811,0.0017893811,50.04477611940298,11197,-8.62398906012076,1.9850746268656716,55.223880597014926,21.76956861794914,24645.97687625885,226197.01492537314,8.014925373134329,0.0,0.002787832
1489960,-108.26086956521739,53.63962715137289,0.27646336,80.23007472980888,0.0029510995,0.0029510995,50.289855072463766,11266,-8.011365740442226,3.0579710144927534,55.01449275362319,19.769925270191123,24786.584481954575,225339.36231884058,6.942028985507246,0.0,0.004914393
1499939,-125.44117647058823,53.672805347554174,0.27422932,77.07592413142858,0.0029100683,0.0029100683,50.23529411764706,11334,-9.125169211570379,2.3970588235294117,55.029411764705884,22.92407586857143,24926.550149679184,225400.4705882353,7.602941176470588,0.0,0.004970072
1509927,-120.0,53.69253365941487,0.27534032,78.1626452611913,0.002064371,0.002064371,50.208955223880594,11401,-8.996825192121088,2.8656716417910446,55.04477611940298,21.837354738808703,25065.904230356216,225463.40298507462,7.134328358208955,0.0,0.0041088853
1519931,-118.80597014925372,54.48393474418122,0.2652248,78.76580256036945,0.0020532205,0.0020532205,49.35820895522388,11468,-8.807162380363904,2.9402985074626864,55.865671641791046,21.234197439630538,25203.602368354797,228825.79104477612,7.059701492537314,0.0,0.004104483
1529988,-117.53623188405797,54.457338906897895,0.2865563,78.85006963533753,0.0030095614,0.0030095614,49.3768115942029,11537,-8.647450669737058,3.0869565217391304,55.82608695652174,21.14993036466243,25343.10990715027,228663.65217391305,6.913043478260869,0.0,0.005585972
1539877,-123.38235294117646,53.686130347229394,0.2684141,77.67362127666996,0.0017156634,0.0017156634,50.26470588235294,11605,-8.86843988879313,1.911764705882353,55.088235294117645,22.326378723330016,25483.656145572662,225641.41176470587,8.088235294117647,0.0,0.0033437933
1549929,-120.8695652173913,54.61444355253248,0.27632034,78.4407332956963,0.00231299,0.00231299,49.20289855072464,11674,-8.843920680880993,3.289855072463768,55.98550724637681,21.55926670430368,25622.493607759476,229316.63768115942,6.7101449275362315,0.0,0.0039392384
1559947,-108.23529411764706,53.067874748013864,0.29444614,80.09423646618403,0.0027043014,0.0027043014,50.9264705882353,11742,-8.040066575917297,3.338235294117647,54.44117647058823,19.905763533815954,25765.412710905075,222991.0588235294,6.661764705882353,0.0,0.0053106872
1569919,-157.53846153846155,56.34386431330247,0.2723935,73.0260520826824,0.0027172084,0.0027172084,47.33846153846154,11807,-10.5100174267902,2.3692307692307693,57.784615384615385,26.973947917317613,25909.35138106346,236685.78461538462,7.630769230769231,0.0,0.0053888843
1579952,-121.17647058823529,53.386867457552796,0.26838577,77.81378959291864,0.0028051834,0.0028051834,50.55882352941177,11875,-8.811012083119795,3.2058823529411766,54.75,22.186210407081337,26054.696895122528,224256.0,6.794117647058823,0.0,0.004692777
1589900,-113.73134328358209,54.37142568117765,0.27328724,79.60713276806585,0.002429516,0.002429516,49.492537313432834,11942,-8.290837824527674,3.2686567164179103,55.76119402985075,20.39286723193411,26194.973433494568,228397.85074626867,6.731343283582089,0.0,0.0043374994
1599859,-117.3529411764706,53.095081940196245,0.25377893,78.41393914708334,0.0018715344,0.0018715344,50.89705882352941,12010,-8.520571286503722,2.3676470588235294,54.470588235294116,21.586060852916678,26338.469053030014,223111.5294117647,7.632352941176471,0.0,0.0038189471
1609930,-121.85714285714286,53.04629911467216,0.24361478,77.59424017880058,0.0022466285,0.0022466285,50.957142857142856,12080,-8.818229314833802,1.7714285714285714,54.42857142857143,22.405759821199386,26482.106491565704,222939.42857142858,8.228571428571428,0.0,0.0047944225
1619872,-112.3529411764706,53.568706649733905,0.24485303,79.48350712042023,0.0022246395,0.0022246395,50.38235294117647,12148,-8.400823809033213,2.25,54.955882352941174,20.516492879579786,26624.714287757874,225099.29411764705,7.75,0.0,0.0043935142
1629947,-109.26470588235294,52.56611995872312,0.2601278,79.75184388142569,0.0028470643,0.0028470643,51.48529411764706,12216,-8.175754885192774,3.176470588235294,53.94117647058823,20.24815611857431,26766.345342874527,220943.0588235294,6.823529411764706,0.0,0.0055967546
1639999,-115.44117647058823,52.35750534276368,0.2564446,78.40544775693533,0.0021059571,0.0021059571,51.69117647058823,12284,-8.349124863232914,3.426470588235294,53.705882352941174,21.594552243064697,26911.24120950699,219979.29411764705,6.573529411764706,0.0,0.004024522
1649873,-123.48484848484848,54.56427601809268,0.23631234,77.94993917039355,0.0021474424,0.0021474424,49.27272727272727,12350,-8.764352077947024,2.6515151515151514,55.95454545454545,22.05006082960645,27051.951382160187,229189.81818181818,7.348484848484849,0.0,0.0041776774
1659895,-126.81818181818181,54.01330818034753,0.22870068,77.12026071188637,0.0016414365,0.0016414365,49.86363636363637,12416,-9.040553958929234,2.621212121212121,55.378787878787875,22.87973928811364,27195.438992500305,226831.51515151514,7.378787878787879,0.0,0.0030914755
1669880,-114.32835820895522,53.58674445392471,0.24588966,79.12409084652715,0.0022828556,0.0022828556,50.3134328358209,12483,-8.378810752990697,3.1492537313432836,54.92537313432836,20.875909153472794,27338.33210349083,224974.32835820896,6.850746268656716,0.0,0.0040163435
1679956,-118.38235294117646,52.810530214204405,0.24930109,78.05601235812486,0.0020735583,0.0020735583,51.1764705882353,12551,-8.698039069569875,2.8676470588235294,54.14705882352941,21.943987641875125,27483.75130224228,221786.35294117648,7.132352941176471,0.0,0.00518552
1689928,-127.5,53.58170000024541,0.23810084,76.78360014515067,0.0028752733,0.0028752733,50.3235294117647,12619,-8.95884698645288,1.9852941176470589,54.9264705882353,23.21639985484932,27627.22410774231,224978.82352941178,8.014705882352942,0.0,0.0046328064
1699955,-130.29850746268656,53.69819881564666,0.2233375,76.33739892003182,0.0022216125,0.0022216125,50.25373134328358,12686,-9.35375951462694,2.5522388059701493,55.1044776119403,23.66260107996821,27771.70979976654,225707.94029850746,7.447761194029851,0.0,0.0035995825
1709973,-119.24242424242425,54.39354216383052,0.23311405,78.65386842089146,0.0019879541,0.0019879541,49.45454545454545,12752,-8.574314807776522,2.803030303030303,55.77272727272727,21.346131579108548,27908.24750471115,228445.0909090909,7.196969696969697,0.0,0.0041031246
1719957,-114.0909090909091,52.68017245790326,0.24989377,78.69852594178157,0.0027246035,0.0027246035,51.31818181818182,12818,-8.435036036152166,3.121212121212121,54.015151515151516,21.301474058218407,28051.781786441803,221246.0606060606,6.878787878787879,0.0,0.004477846
1729988,-114.55882352941177,53.92394630919331,0.25441146,79.20004925540655,0.0022167019,0.0022167019,49.970588235294116,12886,-8.476740947409374,2.5294117647058822,55.294117647058826,20.799950744593417,28189.507654428482,226484.70588235295,7.470588235294118,0.0,0.004275387
1739846,-116.06060606060606,53.840868602922875,0.25326696,78.90934179061925,0.0024940087,0.0024940087,50.07575757575758,12952,-8.34951410557167,2.015151515151515,55.22727272727273,21.090658209380738,28332.548837423325,226210.9090909091,7.984848484848484,0.0,0.0042306096
1749928,-132.8985507246377,54.81822424370481,0.2453529,76.42681227668896,0.002366664,0.002366664,48.98550724637681,13021,-9.334650634624474,1.9855072463768115,56.20289855072464,23.573187723311037,28474.082323551178,230207.07246376813,8.014492753623188,0.0,0.0035545328
1759934,-119.41176470588235,54.45112114850016,0.24630988,78.58720092880776,0.0024937207,0.0024937207,49.38235294117647,13089,-8.566378432107307,2.2941176470588234,55.8235294117647,21.412799071192268,28614.668647527695,228653.17647058822,7.705882352941177,0.0,0.004660495
1769876,-121.94029850746269,54.23624142023666,0.24888799,78.17184221948506,0.0026338717,0.0026338717,49.62686567164179,13156,-9.005591705144772,2.7611940298507465,55.61194029850746,21.828157780514918,28756.146240234375,227786.50746268657,7.2388059701492535,0.0,0.0055408143
1779857,-122.53731343283582,53.818223971007704,0.23545086,77.7887938331758,0.00236106,0.00236106,50.08955223880597,13223,-8.76528966412115,2.2388059701492535,55.19402985074627,22.21120616682421,28899.03600525856,226074.74626865672,7.7611940298507465,0.0,0.0057536904
1789946,-138.16901408450704,54.69361289121367,0.22887301,75.49980506880775,0.0020753918,0.0020753918,49.140845070422536,13294,-9.694656780584141,1.4366197183098592,56.098591549295776,24.500194931192233,29041.519189834595,229779.8309859155,8.56338028169014,0.0,0.0038415946
1799931,-129.85714285714286,54.24828214017555,0.2452761,76.62880060139274,0.0028263903,0.0028263903,49.628571428571426,13364,-9.336459879217605,1.7857142857142858,55.642857142857146,23.371199398607256,29181.327355623245,227913.14285714287,8.214285714285714,0.0,0.0046472256
1809873,-133.08823529411765,53.98470335880848,0.24183977,76.11758479476445,0.0019175381,0.0019175381,49.911764705882355,13432,-9.57698308717838,2.1470588235294117,55.36764705882353,23.88241520523554,29325.084219694138,226785.88235294117,7.852941176470588,0.0,0.0039406638
1819954,-132.71428571428572,55.07176858632661,0.22517347,76.6520444308582,0.002604673,0.002604673,48.74285714285714,13502,-9.6013173856708,1.9428571428571428,56.5,23.347955569141835,29467.77615261078,231424.0,8.057142857142857,0.0,0.004674076
1829861,-124.17910447761194,54.25642017774396,0.23623516,77.71887770757043,0.0022231063,0.0022231063,49.59701492537314,13569,-9.139713733452341,1.8955223880597014,55.62686567164179,22.281122292429547,29610.819741487503,227847.64179104476,8.104477611940299,0.0,0.005164309
1839883,-120.29411764705883,54.61097230835651,0.23292124,78.41738014126042,0.0024043762,0.0024043762,49.23529411764706,13637,-8.786108123473097,2.073529411764706,56.01470588235294,21.582619858739566,29755.243121623993,229436.23529411765,7.926470588235294,0.0,0.004108353
1849944,-135.67164179104478,55.60653100594906,0.2300611,76.56144426340916,0.0023533737,0.0023533737,48.16417910447761,13704,-9.333041035113204,2.2238805970149254,57.059701492537314,23.438555736590843,29894.242585659027,233716.53731343284,7.776119402985074,0.0,0.0040278793
1859936,-125.67164179104478,54.8705847034627,0.21625605,77.77255014601877,0.0023561544,0.0023561544,48.940298507462686,13771,-8.97352667365029,2.716417910447761,56.26865671641791,22.227449853981213,30034.909447669983,230476.41791044775,7.2835820895522385,0.0,0.0045072855
1869971,-124.54545454545455,53.53894709633407,0.21276304,77.2435440163936,0.002232589,0.002232589,50.40909090909091,13837,-9.088853444948855,2.287878787878788,54.92424242424242,22.756455983606394,30178.65911579132,224969.69696969696,7.712121212121212,0.0,0.003750575
1879887,-112.38805970149254,54.179845071672716,0.22327648,79.74696962388482,0.0023314364,0.0023314364,49.6865671641791,13904,-8.478025388316068,3.4029850746268657,55.55223880597015,20.253030376115188,30319.795974254608,227541.97014925373,6.597014925373134,0.0,0.0034805578
1889878,-114.92537313432835,54.074858866491276,0.24684641,79.25432857241435,0.00238704,0.00238704,49.791044776119406,13971,-8.56684357930324,3.7761194029850746,55.43283582089552,20.74567142758564,30463.324966430664,227052.89552238805,6.223880597014926,0.0,0.003842947
1899938,-123.88059701492537,54.87046660253447,0.24653348,77.92813648799734,0.0023507962,0.0023507962,48.95522388059702,14038,-9.197433802246952,2.8358208955223883,56.28358208955224,22.071863512002675,30605.884517669678,230537.55223880598,7.164179104477612,0.0,0.0031420435
1909923,-119.39393939393939,56.01257912079404,0.23101547,79.22258728784745,0.0017968381,0.0017968381,47.68181818181818,14104,-8.69548263530565,3.1818181818181817,57.42424242424242,20.777412712152532,30742.76720571518,235209.69696969696,6.818181818181818,0.0,0.0031670888
1919978,-112.87878787878788,55.69242077975247,0.24932219,80.24652141528827,0.0024745828,0.0024745828,48.03030303030303,14170,-8.18456797036693,3.1666666666666665,57.09090909090909,19.753478584711743,30879.800406217575,233844.36363636365,6.833333333333333,0.0,0.0047547934
1929959,-134.0909090909091,56.72279953501364,0.24210675,76.93681332555639,0.0024925165,0.0024925165,46.89393939393939,14236,-9.502500721652863,2.515151515151515,58.13636363636363,23.06318667444362,31016.092700958252,238126.54545454544,7.484848484848484,0.0,0.0038378986
1939917,-125.0,55.92640869033203,0.27327868,78.20405657695761,0.0025458166,0.0025458166,47.78787878787879,14302,-9.199985933833457,2.727272727272727,57.34848484848485,21.795943423042377,31153.954506635666,234899.39393939395,7.2727272727272725,0.0,0.0050751297
1949862,-122.61538461538461,56.62091194066019,0.25429988,78.99095042592764,0.002790143,0.002790143,47.04615384615385,14367,-8.722816282717302,2.6615384615384614,58.07692307692308,21.009049574072353,31288.699917793274,237883.07692307694,7.338461538461538,0.0,0.0049057063
1959866,-120.14925373134328,54.9211751432215,0.24775387,78.67209313234642,0.0024704807,0.0024704807,48.865671641791046,14434,-8.856907075921079,2.8358208955223883,56.298507462686565,21.32790686765357,31429.6934800148,230598.68656716417,7.164179104477612,0.0,0.0049672783
1969964,-125.1470588235294,55.61398148533843,0.26694915,78.07315143896395,0.0022263336,0.0022263336,48.10294117647059,14502,-9.31205904174458,2.264705882352941,57.0,21.926848561036085,31567.467500686646,233472.0,7.735294117647059,0.0,0.00460694
1979900,-126.32352941176471,54.78375717133912,0.2701057,77.60579757005243,0.0027959081,0.0027959081,49.05882352941177,14570,-9.047961618772632,1.4411764705882353,56.205882352941174,22.39420242994757,31709.978512763977,230219.29411764705,8.558823529411764,0.0,0.0043321317
1989948,-141.0,56.06086773671884,0.26694283,75.6471808395619,0.0029445495,0.0029445495,47.642857142857146,14640,-9.88546311468552,1.1714285714285715,57.48571428571429,24.352819160438095,31851.796054124832,235461.48571428572,8.82857142857143,0.0,0.005556641
1999882,-136.02941176470588,55.466493220850055,0.25363198,76.33422206916853,0.0027364648,0.0027364648,48.294117647058826,14708,-9.564823068012345,1.4705882352941178,56.88235294117647,23.66577793083145,31994.96161699295,232990.11764705883,8.529411764705882,0.0,0.005087503
2009914,-126.91176470588235,54.765561058567314,0.26979578,77.42173770412535,0.0026869553,0.0026869553,49.01470588235294,14776,-9.26277129480478,1.7058823529411764,56.11764705882353,22.57826229587469,32133.107355594635,229857.88235294117,8.294117647058824,0.0,0.0045853723
2019942,-118.55072463768116,54.87387167462247,0.2577977,78.80225168680163,0.0020254594,0.0020254594,48.91304347826087,14845,-8.574186929888675,1.3768115942028984,56.2463768115942,21.197748313198364,32273.705018997192,230385.15942028986,8.623188405797102,0.0,0.0034624569
2029932,-121.32352941176471,54.854984209309535,0.25469205,78.52790350953259,0.0030131505,0.0030131505,48.94117647058823,14913,-8.842320100222372,1.6029411764705883,56.23529411764706,21.472096490467415,32411.227972507477,230339.76470588235,8.397058823529411,0.0,0.0048144637
2039869,-115.22388059701493,54.27167990264939,0.2517386,79.26780732216113,0.0023501336,0.0023501336,49.582089552238806,14980,-8.490720052696474,1.7761194029850746,55.64179104477612,20.732192677838878,32547.726831436157,227908.776119403,8.223880597014926,0.0,0.0054822643
2049878,-122.7536231884058,54.015362466049574,0.2625099,77.86480441236827,0.0023951512,0.0023951512,49.88405797101449,15049,-8.886711655323706,1.7971014492753623,55.405797101449274,22.135195587631756,32689.350363254547,226942.14492753622,8.202898550724637,0.0,0.0041389954
2059929,-124.42857142857143,55.32967839717141,0.26144338,78.13697631676385,0.0024665017,0.0024665017,48.457142857142856,15119,-8.884818095216675,1.5714285714285714,56.75714285714286,21.863023683236168,32830.15283417702,232477.25714285715,8.428571428571429,0.0,0.0045304475
2069979,-113.23529411764706,54.75772386823957,0.25968632,79.79172371441155,0.002416864,0.002416864,49.044117647058826,15187,-8.323646929829355,1.8088235294117647,56.13235294117647,20.208276285588465,32968.1295440197,229918.11764705883,8.191176470588236,0.0,0.0050789034
2079954,-118.1159420289855,54.915042262031605,0.25132385,79.00162922913998,0.0022534756,0.0022534756,48.85507246376812,15256,-8.7203300808961,1.536231884057971,56.27536231884058,20.998370770860014,33107.69549512863,230503.884057971,8.46376811594203,0.0,0.0038026155
2089901,-112.79411764705883,55.10466786940839,0.24268992,80.03183530717847,0.0022904077,0.0022904077,48.69117647058823,15324,-8.190448627923857,1.588235294117647,56.51470588235294,19.968164692821528,33241.855310201645,231484.23529411765,8.411764705882353,0.0,0.0045951996
2099891,-121.01449275362319,55.40091343508861,0.24411541,78.81149801624548,0.002642105,0.002642105,48.36231884057971,15393,-8.85736393507101,1.710144927536232,56.81159420289855,21.188501983754527,33378.61172270775,232700.28985507245,8.289855072463768,0.0,0.005087975
2109881,-122.0,54.925471596234544,0.23312758,78.3062090398227,0.0020881582,0.0020881582,48.871428571428574,15463,-8.817117819193735,1.3285714285714285,56.31428571428572,21.693790960177296,33516.52628016472,230663.3142857143,8.67142857142857,0.0,0.004362337
2119881,-119.28571428571429,54.499916484303924,0.22693904,78.59455858433704,0.0021292653,0.0021292653,49.34285714285714,15533,-8.754704712994767,1.1714285714285715,55.885714285714286,21.40544141566294,33656.62034702301,228907.88571428572,8.82857142857143,0.0,0.004691356
2129974,-121.12676056338029,54.33080542393891,0.24007381,78.15826526426794,0.002393459,0.002393459,49.53521126760563,15604,-9.042921945064688,0.8873239436619719,55.71830985915493,21.841734735732047,33794.682618141174,228222.1971830986,9.112676056338028,0.0,0.0036924665
2139938,-113.28571428571429,55.3239565829969,0.23806535,80.03541304360154,0.0024802485,0.0024802485,48.457142857142856,15674,-8.221224154837213,0.8,56.74285714285714,19.96458695639845,33928.7709274292,232418.74285714285,9.2,0.0,0.0040070666
2149927,-136.52777777777777,54.36033581502963,0.23148742,75.49836842660085,0.0024290234,0.0024290234,49.513888888888886,15746,-9.800773468042967,0.7638888888888888,55.763888888888886,24.501631573399155,34069.090302467346,228408.88888888888,9.23611111111111,0.0,0.0040877764
2159951,-131.1267605633803,55.16057210810469,0.22540182,76.78920961373126,0.0024002402,0.0024002402,48.63380281690141,15817,-9.358111002633652,1.0845070422535212,56.57746478873239,23.210790386268723,34211.07797265053,231741.29577464788,8.915492957746478,0.0,0.0040729665
2169904,-119.71014492753623,54.89412116064165,0.23227453,78.54865739290366,0.002173573,0.002173573,48.88405797101449,15886,-8.71475153213529,1.1884057971014492,56.26086956521739,21.451342607096315,34347.1990916729,230444.52173913043,8.81159420289855,0.0,0.0035526913
2179964,-111.71428571428571,54.64093095950187,0.2354832,79.94566932925764,0.0029491803,0.0029491803,49.214285714285715,15956,-8.361779958476108,1.1857142857142857,56.05714285714286,20.05433067074235,34484.642775058746,229610.05714285714,8.814285714285715,0.0,0.0045958147
2189872,-130.8450704225352,54.52944507494294,0.24366836,76.52945407323331,0.0021381965,0.0021381965,49.33802816901409,16027,-9.635432433841851,1.2112676056338028,55.943661971830984,23.470545926766707,34625.94852280617,229145.2394366197,8.788732394366198,0.0,0.0033503855
2199892,-121.26760563380282,54.12163535988206,0.24684672,78.05451093855021,0.002614928,0.002614928,49.774647887323944,16098,-8.938033914810894,1.4788732394366197,55.521126760563384,21.945489061449763,34765.19277691841,227414.53521126762,8.52112676056338,0.0,0.004204504
2209940,-121.12676056338029,54.89611894350909,0.23973712,78.48662821011561,0.0017025818,0.0017025818,48.901408450704224,16169,-8.946476372182902,1.8732394366197183,56.28169014084507,21.513371789884356,34903.72646832466,230529.8028169014,8.126760563380282,0.0,0.0030243658
2219898,-144.72222222222223,55.863092443486806,0.23664135,74.88308251733457,0.002114068,0.002114068,47.875,16241,-10.361080093251946,0.9305555555555556,57.30555555555556,25.11691748266541,35046.69417095184,234723.55555555556,9.069444444444445,0.0,0.003108846
2229918,-118.59154929577464,56.33983213084395,0.23544402,79.48585088912026,0.0022989216,0.0022989216,47.352112676056336,16312,-8.785487424281289,1.1971830985915493,57.7887323943662,20.514149110879746,35183.36549067497,236702.64788732395,8.80281690140845,0.0,0.0035350367
2239897,-122.0,55.6461714117078,0.2513959,78.65901281585856,0.0026560999,0.0026560999,48.128571428571426,16382,-9.076827417468598,1.6857142857142857,57.1,21.34098718414145,35322.96420240402,233881.6,8.314285714285715,0.0,0.0049408358
2249916,-112.71428571428571,56.33013641312808,0.22946325,80.43289885755158,0.0022743954,0.0022743954,47.34285714285714,16452,-8.21651144648372,1.4714285714285715,57.75714285714286,19.567101142448408,35457.28182911873,236573.25714285715,8.528571428571428,0.0,0.0039399667
2259977,-129.42857142857142,56.154750393769724,0.23303023,77.4415812331116,0.0021307443,0.0021307443,47.52857142857143,16522,-9.486287165966123,1.1571428571428573,57.57142857142857,22.558418766888355,35593.80793714523,235812.57142857142,8.842857142857143,0.0,0.003534668
2269956,-133.768115942029,56.779100498806976,0.2171524,77.05467323670467,0.002210163,0.002210163,46.869565217391305,16591,-9.590555758409753,0.9130434782608695,58.231884057971016,22.94532676329529,35728.31124138832,238517.79710144928,9.08695652173913,0.0,0.0044499137
2279886,-120.42857142857143,55.864105196280626,0.22903898,78.92431224313844,0.002442588,0.002442588,47.857142857142854,16661,-8.834566149700445,1.1,57.285714285714285,21.075687756861562,35864.26223683357,234642.2857142857,8.9,0.0,0.004631826
2289954,-131.66666666666666,57.420074854124294,0.2122173,77.58089317478101,0.002180944,0.002180944,46.19444444444444,16733,-9.310161213261535,1.0277777777777777,58.916666666666664,22.41910682521899,35999.31000208855,241322.66666666666,8.972222222222221,0.0,0.0040111407
2299972,-120.0,55.36731592665037,0.22588734,78.83669942587433,0.001839235,0.001839235,48.394366197183096,16804,-8.895231251974531,1.4507042253521127,56.774647887323944,21.16330057412566,36136.775233745575,232548.95774647887,8.549295774647888,0.0,0.0027003316
2309976,-111.40845070422536,55.78289551346546,0.22999817,80.45743438769959,0.0024474778,0.0024474778,47.943661971830984,16875,-8.383968639105609,1.6619718309859155,57.19718309859155,19.5425656123004,36269.4022064209,234279.661971831,8.338028169014084,0.0,0.004394638
2319894,-121.57142857142857,55.73453769350484,0.2182726,78.57613156293068,0.0025195943,0.0025195943,48.0,16945,-8.951077135771332,1.2857142857142858,57.15714285714286,21.423868437069316,36405.70675802231,234115.65714285715,8.714285714285714,0.0,0.0036534527
