entropy,Tmc,Tbt,AttC,MpbtA,meankl,EpisodesSoFar,TimestepsSoFar,surrgain,MtR,Ptt,TimeElapsed,entloss,MpbtN,Tmt,TtR,optimgain,AttNC
0.21376802,50.6865671641791,223751.64179104476,1.2686567164179106,74.76412915675762,0.009967022,15907,2259909,0.0015438175,-10.019039334699016,53.26889110214563,38126.55766224861,0.0,25.23587084324236,54.62686567164179,-137.46268656716418,0.0015438175,8.73134328358209
0.23995094,49.95454545454545,226459.15151515152,3.015151515151515,77.97437245120888,0.010113209,15973,2269939,0.0018780689,-8.862505586615224,53.92865152924776,38284.81570124626,0.0,22.02562754879109,55.28787878787879,-121.81818181818181,0.0018780689,6.984848484848484
0.2173954,50.26865671641791,225218.8656716418,3.283582089552239,75.3346049957056,0.007800199,16040,2279989,0.0018746521,-9.794964953107822,53.63625305481463,38447.15612101555,0.0,24.66539500429437,54.985074626865675,-135.97014925373134,0.0018746521,6.7164179104477615
0.21893705,50.803030303030305,223169.9393939394,2.227272727272727,75.44531634156178,0.009132498,16106,2289857,0.0020162452,-10.000297839140128,53.14773091027026,38610.00361728668,0.0,24.554683658438194,54.484848484848484,-133.03030303030303,0.0020162452,7.7727272727272725
0.24364409,49.43076923076923,228556.8,4.661538461538462,74.58213305156121,0.008096085,16171,2299941,0.0010047589,-10.058112368376175,54.418799709250095,38767.58460521698,0.0,25.417866948438792,55.8,-141.69230769230768,0.0010047589,5.338461538461538
0.23184039,49.81818181818182,226769.45454545456,4.136363636363637,76.42006720509852,0.009342262,16237,2309918,0.001260599,-9.372761316700732,54.02862897509838,38924.83943986893,0.0,23.57993279490148,55.36363636363637,-130.75757575757575,0.001260599,5.863636363636363
0.21571967,50.56060606060606,224349.0909090909,4.303030303030303,76.77014473798032,0.0086733205,16303,2319922,0.0013193622,-9.297893934221493,53.39752687570617,39081.01313114166,0.0,23.229855262019683,54.77272727272727,-127.12121212121212,0.0013193622,5.696969696969697
0.2149868,51.298507462686565,221306.26865671642,2.5671641791044775,77.09010864096606,0.008128759,16370,2329950,0.0017883102,-9.017226314455307,52.69606330736873,39244.79973530769,0.0,22.90989135903396,54.02985074626866,-123.43283582089552,0.0017883102,7.432835820895522
0.21127605,49.56923076923077,227863.63076923077,4.338461538461538,75.65327559526114,0.009441295,16435,2339958,0.0016274127,-9.597933221635307,54.271754723264934,39403.286566495895,0.0,24.34672440473885,55.63076923076923,-135.07692307692307,0.0016274127,5.661538461538462
0.20753957,50.55384615384615,224019.6923076923,4.4,76.64055269989184,0.0087650325,16500,2349954,0.00081446656,-9.337250274158324,53.36321945221073,39562.78604602814,0.0,23.35944730010816,54.69230769230769,-127.6923076923077,0.00081446656,5.6
0.20139699,48.953125,230144.0,5.125,74.37052078278964,0.009648077,16564,2359855,0.001562088,-10.10284909573108,54.82686242464539,39723.91517710686,0.0,25.629479217210356,56.1875,-144.0625,0.001562088,4.875
0.22395055,50.77272727272727,223418.18181818182,4.257575757575758,76.5600805749861,0.010549525,16630,2369922,0.0013493829,-9.237329690735525,53.18793091612176,39884.72475886345,0.0,23.439919425013887,54.54545454545455,-127.57575757575758,0.0013493829,5.742424242424242
0.22258428,45.888888888888886,242314.15873015873,6.444444444444445,70.1950989253858,0.009030885,16693,2379998,0.001532118,-11.764457125640472,57.67838740265644,40035.696323633194,0.0,29.804901074614193,59.15873015873016,-177.3015873015873,0.001532118,3.5555555555555554
0.21277483,45.4,244258.13333333333,6.733333333333333,70.96226422134393,0.009435974,16753,2389849,0.0017151685,-11.481551493589036,58.13069240801177,40182.644335746765,0.0,29.03773577865608,59.63333333333333,-174.66666666666666,0.0017151685,3.2666666666666666
0.20021453,49.42424242424242,228569.21212121213,3.409090909090909,76.08966304171193,0.008614059,16819,2399932,0.001111427,-9.65821126793154,54.42210389330149,40342.45519948006,0.0,23.910336958288042,55.803030303030305,-133.03030303030303,0.001111427,6.590909090909091
0.22932215,47.65625,235072.0,4.171875,75.79307380697847,0.009758866,16883,2409889,0.0016956286,-9.77865392441388,56.01037733408402,40499.21055316925,0.0,24.20692619302154,57.390625,-138.75,0.0016956286,5.828125
0.2439519,47.016129032258064,237832.25806451612,5.887096774193548,72.95055610170415,0.010097552,16945,2419986,0.0025907953,-10.741615233509753,56.626915663823574,40653.306307554245,0.0,27.04944389829587,58.064516129032256,-157.58064516129033,0.0025907953,4.112903225806452
0.21715324,44.06896551724138,249714.75862068965,7.758620689655173,68.15390151795323,0.007795794,17003,2429891,0.001358518,-12.433592625435665,59.384792912254376,40801.16278243065,0.0,31.846098482046774,60.96551724137931,-195.17241379310346,0.001358518,2.2413793103448274
0.184578,45.3728813559322,244510.37288135593,6.271186440677966,70.85748157138819,0.008736769,17062,2439870,0.0018852308,-11.500463350988563,58.17569878901494,40953.50456953049,0.0,29.142518428611794,59.69491525423729,-174.0677966101695,0.0018852308,3.7288135593220337
0.21678464,47.723076923076924,235047.38461538462,2.523076923076923,75.45748617612622,0.009715893,17127,2449919,0.0016459964,-10.149244306831589,55.97517415211128,41117.85523223877,0.0,24.542513823873776,57.38461538461539,-140.76923076923077,0.0016459964,7.476923076923077
0.21314576,49.09375,229760.0,4.1875,75.14791159393505,0.008032766,17191,2459935,0.0013760385,-9.768088603655649,54.715177752079256,41279.71880912781,0.0,24.852088406064976,56.09375,-139.375,0.0013760385,5.8125
0.20022757,47.75,234880.0,4.328125,75.26803922685578,0.008314381,17255,2469915,0.0009287497,-10.110052885806429,55.942356426044675,41438.41061043739,0.0,24.731960773144216,57.34375,-141.875,0.0009287497,5.671875
0.23490465,49.42424242424242,228258.9090909091,2.242424242424242,74.86275231537176,0.009328936,17321,2479920,0.0021335469,-10.076152753595498,54.38742134655454,41600.90237188339,0.0,25.13724768462828,55.72727272727273,-140.15151515151516,0.0021335469,7.757575757575758
0.26650342,47.703125,234880.0,4.46875,75.10350657879715,0.010355443,17385,2489861,0.0017252258,-10.120234986420556,55.967113680734016,41756.98234128952,0.0,24.89649342120287,57.34375,-143.28125,0.0017252258,5.53125
0.27235535,44.377049180327866,248311.60655737706,6.442622950819672,69.2853668034178,0.009336433,17446,2499855,0.0020920907,-12.367500823219673,59.08402177888809,41907.04191374779,0.0,30.714633196582195,60.622950819672134,-187.70491803278688,0.0020920907,3.557377049180328
0.2172993,45.733333333333334,243097.6,6.1,72.1483192923379,0.008347544,17506,2509911,0.0013583471,-11.145885959454167,57.840791248410746,42056.585436582565,0.0,27.85168070766208,59.35,-165.66666666666666,0.0013583471,3.9
0.20596531,47.84615384615385,234543.26153846155,3.646153846153846,74.63967764724339,0.008849936,17571,2519972,0.0012011866,-10.481749603131695,55.85896858078729,42215.87111091614,0.0,25.360322352756594,57.261538461538464,-145.3846153846154,0.0012011866,6.3538461538461535
0.20629555,48.203125,233280.0,3.21875,73.42512745406943,0.009915989,17635,2529904,0.0010576086,-10.633302206268787,55.54293891400019,42375.94629406929,0.0,26.574872545930592,56.953125,-151.25,0.0010576086,6.78125
0.20819338,48.646153846153844,231518.52307692307,1.7076923076923076,75.78678604854625,0.009640529,17700,2539930,0.0017903076,-9.768682566808605,55.13023007337739,42539.47375369072,0.0,24.21321395145376,56.52307692307692,-136.46153846153845,0.0017903076,8.292307692307693
0.22537097,49.33846153846154,228556.8,2.8,75.61553740271623,0.0097818505,17765,2549866,0.0019242038,-9.809877415765289,54.46187427936517,42703.328726768494,0.0,24.384462597283775,55.8,-135.53846153846155,0.0019242038,7.2
0.21131012,50.09090909090909,225962.66666666666,3.1666666666666665,77.44371819978639,0.008892437,17831,2559946,0.0013886172,-8.983464808376683,53.806875662389594,42864.98883700371,0.0,22.556281800213647,55.166666666666664,-124.39393939393939,0.0013886172,6.833333333333333
0.23298024,49.71212121212121,227328.0,1.5909090909090908,76.5504090680437,0.010561282,17897,2569998,0.0016934796,-9.564585575671241,54.14248450072405,43034.06733798981,0.0,23.449590931956294,55.5,-130.45454545454547,0.0016934796,8.409090909090908
0.26242855,48.625,231360.0,4.796875,74.17604014939319,0.009369706,17961,2579985,0.0009689987,-10.21103059466908,55.12298574717029,43190.86911916733,0.0,25.82395985060679,56.484375,-145.78125,0.0009689987,5.203125
0.24086998,49.8,227422.52307692307,4.246153846153846,75.13922191883968,0.008920552,18026,2589953,0.0010229776,-9.781675385280264,54.11205180225504,43348.417001485825,0.0,24.860778081160312,55.52307692307692,-138.15384615384616,0.0010229776,5.753846153846154
0.25316563,46.82539682539682,238543.2380952381,5.476190476190476,73.37524107226709,0.009892335,18089,2599979,0.0016244,-10.682537617865188,56.80228329066384,43501.44043445587,0.0,26.62475892773293,58.23809523809524,-155.23809523809524,0.0016244,4.523809523809524
0.2238802,48.89230769230769,230699.3230769231,3.7384615384615385,74.46613953701491,0.00919304,18154,2609990,0.0015511109,-10.223297017483453,54.91988341212376,43659.540098428726,0.0,25.53386046298512,56.323076923076925,-144.0,0.0015511109,6.2615384615384615
0.24179427,48.83076923076923,230573.29230769232,2.169230769230769,75.27790789574689,0.010038264,18219,2619976,0.0018717134,-10.113515162140502,54.93542357783095,43824.25851678848,0.0,24.722092104253097,56.292307692307695,-138.92307692307693,0.0018717134,7.8307692307692305
0.26341194,47.885245901639344,234479.2131147541,4.983606557377049,73.3878222320398,0.009653409,18280,2629831,0.0016040612,-10.508439774030103,55.830666989254276,43976.127259492874,0.0,26.6121777679602,57.24590163934426,-152.62295081967213,0.0016040612,5.016393442622951
0.22779793,48.390625,232448.0,2.015625,72.64834416876381,0.009470891,18344,2639925,0.0016365838,-11.235692362597199,55.3583472592506,44142.5813896656,0.0,27.351655831236148,56.75,-154.6875,0.0016365838,7.984375
0.2440826,47.34920634920635,236787.80952380953,4.587301587301587,74.07495164781,0.009024789,18407,2649991,0.0010007947,-10.398495467956065,56.3517836732647,44297.022032260895,0.0,25.92504835219,57.80952380952381,-149.84126984126985,0.0010007947,5.412698412698413
0.22464254,46.70967741935484,239021.4193548387,4.838709677419355,73.18397956571225,0.008948116,18469,2659937,0.0016095222,-10.847566804715914,56.912461564663765,44450.919328927994,0.0,26.816020434287754,58.354838709677416,-157.25806451612902,0.0016095222,5.161290322580645
0.21801913,47.29032258064516,236841.29032258064,1.8064516129032258,72.31843185426749,0.01139104,18531,2669883,0.001985209,-11.363677143753458,56.38442477353301,44613.47931289673,0.0,27.6815681457325,57.82258064516129,-159.83870967741936,0.001985209,8.193548387096774
0.2038712,48.63076923076923,231455.5076923077,4.338461538461538,75.21989571014014,0.00859065,18596,2679998,0.0013818346,-9.93996037006889,55.13144272186276,44773.01753759384,0.0,24.780104289859878,56.50769230769231,-140.0,0.0013818346,5.661538461538462
0.20485865,48.784615384615385,230699.3230769231,2.8615384615384616,75.58700641125616,0.009395072,18661,2689961,0.0013867936,-9.868258194569025,54.97207926081495,44935.486033439636,0.0,24.41299358874386,56.323076923076925,-137.69230769230768,0.0013867936,7.138461538461539
0.21364415,48.53968253968254,231781.5873015873,3.2222222222222223,74.3247022936733,0.007751648,18724,2699849,0.001035454,-10.271766287491136,55.210589377929196,45094.30222725868,0.0,25.675297706326692,56.58730158730159,-145.71428571428572,0.001035454,6.777777777777778
0.22557656,48.140625,233344.0,3.265625,73.98019732074961,0.010061741,18788,2709948,0.0016492846,-10.44629352543246,55.58044296518321,45257.04316782951,0.0,26.01980267925039,56.96875,-148.59375,0.0016492846,6.734375
0.2259152,46.12903225806452,241399.74193548388,5.17741935483871,71.94011182227608,0.009687505,18850,2719961,0.0016294714,-11.148087940832461,57.462231048547935,45408.93339920044,0.0,28.059888177723895,58.935483870967744,-165.48387096774192,0.0016294714,4.82258064516129
0.21311402,47.064516129032256,237832.25806451612,4.387096774193548,72.03610243817697,0.009621585,18912,2729913,0.001453125,-11.417628395949764,56.60475531491595,45564.27698945999,0.0,27.963897561823,58.064516129032256,-162.74193548387098,0.001453125,5.612903225806452
0.2101166,46.42857142857143,240233.6507936508,4.317460317460317,71.56055376004335,0.009298614,18975,2739884,0.0013179779,-11.627953529429512,57.18409391493893,45721.185928583145,0.0,28.439446239956652,58.65079365079365,-166.984126984127,0.0013179779,5.682539682539683
0.22389348,47.796875,234816.0,3.625,73.75039861437993,0.007992408,19039,2749959,0.0013415695,-10.658444313881867,55.91069757713106,45878.76253819466,0.0,26.249601385620082,57.328125,-150.15625,0.0013415695,6.375
0.2523664,47.857142857142854,234382.22222222222,4.587301587301587,74.40118417827038,0.010731631,19102,2759970,0.0019333356,-10.22466397643866,55.83413617078443,46034.81654524803,0.0,25.598815821729634,57.22222222222222,-146.66666666666666,0.0019333356,5.412698412698413
0.26543972,41.91379310344828,258118.62068965516,8.275862068965518,63.75886010264056,0.008598816,19160,2769913,0.0011346432,-14.495868602329711,61.375957346123144,46178.91052651405,0.0,36.24113989735944,63.01724137931034,-231.55172413793105,0.0011346432,1.7241379310344827
0.19931781,44.47540983606557,247975.868852459,6.065573770491803,69.76592076201754,0.008462402,19221,2779962,0.0018783594,-12.257178800894543,58.99720753831091,46326.48848986626,0.0,30.234079237982453,60.540983606557376,-183.27868852459017,0.0018783594,3.9344262295081966
0.20602848,46.04838709677419,241862.1935483871,2.1129032258064515,70.63213880532821,0.009960505,19283,2789857,0.0023456109,-12.257466529901262,57.551498688577546,46489.7693259716,0.0,29.367861194671807,59.04838709677419,-173.5483870967742,0.0023456109,7.887096774193548
0.18123281,46.18032786885246,241328.26229508198,5.655737704918033,69.8256336428279,0.008324271,19344,2799967,0.0010165509,-12.019085340498185,57.42643486376949,46639.43771982193,0.0,30.174366357172097,58.91803278688525,-178.0327868852459,0.0010165509,4.344262295081967
0.21925399,46.76190476190476,238868.31746031746,2.2063492063492065,73.25383702220962,0.011057335,19407,2809854,0.0018596173,-11.214780374971799,56.86989550379507,46801.49407124519,0.0,26.74616297779035,58.317460317460316,-156.03174603174602,0.0018596173,7.7936507936507935
0.19086647,43.88135593220339,250272.54237288135,6.372881355932203,70.9389988271504,0.008464237,19466,2819896,0.0010763648,-11.823962577810645,59.544625381628954,46951.30005431175,0.0,29.061001172849565,61.101694915254235,-178.47457627118644,0.0010763648,3.6271186440677967
0.19441211,46.95,238182.4,5.866666666666666,72.3765643905386,0.008561322,19526,2829853,0.0013795899,-11.005189177243036,56.70179040465073,47103.686836481094,0.0,27.623435609461378,58.15,-160.83333333333334,0.0013795899,4.133333333333334
0.1721493,45.77049180327869,242604.0655737705,5.19672131147541,71.57913117326183,0.008667838,19587,2839862,0.0015369866,-11.570022623688915,57.768141232100355,47255.295973300934,0.0,28.420868826738168,59.22950819672131,-168.52459016393442,0.0015369866,4.80327868852459
0.2239461,46.523809523809526,239778.53968253967,3.9047619047619047,73.5698220065711,0.010276245,19650,2849961,0.0023031882,-10.861918102901422,57.08622167013973,47412.788783311844,0.0,26.430177993428867,58.53968253968254,-154.76190476190476,0.0023031882,6.095238095238095
0.16966371,42.87931034482759,254375.72413793104,6.706896551724138,66.11970903515412,0.008113495,19708,2859851,0.0013083454,-13.604658948853249,60.48809223280875,47560.03968954086,0.0,33.88029096484587,62.10344827586207,-211.3793103448276,0.0013083454,3.293103448275862
0.22091654,46.22222222222222,241078.85714285713,3.4444444444444446,72.5805922994401,0.011163286,19771,2869991,0.0024084845,-11.295943763065134,57.37674569262562,47717.4438393116,0.0,27.419407700559866,58.857142857142854,-161.42857142857142,0.0024084845,6.555555555555555
0.24013083,48.203125,233088.0,3.875,73.99171384734895,0.01079802,19835,2879947,0.0016691046,-10.461886004366285,55.521084767381424,47877.0223236084,0.0,26.008286152651042,56.90625,-148.4375,0.0016691046,6.125
0.25413683,46.16393442622951,241261.11475409835,6.721311475409836,71.88287993500518,0.008989737,19896,2889888,0.0017986184,-11.222480547918925,57.42706400768241,48030.07021355629,0.0,28.117120064994815,58.90163934426229,-166.55737704918033,0.0017986184,3.278688524590164
0.2682052,47.25396825396825,236852.82539682538,5.142857142857143,72.51164803171724,0.010648518,19959,2899842,0.0025601715,-11.09140491526629,56.40427184300317,48184.84190964699,0.0,27.488351968282768,57.82539682539682,-159.36507936507937,0.0025601715,4.857142857142857
0.25069544,47.12903225806452,237303.74193548388,6.435483870967742,71.16467170957308,0.009366562,20021,2909943,0.0011813727,-11.308494679418548,56.51575523938986,48338.06270432472,0.0,28.835328290426908,57.935483870967744,-167.58064516129033,0.0011813727,3.564516129032258
0.21403559,48.111111111111114,233537.0158730159,4.412698412698413,73.82413294040923,0.008977118,20084,2919928,0.0013486957,-10.656302054781898,55.61777534672117,48498.11250734329,0.0,26.175867059590768,57.01587301587302,-149.20634920634922,0.0013486957,5.587301587301587
0.2434259,48.03125,233792.0,3.859375,74.95437250859888,0.010463279,20148,2929997,0.0017882696,-10.222534723476578,55.68424101624009,48657.832412958145,0.0,25.045627491401124,57.078125,-143.28125,0.0017882696,6.140625
0.25872582,44.389830508474574,248328.6779661017,7.6440677966101696,69.1047040939366,0.008983942,20207,2939902,0.0012308882,-12.039971516411383,59.07787345998533,48803.74332213402,0.0,30.895295906063353,60.6271186440678,-187.96610169491527,0.0012308882,2.3559322033898304
0.2299989,45.903225806451616,242324.64516129033,6.451612903225806,69.45793940637716,0.009133772,20269,2949865,0.00081366336,-12.075295192548495,57.67151373054988,48958.53510951996,0.0,30.542060593622825,59.16129032258065,-180.16129032258064,0.00081366336,3.5483870967741935
0.21556103,47.285714285714285,236982.85714285713,4.380952380952381,73.44987319032043,0.008545936,20332,2959921,0.0014408634,-10.659117199247406,56.40367748422175,49115.08893227577,0.0,26.550126809679554,57.857142857142854,-153.96825396825398,0.0014408634,5.619047619047619
0.1937975,46.46875,239936.0,3.046875,75.26996335031392,0.009095985,20396,2969905,0.001127339,-10.3297882827469,57.13060761741671,49278.69666171074,0.0,24.730036649686085,58.578125,-145.0,0.001127339,6.953125
0.19339657,48.507936507936506,232106.66666666666,2.7777777777777777,75.03973846640676,0.008694018,20459,2979865,0.0012716943,-10.011808242212293,55.263722563036076,49440.236100673676,0.0,24.960261533593226,56.666666666666664,-141.5873015873016,0.0012716943,7.222222222222222
0.2109842,48.171875,233408.0,1.15625,72.77070033134105,0.010449246,20523,2989841,0.0025523722,-11.143199134625132,55.57420863838507,49611.519750118256,0.0,27.229299668658964,56.984375,-155.15625,0.0025523722,8.84375
0.23079157,47.23809523809524,237047.87301587302,4.698412698412699,73.50008224257928,0.009677876,20586,2999945,0.0010968567,-10.437958002736034,56.43442644331767,49765.91706967354,0.0,26.49991775742071,57.87301587301587,-153.65079365079364,0.0010968567,5.301587301587301
0.21295035,47.26984126984127,236917.84126984127,4.444444444444445,73.45030882196924,0.0092799775,20649,3009943,0.0008154605,-10.645958368468108,56.40472523815735,49921.97981929779,0.0,26.54969117803074,57.84126984126984,-154.12698412698413,0.0008154605,5.555555555555555
0.21856298,45.435483870967744,243976.25806451612,4.080645161290323,73.20399626156147,0.0098210415,20711,3019850,0.0007923413,-11.132277975759632,58.08508632186328,50075.616096019745,0.0,26.79600373843851,59.564516129032256,-160.0,0.0007923413,5.919354838709677
0.18822278,47.71875,235200.0,2.90625,75.04636373093015,0.008298749,20775,3029894,0.0010408654,-10.221338666929846,55.99338800638411,50232.669392347336,0.0,24.95363626906983,57.421875,-142.96875,0.0010408654,7.09375
0.20581482,47.06153846153846,237694.03076923077,2.292307692307692,72.76828432259042,0.01054147,20840,3039989,0.0018631711,-11.418338661699757,56.5921973323407,50395.852321863174,0.0,27.231715677409614,58.03076923076923,-158.30769230769232,0.0018631711,7.707692307692308
0.1875697,45.65,243234.13333333333,4.666666666666667,72.00574499770829,0.0080246935,20900,3049854,0.0015513623,-11.315758379967976,57.899056139796876,50548.76884150505,0.0,27.994255002291677,59.38333333333333,-167.83333333333334,0.0015513623,5.333333333333333
0.17024846,48.0625,233856.0,3.375,73.01372777155197,0.008224498,20964,3059973,0.0016789663,-10.86886085116208,55.67689873366434,50707.43931865692,0.0,26.98627222844803,57.09375,-154.21875,0.0016789663,6.625
0.20393415,47.142857142857146,237307.9365079365,2.3015873015873014,72.73753041055917,0.011258926,21027,3069919,0.0021316956,-11.270424798487038,56.5080563116557,50872.40125012398,0.0,27.262469589440816,57.93650793650794,-158.0952380952381,0.0021316956,7.698412698412699
0.1988516,48.375,232384.0,3.953125,74.95431251152114,0.008502504,21091,3079945,0.0012733331,-10.034856673629422,55.36006617912306,51031.259937763214,0.0,25.045687488478848,56.734375,-142.5,0.0012733331,6.046875
0.1925384,45.81967213114754,242604.0655737705,5.229508196721311,71.03832575704683,0.009586937,21152,3089926,0.001444965,-11.685379501797174,57.74341058010419,51184.3877120018,0.0,28.96167424295318,59.22950819672131,-172.29508196721312,0.001444965,4.770491803278689
0.19262487,46.52459016393443,239716.7213114754,4.918032786885246,72.63058942992714,0.009916824,21213,3099945,0.0018305548,-10.938013351072708,57.07913271088832,51337.99061536789,0.0,27.369410570072844,58.52459016393443,-160.327868852459,0.0018305548,5.081967213114754
0.17725472,46.507936507936506,239908.57142857142,5.190476190476191,72.21863872785093,0.009266003,21276,3109955,0.0019602703,-11.259374283980371,57.109014466514346,51490.976269483566,0.0,27.781361272149063,58.57142857142857,-162.6984126984127,0.0019602703,4.809523809523809
0.2097946,47.19047619047619,237242.92063492062,3.5396825396825395,73.94220404207847,0.010622638,21339,3119864,0.0020842594,-10.60861156729907,56.47877923785017,51648.29293489456,0.0,26.057795957921552,57.92063492063492,-150.63492063492063,0.0020842594,6.4603174603174605
0.17715551,44.36666666666667,248354.13333333333,6.466666666666667,69.98188864238041,0.009812424,21399,3129974,0.001857312,-12.092939922964996,59.090985355584365,51798.92246842384,0.0,30.0181113576196,60.63333333333333,-183.66666666666666,0.001857312,3.533333333333333
0.17512283,47.904761904761905,234382.22222222222,4.682539682539683,72.94790522765375,0.009622716,21462,3139937,0.001937071,-10.763338607988233,55.81205805451659,51956.366869449615,0.0,27.052094772346237,57.22222222222222,-155.55555555555554,0.001937071,5.317460317460317
0.17381403,48.171875,233344.0,2.921875,73.63086296980224,0.008629345,21526,3149904,0.0019356018,-10.65612765967276,55.56608413951846,52116.500772476196,0.0,26.369137030197738,56.96875,-150.15625,0.0019356018,7.078125
0.19860269,47.49230769230769,235740.55384615384,1.9230769230769231,75.0848531815674,0.009825395,21591,3159948,0.0016904578,-10.230925210724807,56.16402633624357,52281.22403502464,0.0,24.915146818432596,57.55384615384615,-143.23076923076923,0.0016904578,8.076923076923077
0.1710019,48.145161290322584,233604.12903225806,4.370967741935484,74.4013206521686,0.008644084,21653,3169856,0.0019934927,-10.139444230254817,55.6070471270214,52435.73805165291,0.0,25.598679347831382,57.03225806451613,-146.61290322580646,0.0019934927,5.629032258064516
0.18790413,49.38461538461539,228556.8,2.123076923076923,75.80363079919329,0.0090367235,21718,3179864,0.0012679349,-9.82039846891312,54.440867871384626,52599.631174087524,0.0,24.196369200806714,55.8,-135.23076923076923,0.0012679349,7.876923076923077
0.17458856,49.215384615384615,229123.93846153846,2.8615384615384616,75.73020555795154,0.01194303,21783,3189893,0.0018304468,-9.69113228179468,54.58630179315104,52758.28803372383,0.0,24.269794442048436,55.93846153846154,-135.69230769230768,0.0018304468,7.138461538461539
0.19580624,49.6,227926.64615384614,2.0153846153846153,76.11787443201587,0.00894557,21848,3199972,0.0012139302,-9.56289491845898,54.265633748690504,52924.11472058296,0.0,23.882125567984115,55.646153846153844,-132.76923076923077,0.0012139302,7.984615384615385
0.19741344,47.6031746031746,235357.46031746033,4.031746031746032,74.57366858068403,0.009528833,21911,3209958,0.0017132818,-10.196453529644486,56.06739466655736,53081.08174967766,0.0,25.426331419315982,57.46031746031746,-146.34920634920636,0.0017132818,5.968253968253968
0.19880903,49.0625,230080.0,2.65625,74.32248808718839,0.009459867,21975,3219832,0.0012828369,-10.4034212227101,54.768306693054804,53248.258746147156,0.0,25.677511912811642,56.171875,-144.53125,0.0012828369,7.34375
0.19528715,49.078125,229824.0,2.90625,73.79666497915589,0.009846296,22039,3229847,0.001261701,-10.486557600244355,54.732008029611144,53411.37548136711,0.0,26.2033350208441,56.109375,-146.5625,0.001261701,7.09375
0.20726001,49.04615384615385,230006.15384615384,3.2615384615384615,75.67022096871229,0.009794802,22104,3239862,0.0020167902,-9.861649129203641,54.76792252809202,53574.646948337555,0.0,24.32977903128772,56.15384615384615,-136.46153846153845,0.0020167902,6.7384615384615385
0.17883356,47.28125,236608.0,4.65625,75.14399851800368,0.008315697,22168,3249937,0.00090796204,-10.025729723783174,56.363977438938335,53734.4613161087,0.0,24.856001481996298,57.765625,-142.96875,0.00090796204,5.34375
0.19286586,47.6875,235008.0,4.609375,73.8638944399777,0.009518141,22232,3259973,0.0015927948,-10.628737681387118,55.98818201764334,53894.227806568146,0.0,26.136105560022298,57.375,-150.15625,0.0015927948,5.390625
0.20437248,48.3125,232768.0,3.625,73.95861991312229,0.010774651,22296,3269878,0.0014774384,-10.653109592189962,55.4338028656275,54054.7963681221,0.0,26.041380086877687,56.828125,-148.75,0.0014774384,6.375
0.2432786,47.55384615384615,235551.5076923077,4.661538461538462,74.50383357916573,0.0113345655,22361,3279949,0.002159225,-10.316632498903768,56.11329695432486,54209.21680736542,0.0,25.49616642083426,57.50769230769231,-146.0,0.002159225,5.338461538461538
0.25447765,44.60344827586207,247525.5172413793,7.155172413793103,68.92310463200774,0.008775563,22419,3289894,0.0018803073,-12.058426285556878,58.88759249513914,54356.22358226776,0.0,31.076895367992265,60.43103448275862,-187.75862068965517,0.0018803073,2.8448275862068964
0.212245,49.184615384615384,229502.03076923077,4.015384615384615,76.54362115977224,0.008703508,22484,3299965,0.0019517358,-9.396640315989274,54.64353808102482,54512.49099779129,0.0,23.45637884022774,56.03076923076923,-131.53846153846155,0.0019517358,5.984615384615385
0.22516653,49.640625,227840.0,4.09375,74.17786444471373,0.01069071,22548,3309861,0.0018275372,-10.13376287580954,54.23469633226047,54674.532524585724,0.0,25.82213555528628,55.625,-143.28125,0.0018275372,5.90625
0.24971753,48.285714285714285,232886.85714285713,4.888888888888889,74.0069200539983,0.010690674,22611,3319839,0.0017612533,-10.169562994836916,55.45986097766583,54829.2857336998,0.0,25.993079946001707,56.857142857142854,-148.25396825396825,0.0017612533,5.111111111111111
0.24448383,47.96875,234048.0,4.9375,74.21661921678785,0.009072111,22675,3329871,0.00094134844,-10.23192956415544,55.74126435611848,54986.15404844284,0.0,25.783380783212134,57.140625,-148.28125,0.00094134844,5.0625
0.24248129,48.10769230769231,233345.96923076923,3.3384615384615386,73.22981401282772,0.01017307,22740,3339902,0.0019950673,-10.91697793242792,55.5973757477562,55147.63300418854,0.0,26.770185987172265,56.96923076923077,-152.0,0.0019950673,6.661538461538462
0.26098767,46.317460317460316,240883.80952380953,5.142857142857143,72.6440764425399,0.009327879,22803,3349965,0.0015177875,-10.871440952968666,57.31060189037873,55297.24624466896,0.0,27.3559235574601,58.80952380952381,-161.26984126984127,0.0015177875,4.857142857142857
0.22918753,48.09375,233472.0,3.828125,73.8461678601778,0.009446208,22867,3359980,0.0015204443,-10.402261758695373,55.61788831829298,55449.56580758095,0.0,26.153832139822207,57.0,-149.6875,0.0015204443,6.171875
0.19334964,49.84615384615385,226855.38461538462,1.9230769230769231,76.43155818837184,0.009681164,22932,3369962,0.001703819,-9.294097708796212,54.02432105221058,55614.72339248657,0.0,23.568441811628155,55.38461538461539,-130.6153846153846,0.001703819,8.076923076923077
0.19931555,49.0,230195.2,1.9692307692307693,76.21763880473068,0.009588447,22997,3379918,0.0023633917,-9.453445494500581,54.811214187176226,55780.747029304504,0.0,23.78236119526931,56.2,-134.0,0.0023633917,8.03076923076923
0.19905512,49.25,229056.0,1.390625,74.92960605336744,0.009199156,23061,3389989,0.0013995215,-10.047807813303349,54.56020665463603,55947.011895656586,0.0,25.070393946632567,55.921875,-139.6875,0.0013995215,8.609375
