meankl,MtR,AttC,EpisodesSoFar,TimestepsSoFar,AttNC,TtR,surrgain,optimgain,entloss,entropy,TimeElapsed,Fce
0.0020421445,17.274869834576176,1.9591836734693877,2837,599912,1.0408163265306123,90.3061224489796,0.00068251113,0.00068251113,0.0,1.3902586,2426.0833308696747,0.13435690480825055
0.0026210963,18.737731127064993,1.826086956521739,2883,609789,1.173913043478261,99.1304347826087,0.00079091184,0.00079091184,0.0,1.4188138,2466.3249056339264,0.14938328410057486
0.005169345,20.632328562397223,1.7857142857142858,2925,619859,1.2142857142857142,107.35714285714286,0.0008118866,0.0008118866,0.0,1.4338008,2506.7098474502563,0.147044776119403
0.0029889622,19.38379315933521,1.9782608695652173,2971,629788,1.0217391304347827,98.6086956521739,0.00065643,0.00065643,0.0,1.4048232,2546.262820482254,0.14151231353903332
0.004814789,14.864165996733526,2.409090909090909,3037,639986,0.5909090909090909,73.5909090909091,0.0011834482,0.0011834482,0.0,1.3992058,2587.1060535907745,0.14000249095228828
0.0024291885,16.293276975098323,1.962962962962963,3091,649975,1.037037037037037,83.83333333333333,0.0006450424,0.0006450424,0.0,1.3864744,2626.6992094516754,0.12606369892336616
0.004566647,17.95488709965571,1.872340425531915,3138,659891,1.127659574468085,91.91489361702128,0.0010451691,0.0010451691,0.0,1.3676728,2667.1627423763275,0.14269297247890053
0.0017009166,17.33739190741733,1.7391304347826086,3184,669919,1.2608695652173914,89.73913043478261,0.0005920715,0.0005920715,0.0,1.3737338,2706.052838087082,0.12868030690537086
0.002639337,19.06470560677649,1.697674418604651,3227,679789,1.302325581395349,98.30232558139535,0.0006811539,0.0006811539,0.0,1.3754518,2747.072095155716,0.13433309842612168
0.006150933,18.93970490220541,1.4761904761904763,3269,689807,1.5238095238095237,100.42857142857143,0.0015188527,0.0015188527,0.0,1.379761,2786.3725271224976,0.1353968253968254
0.0029911727,18.10948035731498,1.7659574468085106,3316,699904,1.2340425531914894,94.72340425531915,0.0008748468,0.0008748468,0.0,1.374014,2828.4019236564636,0.13496696073343714
0.0030721514,17.813504511435973,1.6222222222222222,3361,709973,1.3777777777777778,94.0,0.00067292276,0.00067292276,0.0,1.3592429,2869.040986776352,0.12794074074074074
0.0014499753,20.693677992477376,1.5714285714285714,3403,719774,1.4285714285714286,108.35714285714286,0.0005345718,0.0005345718,0.0,1.3654045,2909.342148065567,0.1544844720496894
0.0029683802,17.518549096295633,1.9387755102040816,3452,729804,1.0612244897959184,90.48979591836735,0.00081558607,0.00081558607,0.0,1.3816752,2950.2687153816223,0.1408967663279315
0.0026246216,16.01237194635838,1.8461538461538463,3504,739763,1.1538461538461537,83.1923076923077,0.0010478155,0.0010478155,0.0,1.355967,2990.7944655418396,0.14850434170354773
0.0031716751,17.902508833673664,1.5510204081632653,3553,749892,1.4489795918367347,93.91836734693878,0.00098489,0.00098489,0.0,1.3403345,3033.394273519516,0.13633108192018653
0.0027238668,20.133219579608628,1.5,3597,759935,1.5,104.72727272727273,0.00062083395,0.00062083395,0.0,1.3562857,3072.935276031494,0.14730197799428568
0.0041019088,19.567659212585102,1.441860465116279,3640,769785,1.558139534883721,102.27906976744185,0.00096656644,0.00096656644,0.0,1.3487453,3116.8412430286407,0.14314321004493552
0.0028698181,17.802375644880915,1.5208333333333333,3688,779847,1.4791666666666667,93.625,0.0007917066,0.0007917066,0.0,1.3278084,3156.094833135605,0.13026515151515153
0.0037103877,19.654544369272173,1.558139534883721,3731,789866,1.441860465116279,102.34883720930233,0.0010213014,0.0010213014,0.0,1.3311862,3197.041419029236,0.14029001367989058
0.0062279766,17.684214897583416,1.7142857142857142,3780,799965,1.2857142857142858,94.22448979591837,0.0014458825,0.0014458825,0.0,1.3416281,3237.21084690094,0.13431299007378744
0.007942389,17.36132293294947,1.98,3830,809946,1.02,91.14,0.0015172879,0.0015172879,0.0,1.3192236,3278.910774230957,0.13991788399154126
0.0034634033,18.11168872225292,1.7083333333333333,3878,819757,1.2916666666666667,95.0625,0.0010787791,0.0010787791,0.0,1.2814239,3319.6442267894745,0.1338490675990676
0.005450186,20.59688369165384,1.6304347826086956,3924,829999,1.3695652173913044,106.6304347826087,0.00092436525,0.00092436525,0.0,1.2753781,3360.460545539856,0.1515612859419653
0.004060313,20.245603458840858,1.225,3964,839999,1.775,105.825,0.0016299802,0.0016299802,0.0,1.281933,3400.2072565555573,0.14110000000000003
0.004997995,18.698275753688147,1.3902439024390243,4005,849771,1.6097560975609757,98.78048780487805,0.0010078809,0.0010078809,0.0,1.2950342,3440.7245874404907,0.13170731707317077
0.002821638,18.51225825318716,1.6170212765957446,4052,859922,1.3829787234042554,96.63829787234043,0.0011179321,0.0011179321,0.0,1.2891117,3482.8767352104187,0.1339305711086226
0.0026984045,17.941227442179247,1.826086956521739,4098,869828,1.173913043478261,94.17391304347827,0.0011302286,0.0011302286,0.0,1.2812897,3523.1327941417694,0.13643390853831155
0.006799715,18.035032758470823,1.75,4146,879833,1.25,94.5625,0.0014507385,0.0014507385,0.0,1.2786068,3564.3714015483856,0.14349964036651344
0.0045727845,19.200618041166987,1.5454545454545454,4190,889843,1.4545454545454546,100.56818181818181,0.0011960038,0.0011960038,0.0,1.2624916,3604.5250458717346,0.14157575757575758
0.002886003,19.804737485841734,1.2790697674418605,4233,899972,1.7209302325581395,104.5813953488372,0.0010927652,0.0010927652,0.0,1.2562661,3645.915272474289,0.14443921841883692
0.0024866054,19.636995377391887,1.6888888888888889,4278,909876,1.3111111111111111,102.6,0.0010385874,0.0010385874,0.0,1.2425565,3685.925167322159,0.14223904897368167
0.003570725,18.567747138190754,1.7551020408163265,4327,919799,1.2448979591836735,97.16326530612245,0.0011309601,0.0011309601,0.0,1.2526331,3728.660732984543,0.14407604901556184
0.0025502823,19.065100215305137,1.511111111111111,4372,929834,1.488888888888889,100.26666666666667,0.0011742065,0.0011742065,0.0,1.2548933,3768.1799790859222,0.15662222222222225
0.0016550113,19.097092808497926,1.6888888888888889,4417,939822,1.3111111111111111,100.33333333333333,0.00075798825,0.00075798825,0.0,1.25453,3808.7631120681763,0.1431224521502268
0.0022960287,19.40540520816324,1.3953488372093024,4460,949837,1.6046511627906976,103.53488372093024,0.0010004252,0.0010004252,0.0,1.2274144,3849.1762483119965,0.13804651162790696
0.0026295604,19.572382450256654,1.5227272727272727,4504,959943,1.4772727272727273,103.1590909090909,0.0009112432,0.0009112432,0.0,1.2349855,3890.7878675460815,0.14807737434596482
0.00461585,17.513527120620278,1.875,4552,969914,1.125,91.3125,0.0012677623,0.0012677623,0.0,1.23485,3930.6748106479645,0.13371533521606743
0.0036083537,19.474956936720705,1.5116279069767442,4595,979787,1.4883720930232558,102.48837209302326,0.0013440796,0.0013440796,0.0,1.2369823,3970.757947206497,0.14545820333177029
0.0043262704,18.911881361204056,1.9791666666666667,4643,989973,1.0208333333333333,97.5,0.0013343534,0.0013343534,0.0,1.2467469,4012.1548573970795,0.1557764700803916
0.0057558934,19.29791312851368,1.7333333333333334,4688,999825,1.2666666666666666,100.73333333333333,0.0009824521,0.0009824521,0.0,1.2071422,4052.3751249313354,0.14763846469113834
0.006925478,20.17033853053017,1.5,4730,1009831,1.5,105.0,0.0021500662,0.0021500662,0.0,1.1970739,4092.9106991291046,0.13999999999999999
0.004634445,17.503485526971335,2.0,4778,1019937,1.0,91.5625,0.0014425176,0.0014425176,0.0,1.2070442,4132.834558010101,0.1343398362043873
0.0030674036,17.38925071532758,1.7446808510638299,4825,1029779,1.2553191489361701,92.1063829787234,0.0009979772,0.0009979772,0.0,1.2154101,4173.858188390732,0.1289063961530861
0.0041899104,19.71882311518709,1.4565217391304348,4871,1039857,1.5434782608695652,101.80434782608695,0.0010646718,0.0010646718,0.0,1.1884316,4213.24910235405,0.14876096974554198
0.0039839395,18.864077863697087,1.6222222222222222,4916,1049958,1.3777777777777778,100.2,0.001336912,0.001336912,0.0,1.197631,4254.671480417252,0.1440772458703493
0.0032365096,19.211982468179716,1.2857142857142858,4958,1059966,1.7142857142857142,101.85714285714286,0.0012752105,0.0012752105,0.0,1.186171,4293.886024236679,0.14047619047619048
0.003063343,19.59555677629933,1.1363636363636365,5002,1069879,1.8636363636363635,101.31818181818181,0.0017096538,0.0017096538,0.0,1.1942146,4334.903149366379,0.14422800571314437
0.0024251922,17.60549656536912,1.3333333333333333,5047,1079931,1.6666666666666667,92.2,0.001000969,0.001000969,0.0,1.2004422,4376.619869709015,0.13017457383975303
0.0034716125,17.663473525659498,1.2093023255813953,5090,1089837,1.7906976744186047,92.09302325581395,0.0010307272,0.0010307272,0.0,1.2064911,4416.898232221603,0.15430444517419473
0.0045077275,18.851655384427154,1.0975609756097562,5131,1099789,1.9024390243902438,98.04878048780488,0.0016151571,0.0016151571,0.0,1.2155212,4456.6410620212555,0.13273938144040626
0.004291343,17.463035727061857,1.1627906976744187,5174,1109844,1.8372093023255813,91.88372093023256,0.0010611828,0.0010611828,0.0,1.2231439,4497.027144432068,0.15171612355976535
0.0022115835,17.67546488136696,1.25,5218,1119882,1.75,92.18181818181819,0.0008763354,0.0008763354,0.0,1.2324651,4539.379364967346,0.1240143540669857
0.004277814,18.201253728392224,1.5777777777777777,5263,1129925,1.4222222222222223,96.4,0.0010749125,0.0010749125,0.0,1.2421842,4578.697672367096,0.13299265962795379
0.0033952042,17.318978795763044,1.62,5313,1139982,1.38,89.4,0.0010525797,0.0010525797,0.0,1.2478033,4620.966088294983,0.13025495116093994
0.0038184463,18.37630879170448,1.5454545454545454,5357,1149909,1.4545454545454546,96.47727272727273,0.0013315926,0.0013315926,0.0,1.2287089,4660.50285077095,0.13560689602794868
0.00381562,19.50252233409449,1.934782608695652,5403,1159988,1.065217391304348,101.41304347826087,0.0014212423,0.0014212423,0.0,1.2177026,4700.149976015091,0.15453977797997814
0.004761082,19.934398380293683,1.7906976744186047,5446,1169796,1.2093023255813953,102.83720930232558,0.00091247354,0.00091247354,0.0,1.2204077,4739.578881025314,0.14090764320039284
0.0016572329,19.741705528755382,1.4666666666666666,5491,1179855,1.5333333333333334,104.33333333333333,0.00092803244,0.00092803244,0.0,1.2186271,4779.561105728149,0.14859103313840155
0.0025761626,18.105699665111118,1.4444444444444444,5536,1189958,1.5555555555555556,95.46666666666667,0.0009732559,0.0009732559,0.0,1.2070314,4819.658121347427,0.13763811201180584
0.0022906573,20.53011729511779,1.4390243902439024,5577,1199758,1.5609756097560976,107.04878048780488,0.0012393829,0.0012393829,0.0,1.2085073,4859.18772816658,0.14554963131026658
0.0036955662,18.557782851907145,1.6,5622,1209871,1.4,97.06666666666666,0.0011722898,0.0011722898,0.0,1.2168381,4899.491357803345,0.13077248677248682
0.0029223114,19.96821660479861,1.558139534883721,5665,1219823,1.441860465116279,104.65116279069767,0.0008856547,0.0008856547,0.0,1.2202175,4939.435115814209,0.1443128549381543
0.0040672184,19.803504589353516,1.5238095238095237,5707,1229833,1.4761904761904763,105.14285714285714,0.0011343053,0.0011343053,0.0,1.2254604,4979.938349485397,0.1401904761904762
0.0071411002,17.945334402653724,1.5217391304347827,5753,1239885,1.4782608695652173,94.69565217391305,0.0018103755,0.0018103755,0.0,1.2142198,5019.97345662117,0.16193226381461673
0.0028348682,17.20331293018784,1.3404255319148937,5800,1249946,1.6595744680851063,90.57446808510639,0.0011779729,0.0011779729,0.0,1.1983094,5061.064755439758,0.12683258113045345
0.004734791,17.097128128194168,1.4318181818181819,5844,1259785,1.5681818181818181,89.86363636363636,0.0011714317,0.0011714317,0.0,1.1835947,5100.957351207733,0.1263141144569716
0.004962393,16.96252709710219,1.2222222222222223,5889,1269822,1.7777777777777777,89.4,0.0015331609,0.0015331609,0.0,1.1686983,5141.508724451065,0.12059259259259261
0.0028364128,20.552498560653675,1.25,5929,1279822,1.75,108.6,0.0012212489,0.0012212489,0.0,1.1609563,5181.515969514847,0.14480000000000007
0.002321087,18.75292017267636,1.0952380952380953,5971,1289850,1.9047619047619047,99.0,0.0010619946,0.0010619946,0.0,1.1426992,5221.811486721039,0.15807407407407406
0.0035355117,19.49221911267664,1.302325581395349,6014,1299871,1.697674418604651,101.79069767441861,0.0010334732,0.0010334732,0.0,1.151687,5265.401040315628,0.13572093023255816
0.005716206,20.85878662718227,1.3902439024390243,6055,1309888,1.6097560975609757,111.29268292682927,0.0012182256,0.0012182256,0.0,1.1542827,5304.935032606125,0.15373888091822094
0.0033528097,19.76411877716255,1.2682926829268293,6096,1319889,1.7317073170731707,105.14634146341463,0.0013866283,0.0013866283,0.0,1.1658901,5345.282326221466,0.14019512195121953
0.0035082048,21.16367407646383,1.170731707317073,6137,1329890,1.829268292682927,112.82926829268293,0.0011510475,0.0011510475,0.0,1.16016,5384.614630937576,0.1504390243902439
0.0042225206,20.107853292485586,1.024390243902439,6178,1339893,1.975609756097561,106.46341463414635,0.0015227096,0.0015227096,0.0,1.1286619,5425.215609073639,0.14195121951219514
0.0031271738,20.27200341973433,1.4047619047619047,6220,1349963,1.5952380952380953,106.57142857142857,0.001407456,0.001407456,0.0,1.1494789,5465.7375321388245,0.14463945578231296
0.0013848569,20.528591250579616,1.2682926829268293,6261,1359980,1.7317073170731707,110.1951219512195,0.0007020261,0.0007020261,0.0,1.1539768,5505.751852750778,0.1482639885222382
0.00540347,19.252612809589433,1.4285714285714286,6303,1369990,1.5714285714285714,102.85714285714286,0.0018084055,0.0018084055,0.0,1.1696011,5545.557082891464,0.13714285714285715
0.00331083,20.522383772407366,1.5909090909090908,6347,1379943,1.4090909090909092,105.47727272727273,0.0014427312,0.0014427312,0.0,1.168381,5585.970583200455,0.155399294298971
0.0038879267,20.809929088680732,1.4523809523809523,6389,1389957,1.5476190476190477,107.85714285714286,0.0012471868,0.0012471868,0.0,1.1392831,5626.075600147247,0.14554578754578756
0.0028647191,18.746280103193488,1.9111111111111112,6434,1399831,1.0888888888888888,97.93333333333334,0.0012636344,0.0012636344,0.0,1.1466618,5665.899620294571,0.13742337662337661
0.005625658,20.402196137157745,1.5476190476190477,6476,1409863,1.4523809523809523,106.64285714285714,0.0017550291,0.0017550291,0.0,1.1331753,5706.154943704605,0.1445062656641604
0.0031269963,20.026065659538986,1.891304347826087,6522,1419991,1.108695652173913,102.78260869565217,0.0013797561,0.0013797561,0.0,1.1240894,5745.59538435936,0.16812836691485603
0.00396736,21.134709899304728,1.7857142857142858,6564,1429824,1.2142857142857142,110.71428571428571,0.0014864047,0.0014864047,0.0,1.1206204,5785.851650476456,0.15423974787655176
0.0036264097,18.756732927703613,1.702127659574468,6611,1439911,1.297872340425532,98.23404255319149,0.0012903615,0.0012903615,0.0,1.1144534,5825.28197312355,0.14078376779122273
0.003913828,19.646578924753214,1.4545454545454546,6655,1449925,1.5454545454545454,105.06818181818181,0.0010778798,0.0010778798,0.0,1.0997919,5865.872009515762,0.1400909090909091
0.0040556365,19.292938499664185,1.5416666666666667,6703,1459985,1.4583333333333333,101.6875,0.0015698507,0.0015698507,0.0,1.0848379,5906.640962123871,0.14731585001150221
0.0020682306,19.993485857613393,1.5454545454545454,6747,1469880,1.4545454545454546,104.38636363636364,0.001051698,0.001051698,0.0,1.0971103,5946.152142286301,0.1504197309058969
0.005483808,21.894998691213775,1.3658536585365855,6788,1479881,1.6341463414634145,115.09756097560975,0.001844339,0.001844339,0.0,1.0863073,5986.005494832993,0.17775609756097557
0.0028008956,20.438181545787668,1.2790697674418605,6831,1489900,1.7209302325581395,107.23255813953489,0.0012846639,0.0012846639,0.0,1.1060338,6026.547560214996,0.16613953488372096
0.0032925208,20.853077664808772,1.2790697674418605,6874,1499939,1.7209302325581395,109.81395348837209,0.0011791824,0.0011791824,0.0,1.0761602,6066.559231758118,0.1478364073777065
0.006318147,20.061911788370974,1.4523809523809523,6916,1509945,1.5476190476190477,106.42857142857143,0.0018902227,0.0018902227,0.0,1.0899665,6106.581964254379,0.1419047619047619
0.0038918837,21.01296990889901,1.4285714285714286,6958,1519993,1.5714285714285714,109.64285714285714,0.0012887453,0.0012887453,0.0,1.1066931,6147.104573965073,0.14958885017421603
0.002303815,19.118204203668586,1.441860465116279,7001,1529845,1.558139534883721,101.30232558139535,0.0011469971,0.0011469971,0.0,1.0905797,6187.084836483002,0.1397638640429338
0.004154778,19.357612430279392,1.3333333333333333,7046,1539936,1.6666666666666667,101.26666666666667,0.0016114777,0.0016114777,0.0,1.0875242,6226.905383110046,0.13783351936411298
0.0035987946,21.784530275969654,1.0731707317073171,7087,1549945,1.9268292682926829,114.73170731707317,0.0012310791,0.0012310791,0.0,1.110652,6267.1718900203705,0.1555880758807588
0.0038457403,19.790593478054614,1.5777777777777777,7132,1559865,1.4222222222222223,104.26666666666667,0.00155366,0.00155366,0.0,1.1169555,6307.438974380493,0.14363275031349246
0.0033884903,19.247017971143794,1.75,7180,1569989,1.25,100.9375,0.0009238688,0.0009238688,0.0,1.11748,6347.256654500961,0.14239567155593905
0.0031775075,21.067715024237273,1.2195121951219512,7221,1579998,1.7804878048780488,109.90243902439025,0.0014244562,0.0014244562,0.0,1.1105336,6387.755984544754,0.1491490514905149
0.0048630624,21.796470733616925,1.4390243902439024,7262,1589822,1.5609756097560976,114.07317073170732,0.0016577758,0.0016577758,0.0,1.1026044,6427.339459657669,0.15708424576505828
0.0049866447,17.832778772044456,1.9,7312,1599946,1.1,92.22,0.0014631571,0.0014631571,0.0,1.0921166,6467.972091436386,0.1583881481481482
0.004874094,21.980440071374623,1.5476190476190477,7354,1609956,1.4523809523809523,113.64285714285714,0.0014712247,0.0014712247,0.0,1.0916739,6507.776240110397,0.15407407407407403
0.003531714,21.664226005407492,1.4878048780487805,7395,1619957,1.5121951219512195,111.73170731707317,0.0011558606,0.0011558606,0.0,1.0761844,6547.754628419876,0.14897560975609753
0.0026043677,19.46373570383619,1.6744186046511629,7438,1629753,1.3255813953488371,103.04651162790698,0.0011972962,0.0011972962,0.0,1.048646,6588.203550577164,0.1380525131282821
0.004678912,19.81616601192732,1.6818181818181819,7482,1639823,1.3181818181818181,105.95454545454545,0.0015535462,0.0015535462,0.0,1.0103728,6628.224152088165,0.14653099012566054
0.0049867867,21.15930689735864,1.3902439024390243,7523,1649832,1.6097560975609757,111.95121951219512,0.0015997015,0.0015997015,0.0,1.0056732,6668.306086301804,0.15188075880758808
0.0032307678,19.458837887786885,1.7555555555555555,7568,1659985,1.2444444444444445,103.0,0.0015663875,0.0015663875,0.0,0.98682994,6707.961622714996,0.14126002981415275
0.0026076357,20.437013379576907,1.8636363636363635,7612,1669914,1.1363636363636365,106.22727272727273,0.0013557475,0.0013557475,0.0,0.9731606,6748.695617675781,0.1730646850722564
0.0043608067,20.015367471165167,1.7727272727272727,7656,1679859,1.2272727272727273,106.63636363636364,0.002091051,0.002091051,0.0,0.9714396,6788.78781747818,0.14745545957310663
0.0039190054,20.24730985622344,1.6956521739130435,7702,1689931,1.3043478260869565,106.17391304347827,0.0014852079,0.0014852079,0.0,0.9616561,6828.814950704575,0.1484305395302838
0.0039115213,21.44827728424417,1.5121951219512195,7743,1699958,1.4878048780487805,112.82926829268293,0.0019848018,0.0019848018,0.0,0.9567697,6868.649359464645,0.15124480578139116
0.005693585,19.582568699296885,1.75,7787,1709775,1.25,101.72727272727273,0.002026101,0.002026101,0.0,0.95397973,6908.844037294388,0.1434137092853671
0.0027153122,22.077115017020905,1.7209302325581395,7830,1719816,1.2790697674418605,115.74418604651163,0.0015698413,0.0015698413,0.0,0.958919,6949.441280126572,0.1596307046686484
0.00403142,19.484395300903262,1.7391304347826086,7876,1729813,1.2608695652173914,102.45652173913044,0.0019975672,0.0019975672,0.0,0.94812346,6989.373929977417,0.14592060948582689
0.0047179167,21.103064733417973,1.4761904761904763,7918,1739879,1.5238095238095237,110.35714285714286,0.0019062035,0.0019062035,0.0,0.9512948,7029.962981700897,0.15160784313725495
0.0026714376,21.274215560420668,1.380952380952381,7960,1749919,1.619047619047619,113.21428571428571,0.0015547773,0.0015547773,0.0,0.94145405,7069.872391939163,0.16098670098670095
0.0047742967,20.4217105592254,1.3414634146341464,8001,1759920,1.6585365853658536,108.4390243902439,0.0019244918,0.0019244918,0.0,0.9398793,7110.199702501297,0.14458536585365853
0.003017461,21.270453765804035,1.4047619047619047,8043,1769785,1.5952380952380953,112.14285714285714,0.0015148792,0.0015148792,0.0,0.95172477,7150.100161314011,0.15338504757948046
0.00225513,20.479493118807376,1.488888888888889,8088,1779936,1.511111111111111,106.33333333333333,0.0012163663,0.0012163663,0.0,0.94007677,7190.530785322189,0.15728157156787648
0.0038239188,22.52055317214692,1.170731707317073,8129,1789965,1.829268292682927,117.29268292682927,0.0019623712,0.0019623712,0.0,0.92766976,7231.091006278992,0.1593641715727502
0.0042299456,22.153564769201502,1.4146341463414633,8170,1799998,1.5853658536585367,116.04878048780488,0.0017622167,0.0017622167,0.0,0.94725215,7271.368861198425,0.157939393939394
0.0049973014,20.2485960555016,0.9,8210,1809998,2.1,106.575,0.0022773833,0.0022773833,0.0,0.95818686,7311.953738689423,0.1421
0.0032221137,19.79408954797401,1.372093023255814,8253,1819796,1.627906976744186,103.74418604651163,0.0016619499,0.0016619499,0.0,0.9439043,7352.146406650543,0.1428453303802141
0.0025333667,20.062279452291236,1.3255813953488371,8296,1829855,1.6744186046511629,105.76744186046511,0.0012941796,0.0012941796,0.0,0.95812875,7393.008395195007,0.14869985601466032
0.0039866464,19.97853223952995,1.3953488372093024,8339,1839866,1.6046511627906976,105.34883720930233,0.001593222,0.001593222,0.0,0.9647868,7432.853206157684,0.1469235880398671
0.005325358,19.875667028696384,1.6444444444444444,8384,1849965,1.3555555555555556,105.06666666666666,0.0018703333,0.0018703333,0.0,0.9477061,7474.272735357285,0.14739991697799915
0.0044584014,20.193163990435924,1.2926829268292683,8425,1859968,1.7073170731707317,107.85365853658537,0.0019281509,0.0019281509,0.0,0.9446855,7513.98374581337,0.15183739837398377
0.0030682795,20.745949437231594,1.2857142857142858,8467,1869984,1.7142857142857142,110.14285714285714,0.0017828516,0.0017828516,0.0,0.9325119,7553.984036922455,0.14685714285714288
0.0030444742,20.581165221463078,1.3170731707317074,8508,1879999,1.6829268292682926,108.8048780487805,0.0018514887,0.0018514887,0.0,0.93975496,7594.382162570953,0.1466016260162602
0.005019608,21.5538467185575,1.5,8550,1889804,1.5,113.64285714285714,0.0023108646,0.0023108646,0.0,0.92144346,7634.261202335358,0.1561664050235479
0.0041945376,20.410488814224724,1.5476190476190477,8592,1899842,1.4523809523809523,107.21428571428571,0.0019133799,0.0019133799,0.0,0.9089528,7675.09076833725,0.1498754578754579
0.0019443192,22.409124664734136,1.525,8632,1909842,1.475,117.975,0.0013424477,0.0013424477,0.0,0.9014892,7715.231367826462,0.15730000000000005
0.0038720358,21.555397966655526,1.35,8672,1919842,1.65,113.325,0.001930606,0.001930606,0.0,0.9286676,7755.74390745163,0.15109999999999998
0.0038293472,21.05272983465424,1.6888888888888889,8717,1929983,1.3111111111111111,108.2,0.0017736938,0.0017736938,0.0,0.92368907,7796.043791055679,0.15055536688404902
0.0029786862,22.724864825595375,1.7073170731707317,8758,1939998,1.2926829268292683,120.36585365853658,0.0015083796,0.0015083796,0.0,0.9176062,7836.371443748474,0.16201626016260162
0.003314361,22.174380419654177,1.5853658536585367,8799,1949768,1.4146341463414633,115.7560975609756,0.0013738119,0.0013738119,0.0,0.93919563,7876.530040740967,0.15789987163029526
0.0035145334,18.902533128002933,1.711111111111111,8844,1959817,1.288888888888889,99.2,0.0013788576,0.0013788576,0.0,0.95966965,7916.226088523865,0.16456400259909032
