Tbt,AttC,TimeElapsed,MtR,MpbtA,entloss,meankl,entropy,surrgain,TimestepsSoFar,TtR,Ptt,AttNC,EpisodesSoFar,optimgain,MpbtN,Tmc,Tmt
310405.5652173913,1.2608695652173914,17851.722831487656,-25.47058354332722,45.36138844899412,0.0,0.0074902955,0.22631678,0.0029948426,1099953,-124.23913043478261,73.88877270266937,1.7391304347826086,7318,0.0029948426,54.63861155100587,28.282608695652176,75.78260869565217
306131.47826086957,0.6521739130434783,17965.89442563057,-24.703881298174974,46.6648715085196,0.0,0.0070868987,0.21155134,0.001939803,1109903,-119.54347826086956,72.93071154613304,2.347826086956522,7364,0.001939803,53.33512849148039,29.304347826086957,74.73913043478261
312275.47826086957,0.6086956521739131,18080.02663373947,-25.946559339067722,45.265456660849615,0.0,0.0087827975,0.21757306,0.00337005,1119864,-125.41304347826087,74.34593251128258,2.391304347826087,7410,0.00337005,54.734543339150385,27.782608695652176,76.23913043478261
311034.55319148937,0.3191489361702128,18194.799611091614,-25.267917577312158,46.815285579615384,0.0,0.009137258,0.22980872,0.004497534,1129919,-121.40425531914893,74.05120520258633,2.6808510638297873,7457,0.004497534,53.184714420384616,28.106382978723403,75.93617021276596
311296.0,0.574468085106383,18307.651668548584,-25.56114184591296,46.35603483551719,0.0,0.009884254,0.22415154,0.0033981374,1139897,-122.42553191489361,74.12517446107957,2.425531914893617,7504,0.0033981374,53.64396516448281,28.02127659574468,76.0
310511.6595744681,0.3404255319148936,18421.600274086,-24.853645095224973,47.970875445037585,0.0,0.0068979226,0.20648089,0.0020708658,1149936,-118.34042553191489,73.94677367865965,2.6595744680851063,7551,0.0020708658,52.02912455496243,28.21276595744681,75.80851063829788
308158.6382978723,0.2978723404255319,18537.459808826447,-25.382159887983963,46.9865274146412,0.0,0.007994075,0.21750729,0.0023240708,1159951,-119.74468085106383,73.38084312895943,2.702127659574468,7598,0.0023240708,53.013472585358805,28.829787234042552,75.23404255319149
307823.3043478261,0.391304347826087,18651.405878782272,-24.455331774506426,47.42144067485987,0.0,0.008593035,0.2081692,0.0023196086,1169960,-118.8913043478261,73.30101010752894,2.608695652173913,7644,0.0023196086,52.57855932514013,28.91304347826087,75.15217391304348
310138.4347826087,0.5652173913043478,18766.924175024033,-26.1037408561043,45.83545931610681,0.0,0.007758466,0.18155277,0.0029821116,1179806,-123.26086956521739,73.85788961500343,2.4347826086956523,7690,0.0029821116,54.164540683893215,28.304347826086957,75.71739130434783
310337.3617021277,0.0425531914893617,18883.965577602386,-25.480972082175448,46.68896861505046,0.0,0.010037066,0.23393643,0.004669809,1189828,-121.14893617021276,73.92051029112632,2.9574468085106385,7737,0.004669809,53.31103138494952,28.23404255319149,75.76595744680851
312167.4893617021,0.6595744680851063,18996.595894813538,-24.879293315931722,48.230407862892044,0.0,0.010845525,0.23864856,0.003853481,1199882,-118.34042553191489,74.3075860758511,2.3404255319148937,7784,0.003853481,51.76959213710797,27.829787234042552,76.2127659574468
313254.95652173914,1.2826086956521738,19113.807762384415,-27.187402344397597,42.350398284366484,0.0,0.0077203726,0.18379252,0.0025127642,1209743,-132.7826086956522,74.58600148694818,1.7173913043478262,7830,0.0025127642,57.64960171563351,27.52173913043478,76.47826086956522
306677.10638297873,0.8297872340425532,19231.27511739731,-24.798131641787794,47.479427355954215,0.0,0.006587135,0.2156207,0.0020659084,1219831,-118.08510638297872,73.0278913091425,2.1702127659574466,7877,0.0020659084,52.52057264404581,29.21276595744681,74.87234042553192
306328.5106382979,0.7446808510638298,19347.06592774391,-23.998418840646284,49.34751944883421,0.0,0.009669137,0.24169528,0.0032449646,1229866,-113.61702127659575,72.94935727734911,2.25531914893617,7924,0.0032449646,50.65248055116579,29.29787234042553,74.7872340425532
313218.612244898,1.6938775510204083,19465.517326831818,-26.380466608890785,43.55700937120267,0.0,0.008862968,0.18173073,0.0026223094,1239940,-129.73469387755102,74.55088813772923,1.3061224489795917,7973,0.0026223094,56.44299062879733,27.571428571428573,76.46938775510205
308535.652173913,0.6304347826086957,19582.896621227264,-25.395720058109042,46.48846614998688,0.0,0.0072316113,0.18811561,0.0022714722,1249813,-121.17391304347827,73.47932106379639,2.369565217391304,8019,0.0022714722,53.511533850013116,28.717391304347824,75.32608695652173
309030.12765957444,0.3404255319148936,19697.184507369995,-24.609191989003865,48.543668887345994,0.0,0.00843244,0.18948103,0.0025040065,1259847,-116.42553191489361,73.62080967817761,2.6595744680851063,8066,0.0025040065,51.456331112654006,28.5531914893617,75.44680851063829
310227.47826086957,0.3695652173913043,19811.841115951538,-25.139913415889506,47.2226264200191,0.0,0.011110841,0.21467367,0.0042584203,1269962,-120.1304347826087,73.8779613847821,2.630434782608696,8112,0.0042584203,52.7773735799809,28.282608695652176,75.73913043478261
315950.54545454547,0.6590909090909091,19925.062192440033,-25.293701984781944,46.240743371184706,0.0,0.009520461,0.21976644,0.0046944376,1279847,-124.63636363636364,75.18560762921781,2.340909090909091,8156,0.0046944376,53.7592566288153,26.886363636363637,77.13636363636364
313474.72340425535,1.3404255319148937,20037.553336381912,-27.15462613594643,42.22807296488659,0.0,0.006383567,0.1920975,0.002152474,1289964,-132.89361702127658,74.63478245505513,1.6595744680851063,8203,0.002152474,57.77192703511341,27.46808510638298,76.53191489361703
313522.0869565217,1.108695652173913,20153.11238026619,-25.883861721401328,45.285799196561996,0.0,0.009055061,0.20667288,0.0032872758,1299963,-125.73913043478261,74.64670472519028,1.891304347826087,8249,0.0032872758,54.714200803438004,27.456521739130434,76.54347826086956
309030.12765957444,1.7446808510638299,20272.637250185013,-25.857981076358286,43.862121863236396,0.0,0.009082499,0.18831997,0.0036668996,1309899,-127.14893617021276,73.61813185701781,1.2553191489361701,8296,0.0036668996,56.137878136763604,28.5531914893617,75.44680851063829
307287.1489361702,0.6808510638297872,20385.56448698044,-24.026282298709692,48.81709478857154,0.0,0.007562763,0.19659707,0.0025018535,1319992,-115.27659574468085,73.1811139859529,2.3191489361702127,8343,0.0025018535,51.18290521142846,29.04255319148936,75.02127659574468
307897.1914893617,0.7446808510638298,20502.14200401306,-25.149956865304166,48.42491966422256,0.0,0.0074637765,0.20826294,0.0029344263,1329823,-116.23404255319149,73.33490480778373,2.25531914893617,8390,0.0029344263,51.57508033577744,28.872340425531913,75.17021276595744
309693.2173913043,0.9347826086956522,20615.042555570602,-24.920695593129974,47.371849952793006,0.0,0.008579014,0.19778095,0.0027111939,1339844,-119.28260869565217,73.73107871028482,2.0652173913043477,8436,0.0027111939,52.628150047206994,28.456521739130434,75.6086956521739
307025.7021276596,1.3404255319148937,20729.591220617294,-24.985683254105226,46.283779615826816,0.0,0.0090341475,0.20141588,0.0025879375,1349996,-120.76595744680851,73.14755605587354,1.6595744680851063,8483,0.0025879375,53.716220384173184,29.06382978723404,74.95744680851064
307017.9555555555,1.5777777777777777,20843.661383390427,-24.344685739577642,47.42598017093808,0.0,0.007437909,0.1776631,0.0022164616,1359815,-118.4,73.06057638845184,1.4222222222222223,8528,0.0022164616,52.57401982906192,29.2,74.95555555555555
305282.72340425535,1.0,20955.777607679367,-24.23383435701605,48.410126516472054,0.0,0.009285976,0.2220487,0.001763858,1369853,-115.40425531914893,72.71005456900204,2.0,8575,0.001763858,51.58987348352796,29.5531914893617,74.53191489361703
308855.829787234,1.425531914893617,21068.11590194702,-23.68758206291607,49.280833309829276,0.0,0.0070841024,0.21011735,0.002511051,1379859,-114.57446808510639,73.56670935865269,1.574468085106383,8622,0.002511051,50.719166690170724,28.617021276595743,75.40425531914893
312661.3333333333,1.2083333333333333,21182.71954870224,-25.657907886803006,46.27825887339069,0.0,0.007729096,0.18559997,0.0016628001,1389873,-122.9375,74.44913215155033,1.7916666666666667,8670,0.0016628001,53.72174112660932,27.666666666666668,76.33333333333333
309727.3191489362,0.5319148936170213,21295.716378688812,-23.724979418620357,50.4005591440168,0.0,0.008431097,0.22941679,0.0027453566,1399881,-112.46808510638297,73.75209815891581,2.4680851063829787,8717,0.0027453566,49.599440855983204,28.425531914893618,75.61702127659575
312097.39130434784,0.9565217391304348,21407.462686538696,-25.97098292913868,44.88632907413535,0.0,0.0076587587,0.18157874,0.00212311,1409888,-126.06521739130434,74.32113202943926,2.0434782608695654,8763,0.00212311,55.11367092586465,27.804347826086957,76.19565217391305
306415.6595744681,0.574468085106383,21519.228234291077,-23.788632355749773,49.74320481775663,0.0,0.010253502,0.22132726,0.0035344146,1419820,-112.7872340425532,72.95431127189345,2.425531914893617,8810,0.0035344146,50.25679518224337,29.29787234042553,74.80851063829788
318177.28,1.14,21641.6862514019,-28.98924004142159,40.82152681758371,0.0,0.008710579,0.15021047,0.005327006,1429976,-138.12,75.69285074351941,1.86,8860,0.005327006,59.17847318241629,26.34,77.68
309814.4680851064,0.2127659574468085,21754.378988027573,-25.327802919814808,47.18276212445771,0.0,0.010042993,0.20653524,0.004342226,1439998,-119.93617021276596,73.771567285391,2.7872340425531914,8907,0.004342226,52.8172378755423,28.404255319148938,75.63829787234043
307473.06666666665,0.35555555555555557,21868.303021669388,-23.784817261426397,48.88735114590372,0.0,0.009045736,0.186189,0.0014926025,1449894,-115.2,73.17920252990879,2.6444444444444444,8952,0.0014926025,51.11264885409628,29.066666666666666,75.06666666666666
304617.73913043475,0.30434782608695654,21984.739748954773,-23.373095967606726,50.747610098925456,0.0,0.008544911,0.2312375,0.0026830628,1459854,-109.82608695652173,72.56976954412872,2.6956521739130435,8998,0.0026830628,49.252389901074544,29.695652173913043,74.3695652173913
310442.6666666667,0.7291666666666666,22095.96961569786,-24.749924940302815,47.92558081888715,0.0,0.008781454,0.22244638,0.002782263,1469904,-118.3125,73.94505701174857,2.2708333333333335,9046,0.002782263,52.07441918111284,28.208333333333332,75.79166666666667
307200.0,1.2765957446808511,22213.324348449707,-23.816109945081262,49.38853983387993,0.0,0.007399724,0.24860497,0.0021830588,1479845,-113.87234042553192,73.1615392300749,1.7234042553191489,9093,0.0021830588,50.61146016612006,29.06382978723404,75.0
313385.79591836734,2.061224489795918,22331.188898801804,-26.50029488266246,42.076489643631824,0.0,0.00788736,0.16696198,0.0030994425,1489938,-133.10204081632654,74.61551548945323,0.9387755102040817,9142,0.0030994425,57.923510356368176,27.489795918367346,76.51020408163265
309748.6222222222,1.0888888888888888,22447.01463508606,-25.952788808865478,43.93813241522928,0.0,0.0073222057,0.17572461,0.002239573,1499818,-127.26666666666667,73.78163120236901,1.9111111111111112,9187,0.002239573,56.06186758477072,28.377777777777776,75.62222222222222
306309.5652173913,0.43478260869565216,22560.563570976257,-24.592312617463527,47.647294888471095,0.0,0.011107512,0.2407139,0.0037848367,1509891,-117.45652173913044,72.95719257556257,2.5652173913043477,9233,0.0037848367,52.352705111528905,29.282608695652176,74.78260869565217
310939.82608695654,1.0869565217391304,22671.558787584305,-25.522251184908917,46.296691296812135,0.0,0.0099351015,0.22979252,0.0036339182,1519803,-122.28260869565217,74.05817133513544,1.9130434782608696,9279,0.0036339182,53.70330870318788,28.08695652173913,75.91304347826087
307461.44680851063,1.3829787234042554,22788.362874507904,-24.876086372574388,46.92479429073303,0.0,0.009742922,0.21787462,0.0024075806,1530000,-119.42553191489361,73.249203293557,1.6170212765957446,9326,0.0024075806,53.07520570926697,28.95744680851064,75.06382978723404
310773.10638297873,1.4042553191489362,22907.495029211044,-25.622699723398465,45.33121722866011,0.0,0.009209652,0.20795414,0.0025932994,1539992,-124.53191489361703,74.01749387445588,1.5957446808510638,9373,0.0025932994,54.66878277133989,28.127659574468087,75.87234042553192
312320.0,1.125,23024.664552927017,-27.06847432420882,43.02694380156893,0.0,0.008243904,0.17576537,0.0039139353,1549846,-130.6875,74.33096565460609,1.875,9421,0.0039139353,56.973056198431074,27.8125,76.25
307200.0,0.7021276595744681,23139.896035909653,-24.452055408684565,48.597207437893786,0.0,0.008477931,0.20740226,0.0032362172,1559939,-115.72340425531915,73.1878756270579,2.297872340425532,9468,0.0032362172,51.40279256210621,29.02127659574468,75.0
311652.17391304346,0.45652173913043476,23253.751454114914,-25.841592926810588,46.190484318669085,0.0,0.008636901,0.20356508,0.002176825,1569783,-122.93478260869566,74.21735065585207,2.5434782608695654,9514,0.002176825,53.80951568133092,27.91304347826087,76.08695652173913
309030.12765957444,0.48936170212765956,23367.14369416237,-25.04700169695814,47.65212659303035,0.0,0.00926006,0.23730734,0.002512909,1579941,-118.72340425531915,73.56376652836788,2.5106382978723403,9561,0.002512909,52.34787340696965,28.638297872340427,75.44680851063829
315027.9111111111,0.8888888888888888,23480.535865545273,-25.083581546645902,46.82539449324761,0.0,0.007682337,0.19207369,0.0023561441,1589789,-122.73333333333333,74.97191644691573,2.111111111111111,9606,0.0023561441,53.17460550675241,27.11111111111111,76.91111111111111
312951.829787234,0.9148936170212766,23595.678073644638,-25.447994868789515,45.79479801975769,0.0,0.0075410833,0.18079957,0.002755314,1599975,-124.27659574468085,74.50276287377353,2.0851063829787235,9653,0.002755314,54.20520198024229,27.617021276595743,76.40425531914893
310163.06382978725,0.2127659574468085,23711.815771341324,-24.98344441768642,48.46725869209301,0.0,0.0074318014,0.20813996,0.0016036326,1609911,-117.25531914893617,73.83826403950079,2.7872340425531914,9700,0.0016036326,51.53274130790699,28.340425531914892,75.72340425531915
309337.04347826086,0.5,23827.227778196335,-24.240185376609908,48.70194233199994,0.0,0.010497198,0.18879358,0.0022105994,1619859,-116.02173913043478,73.6354917163395,2.5,9746,0.0022105994,51.298057668000055,28.565217391304348,75.52173913043478
312951.829787234,0.2978723404255319,23944.104993581772,-25.55461865741433,46.811867039061674,0.0,0.009153831,0.20608385,0.001582548,1629991,-121.97872340425532,74.50302240914652,2.702127659574468,9793,0.001582548,53.18813296093832,27.617021276595743,76.40425531914893
314344.18604651163,0.7441860465116279,24060.573306560516,-26.253839519313217,42.784736845367945,0.0,0.008747198,0.20489618,0.003492217,1639811,-131.72093023255815,74.81750189785042,2.255813953488372,9836,0.003492217,57.215263154632055,27.27906976744186,76.74418604651163
309782.26086956525,0.5,24175.134456157684,-24.987048717932048,46.25386836246169,0.0,0.0065046153,0.2020812,0.0015019593,1649973,-122.08695652173913,73.77603544148714,2.5,9882,0.0015019593,53.746131637538326,28.391304347826086,75.6304347826087
315756.0888888889,0.7333333333333333,24291.180587768555,-27.1822139370533,42.26674827187026,0.0,0.008471657,0.18589057,0.002906433,1659993,-133.8,75.13968102280052,2.2666666666666666,9927,0.002906433,57.73325172812972,26.933333333333334,77.08888888888889
306380.8,0.15555555555555556,24407.734247922897,-24.155376263228476,47.59992112998735,0.0,0.008964656,0.21964121,0.0041899434,1669961,-117.66666666666667,72.95726438666244,2.8444444444444446,9972,0.0041899434,52.40007887001265,29.288888888888888,74.8
309384.5333333333,0.3333333333333333,24524.0369720459,-25.32216999268443,46.480946103358406,0.0,0.009685704,0.1889738,0.0023666362,1679784,-121.33333333333333,73.6596686060775,2.6666666666666665,10017,0.0023666362,53.51905389664161,28.533333333333335,75.53333333333333
314679.652173913,0.13043478260869565,24638.53670024872,-25.155944285557208,47.09486493276369,0.0,0.0075332373,0.22061722,0.0028665508,1689904,-122.02173913043478,74.89510535701685,2.869565217391304,10063,0.0028665508,52.90513506723631,27.195652173913043,76.82608695652173
310583.652173913,0.2826086956521739,24752.080891370773,-25.38869573753167,46.344166412935444,0.0,0.0074658245,0.23453663,0.003477181,1699929,-122.21739130434783,73.94685008066044,2.717391304347826,10109,0.003477181,53.655833587064556,28.217391304347824,75.82608695652173
310749.86666666664,0.6666666666666666,24865.496953725815,-25.298445569716446,45.890911346120205,0.0,0.008739365,0.19835868,0.0021598623,1709836,-123.26666666666667,73.98419261277094,2.3333333333333335,10154,0.0021598623,54.109088653879795,28.177777777777777,75.86666666666666
308624.6956521739,0.41304347826086957,24983.345387220383,-25.236439646624223,46.46362569973538,0.0,0.006566271,0.20862168,0.0023470763,1719918,-121.1086956521739,73.51418572039235,2.5869565217391304,10200,0.0023470763,53.53637430026462,28.67391304347826,75.34782608695652
308019.2,0.26666666666666666,25098.532293319702,-25.111453716161254,45.49833945561402,0.0,0.009886145,0.23626465,0.0029950698,1729841,-123.0,73.34629909643655,2.7333333333333334,10245,0.0029950698,54.50166054438597,28.866666666666667,75.2
308268.52173913043,0.41304347826086957,25211.427767276764,-24.704941612340132,47.30283216472809,0.0,0.009227971,0.22926663,0.0024350628,1739854,-119.02173913043478,73.41804152182617,2.5869565217391304,10291,0.0024350628,52.69716783527192,28.782608695652176,75.26086956521739
311028.8695652174,0.8260869565217391,25324.51507472992,-25.210770112336267,46.292152694965104,0.0,0.006684155,0.20978214,0.00087234296,1749960,-122.28260869565217,74.0772046681515,2.1739130434782608,10337,0.00087234296,53.707847305034875,28.065217391304348,75.93478260869566
314117.68888888886,0.7333333333333333,25436.24777650833,-26.229805939005296,43.93991739235666,0.0,0.010259539,0.23720549,0.0035874625,1759883,-129.13333333333333,74.76722438754057,2.2666666666666666,10382,0.0035874625,56.06008260764331,27.333333333333332,76.68888888888888
311652.17391304346,1.326086956521739,25551.852260112762,-26.120391350333417,44.2764467463195,0.0,0.009870071,0.23538974,0.0033294535,1769959,-127.23913043478261,74.21924107024053,1.673913043478261,10428,0.0033294535,55.72355325368049,27.91304347826087,76.08695652173913
311296.0,1.6304347826086956,25664.75008201599,-25.66434513982447,44.89067609041661,0.0,0.006288938,0.22884908,0.0016908407,1779848,-125.67391304347827,74.137870083612,1.3695652173913044,10474,0.0016908407,55.10932390958338,28.0,76.0
312951.829787234,1.553191489361702,25779.992390871048,-25.27149367987447,46.11331502278308,0.0,0.008568126,0.22090971,0.0026085998,1789985,-123.44680851063829,74.50180461549083,1.446808510638298,10521,0.0026085998,53.886684977216916,27.617021276595743,76.40425531914893
310761.73913043475,1.4130434782608696,25892.610063314438,-25.237177254396432,46.36378852581492,0.0,0.008538218,0.22790143,0.0023091985,1799958,-122.21739130434783,74.00156165676376,1.5869565217391304,10567,0.0023091985,53.636211474185096,28.152173913043477,75.8695652173913
312226.9090909091,1.4545454545454546,26007.41423845291,-24.8104535963403,45.70781605424372,0.0,0.008750967,0.20362785,0.0033279744,1809979,-124.43181818181819,74.34793356499974,1.5454545454545454,10611,0.0033279744,54.29218394575626,27.772727272727273,76.22727272727273
313716.36363636365,0.6818181818181818,26120.97343802452,-24.962204802451776,47.125838858215204,0.0,0.007983537,0.20320502,0.0030859539,1819757,-121.56818181818181,74.67496641866654,2.3181818181818183,10655,0.0030859539,52.874161141784796,27.431818181818183,76.5909090909091
307734.26086956525,0.8913043478260869,26235.60585975647,-24.099738134766575,47.89465067824164,0.0,0.009870856,0.2319541,0.002227832,1829960,-117.52173913043478,73.30923531063881,2.108695652173913,10701,0.002227832,52.10534932175836,28.891304347826086,75.1304347826087
310476.8,1.0222222222222221,26350.47302174568,-26.278777159722782,42.76169261874904,0.0,0.008156552,0.17846851,0.0028150268,1839927,-130.46666666666667,73.9492475557001,1.9777777777777779,10746,0.0028150268,57.23830738125096,28.2,75.8
316263.4893617021,0.3191489361702128,26466.154554128647,-26.777437362432398,44.86175421870733,0.0,0.008801519,0.20633359,0.0022520793,1849831,-127.7872340425532,75.25893759804526,2.6808510638297873,10793,0.0022520793,55.138245781292675,26.80851063829787,77.2127659574468
307110.95652173914,0.8478260869565217,26582.666741132736,-25.058577896114112,46.33208917179878,0.0,0.008052673,0.19560587,0.0033965216,1859911,-120.71739130434783,73.14013560644598,2.152173913043478,10839,0.0033965216,53.66791082820123,29.08695652173913,74.97826086956522
308747.3777777778,0.3333333333333333,26695.767610549927,-24.151601972364865,48.21269574765729,0.0,0.008588945,0.22180915,0.0027650702,1869786,-117.0,73.49880054195202,2.6666666666666665,10884,0.0027650702,51.78730425234271,28.711111111111112,75.37777777777778
309960.347826087,0.5217391304347826,26810.05578160286,-25.47742709141677,45.88578889518893,0.0,0.009140163,0.19919276,0.00194044,1879956,-122.93478260869566,73.81865817576802,2.4782608695652173,10930,0.00194044,54.114211104811055,28.347826086956523,75.67391304347827
308357.5652173913,0.41304347826086957,26926.68555688858,-24.892181027609602,47.66178147893619,0.0,0.009935081,0.18464193,0.0016455302,1889856,-118.30434782608695,73.45240633924463,2.5869565217391304,10976,0.0016455302,52.33821852106381,28.73913043478261,75.28260869565217
307556.17391304346,0.30434782608695654,27043.550837993622,-24.88219206052433,46.80790603132697,0.0,0.010933712,0.22952175,0.0030532675,1899998,-119.73913043478261,73.25525927322434,2.6956521739130435,11022,0.0030532675,53.19209396867303,28.956521739130434,75.08695652173913
310511.6595744681,1.0212765957446808,27158.228172540665,-25.808071074714654,45.38601793230315,0.0,0.008401873,0.2063096,0.0023340157,1909983,-124.27659574468085,73.9317899149865,1.9787234042553192,11069,0.0023340157,54.61398206769684,28.23404255319149,75.80851063829788
312388.26666666666,1.0222222222222221,27270.933015584946,-25.2416459792284,46.614952956064464,0.0,0.009758293,0.23539454,0.0031976034,1919873,-122.26666666666667,74.37082434116812,1.9777777777777779,11114,0.0031976034,53.385047043935536,27.755555555555556,76.26666666666667
314845.86666666664,1.3777777777777778,27383.861693143845,-26.051989324169117,44.12198896924175,0.0,0.008370898,0.19584887,0.0025581766,1929835,-128.93333333333334,74.94613840675144,1.6222222222222222,11159,0.0025581766,55.87801103075825,27.133333333333333,76.86666666666666
310337.3617021277,1.0212765957446808,27499.0467441082,-25.937665417009207,46.46764495147122,0.0,0.00825436,0.19677377,0.0026426606,1939882,-121.65957446808511,73.92009401077536,1.9787234042553192,11206,0.0026426606,53.53235504852877,28.23404255319149,75.76595744680851
307810.0425531915,1.0638297872340425,27615.158140659332,-25.65351364087169,45.76294148427084,0.0,0.009648712,0.20996521,0.0024982034,1949902,-122.29787234042553,73.3415422725337,1.9361702127659575,11253,0.0024982034,54.23705851572916,28.851063829787233,75.14893617021276
309069.9130434783,0.8695652173913043,27730.19145822525,-24.87661298133543,47.75580192780113,0.0,0.0074510295,0.2155897,0.0025354584,1959799,-118.17391304347827,73.62880779042804,2.130434782608696,11299,0.0025354584,52.24419807219888,28.543478260869566,75.45652173913044
310163.06382978725,0.723404255319149,27844.01808834076,-25.40043552810226,46.75402741063838,0.0,0.010724725,0.25401485,0.0035729848,1969965,-120.8936170212766,73.86473089991959,2.276595744680851,11346,0.0035729848,53.245972589361635,28.29787234042553,75.72340425531915
312987.82608695654,1.565217391304348,27955.805582761765,-25.42321738631434,45.93109228455797,0.0,0.0087149395,0.20922895,0.0033216185,1979898,-123.84782608695652,74.50981467127127,1.434782608695652,11392,0.0033216185,54.068907715442016,27.608695652173914,76.41304347826087
304378.31111111114,1.1111111111111112,28072.772888422012,-23.4318104162734,49.36578802090318,0.0,0.010131184,0.24730091,0.002828963,1989806,-112.8,72.4999266947909,1.8888888888888888,11437,0.002828963,50.63421197909682,29.77777777777778,74.31111111111112
307378.0869565217,1.2173913043478262,28185.346757411957,-24.539951295074818,47.11115245393362,0.0,0.007881061,0.2139914,0.0030935777,1999933,-119.02173913043478,73.22801402511763,1.7826086956521738,11483,0.0030935777,52.88884754606637,28.97826086956522,75.04347826086956
309515.1304347826,0.9782608695652174,28299.78459405899,-24.897422817328646,47.44061481782433,0.0,0.010342668,0.21563353,0.0037718837,2009870,-119.15217391304348,73.68682788978948,2.0217391304347827,11529,0.0037718837,52.559385182175646,28.5,75.56521739130434
306589.9574468085,0.723404255319149,28415.41045689583,-24.60059174202995,47.716673762513786,0.0,0.0071623544,0.21888717,0.0014682658,2019913,-117.51063829787235,73.00866868061219,2.276595744680851,11576,0.0014682658,52.28332623748621,29.23404255319149,74.85106382978724
310250.21276595746,0.5106382978723404,28529.435377836227,-24.63219691020572,48.53330117140296,0.0,0.01064972,0.25329107,0.005138762,2029984,-116.93617021276596,73.85836389541744,2.4893617021276597,11623,0.005138762,51.46669882859703,28.319148936170212,75.74468085106383
315302.95652173914,1.3043478260869565,28643.12016892433,-26.43867430227873,43.49972930981189,0.0,0.008410479,0.19574028,0.0027906636,2039955,-130.69565217391303,75.05160830444463,1.6956521739130435,11669,0.0027906636,56.50027069018812,27.02173913043478,76.97826086956522
308130.9090909091,1.0,28756.9225358963,-24.891993093211223,46.66609600205496,0.0,0.008500067,0.22253203,0.0034905863,2049807,-120.47727272727273,73.39945173637261,2.0,11713,0.0034905863,53.33390399794504,28.795454545454547,75.22727272727273
310442.6666666667,1.2708333333333333,28873.128573656082,-26.790717873971953,42.536871663210526,0.0,0.009104336,0.19958024,0.00330785,2059967,-130.875,73.94055230048664,1.7291666666666667,11761,0.00330785,57.46312833678948,28.208333333333332,75.79166666666667
310860.25531914894,0.5957446808510638,28986.235457897186,-24.877016403212583,48.41296631801624,0.0,0.00868731,0.21745513,0.0032042984,2069981,-117.63829787234043,74.01155600861422,2.404255319148936,11808,0.0032042984,51.58703368198376,28.148936170212767,75.8936170212766
308071.4893617021,0.5531914893617021,29100.847262620926,-25.062536900548942,46.51849682445524,0.0,0.0087766275,0.22083856,0.004522406,2079961,-120.57446808510639,73.37525499059991,2.4468085106382977,11855,0.004522406,53.481503175544766,28.829787234042552,75.2127659574468
313561.87234042556,0.8085106382978723,29215.177885055542,-26.040004102289735,46.2306486198482,0.0,0.00850927,0.19102524,0.0032922868,2089988,-123.8936170212766,74.6544358310801,2.1914893617021276,11902,0.0032922868,53.76935138015179,27.4468085106383,76.55319148936171
309158.95652173914,0.30434782608695654,29331.297714471817,-25.186653077505426,47.007892699733354,0.0,0.008589994,0.2072835,0.0026574854,2099848,-120.06521739130434,73.63661112264296,2.6956521739130435,11948,0.0026574854,52.992107300266646,28.543478260869566,75.47826086956522
309465.87234042556,0.2765957446808511,29447.765699625015,-25.942016281208957,44.94330632506011,0.0,0.008416252,0.2328761,0.0029122396,2109944,-124.65957446808511,73.69210203724066,2.723404255319149,11995,0.0029122396,55.0566936749399,28.48936170212766,75.55319148936171
313344.0,0.7608695652173914,29559.764197826385,-26.099379786963873,44.90052581379131,0.0,0.009397758,0.21570933,0.0023195068,2119885,-126.52173913043478,74.57830578858346,2.239130434782609,12041,0.0023195068,55.09947418620869,27.543478260869566,76.5
308019.2,0.6888888888888889,29674.28078866005,-24.862540803115518,46.629881508630774,0.0,0.0095248185,0.23145062,0.0033191883,2129777,-120.26666666666667,73.331074690951,2.311111111111111,12086,0.0033191883,53.370118491369226,28.88888888888889,75.2
310049.39130434784,0.9347826086956522,29786.949083805084,-24.803844074327163,48.057907909075055,0.0,0.009594082,0.22277716,0.0016842046,2139838,-117.78260869565217,73.83928547447071,2.0652173913043477,12132,0.0016842046,51.94209209092496,28.32608695652174,75.69565217391305
309418.6666666667,1.25,29901.213780641556,-25.361858189438944,45.60535123589266,0.0,0.009724964,0.21865222,0.0030912587,2149937,-123.3125,73.69652721529077,1.75,12180,0.0030912587,54.39464876410735,28.479166666666668,75.54166666666667
310598.8085106383,1.127659574468085,30017.581914663315,-25.462479809783954,46.093371597230814,0.0,0.008731754,0.20743111,0.0025663797,2159975,-122.48936170212765,73.95227996950173,1.872340425531915,12227,0.0025663797,53.90662840276918,28.21276595744681,75.82978723404256
309871.3043478261,0.6521739130434783,30131.059225082397,-24.69346293671547,48.129383327690086,0.0,0.009779648,0.2532521,0.0050544916,2169884,-117.71739130434783,73.7840890217188,2.347826086956522,12273,0.0050544916,51.870616672309914,28.391304347826086,75.65217391304348
309930.6666666667,1.6458333333333333,30244.636322259903,-24.785119489056942,47.06842511451535,0.0,0.008459433,0.20902596,0.0022208954,2179987,-120.1875,73.82527746915154,1.3541666666666667,12321,0.0022208954,52.93157488548465,28.333333333333332,75.66666666666667
311028.8695652174,0.9130434782608695,30357.510689496994,-25.40050320834376,45.941763229645524,0.0,0.009085477,0.21313278,0.0035158533,2189864,-123.1304347826087,74.06197405474057,2.0869565217391304,12367,0.0035158533,54.058236770354476,28.08695652173913,75.93478260869566
