Fce,surrgain,EpisodesSoFar,AttNC,entropy,MtR,TimeElapsed,AttC,meankl,TtR,optimgain,entloss,TimestepsSoFar
0.1446,0.0024843982,5995,1.0,0.21150911,20.398938901686257,3904.2476963996887,0.0,0.0024622579,36.15,0.0024843982,0.0,1239981
0.1350622710622711,0.0032065674,6037,0.9285714285714286,0.23010297,19.0584405882945,3935.4873702526093,0.07142857142857142,0.0051501533,32.95238095238095,0.0032065674,0.0,1249798
0.14972383632759878,0.0037556048,6079,0.9523809523809523,0.22583883,20.911555295914713,3967.1879348754883,0.047619047619047616,0.006717229,36.404761904761905,0.0037556048,0.0,1259998
0.133746360720454,0.003929344,6121,0.9285714285714286,0.21748398,18.77262265916,3997.935105085373,0.07142857142857142,0.006468647,33.19047619047619,0.003929344,0.0,1269943
0.14563123744941928,0.0055488097,6163,0.9285714285714286,0.22123057,19.97713294744261,4029.326379299164,0.07142857142857142,0.00619114,35.023809523809526,0.0055488097,0.0,1279854
0.1374285714285714,0.005228081,6205,0.9523809523809523,0.2031922,19.46259087124243,4060.460227251053,0.047619047619047616,0.00735098,34.357142857142854,0.005228081,0.0,1289856
0.13912195121951218,0.0049588685,6246,0.975609756097561,0.16726904,19.46152526609483,4091.648385286331,0.024390243902439025,0.0061042835,34.78048780487805,0.0049588685,0.0,1299857
0.14250000000000002,0.003682902,6286,1.0,0.14300269,20.17049440257808,4123.013713598251,0.0,0.006110173,35.625,0.003682902,0.0,1309857
0.13838095238095235,0.004258725,6328,0.9523809523809523,0.14556868,19.6795560721302,4154.095191955566,0.047619047619047616,0.006471152,34.595238095238095,0.004258725,0.0,1319859
0.15722943722943725,0.0044627464,6370,0.9523809523809523,0.104073465,21.09828373587919,4184.967041969299,0.047619047619047616,0.006477085,37.23809523809524,0.0044627464,0.0,1329871
0.1344186046511628,0.0050495085,6413,0.9302325581395349,0.13273916,18.930084259082502,4215.606728315353,0.06976744186046512,0.0048243883,33.604651162790695,0.0050495085,0.0,1339874
0.14460000000000003,0.003845327,6453,1.0,0.10563943,20.391833403012214,4246.925700426102,0.0,0.0064033447,36.15,0.003845327,0.0,1349874
0.14610000000000004,0.0045545488,6493,1.0,0.09727883,20.94957880300095,4279.087522745132,0.0,0.005914515,36.525,0.0045545488,0.0,1359874
0.13545454545454547,0.0034642501,6537,0.9090909090909091,0.05238517,19.02807131755941,4309.914286613464,0.09090909090909091,0.0053586634,33.86363636363637,0.0034642501,0.0,1369878
