EpisodesSoFar,MtR,optimgain,surrgain,AttNC,entloss,Fce,TimeElapsed,TimestepsSoFar,TtR,meankl,AttC,entropy
15082,21.73821601133465,0.0030853034,0.0030853034,0.9523809523809523,0.0,0.15707872936408607,10445.857521533966,3259939,38.0,0.0075658523,0.047619047619047616,-0.84757274
15126,21.81323876626965,0.0063148392,0.0063148392,0.8636363636363636,0.0,0.16142545381736337,10477.30199933052,3269919,36.93181818181818,0.00800069,0.13636363636363635,-0.80303997
15167,20.531851729719722,0.002882541,0.002882541,0.975609756097561,0.0,0.14633395872420266,10509.22403550148,3279984,36.09756097560975,0.009714711,0.024390243902439025,-0.7935103
15207,23.156939216925885,0.0033471452,0.0033471452,1.0,0.0,0.16360000000000002,10540.787546396255,3289984,40.9,0.007506766,0.0,-0.8109454
15247,21.974586884966094,0.0026255127,0.0026255127,1.0,0.0,0.15669999999999998,10572.141454219818,3299984,39.175,0.0069865556,0.0,-0.86197776
15287,22.120101355908638,0.0028208664,0.0028208664,1.0,0.0,0.15550000000000003,10602.853386163712,3309984,38.875,0.007347899,0.0,-0.8927001
15327,22.538032955685512,0.003994155,0.003994155,1.0,0.0,0.1575,10634.881690263748,3319984,39.375,0.013317591,0.0,-0.92056745
15367,21.66513165275766,0.0024345703,0.0024345703,1.0,0.0,0.1512,10665.69833111763,3329984,37.8,0.009191085,0.0,-0.9226073
15408,21.543443516121943,0.0019393036,0.0019393036,0.975609756097561,0.0,0.15258536585365853,10698.810678958893,3339985,38.146341463414636,0.007540202,0.024390243902439025,-0.967676
15448,22.033711414560496,0.0012623541,0.0012623541,1.0,0.0,0.15350000000000003,10730.169743299484,3349985,38.375,0.008638483,0.0,-1.0089356
15488,23.342872968615822,0.0020025636,0.0020025636,1.0,0.0,0.1627,10761.30191230774,3359985,40.675,0.006397423,0.0,-0.97040284
15529,20.893210458059666,0.0018068161,0.0018068161,0.975609756097561,0.0,0.14478048780487812,10792.810675859451,3369986,36.19512195121951,0.006631597,0.024390243902439025,-0.94240886
15569,22.003067356342285,0.0022810302,0.0022810302,1.0,0.0,0.15410000000000001,10822.944003582,3379986,38.525,0.0045601972,0.0,-0.88364404
15609,22.262883540643852,0.003656688,0.003656688,1.0,0.0,0.15470000000000003,10855.786833286285,3389986,38.675,0.008263989,0.0,-0.86758214
15650,21.48647668022432,0.0015889588,0.0015889588,0.975609756097561,0.0,0.151219512195122,10885.913674354553,3399987,37.80487804878049,0.0045684488,0.024390243902439025,-0.90350354
15690,21.803647082959046,0.005676346,0.005676346,1.0,0.0,0.15530000000000005,10916.551886796951,3409987,38.825,0.009492936,0.0,-0.8506791
15730,22.93852890883644,0.0027173394,0.0027173394,1.0,0.0,0.15830000000000002,10948.467502593994,3419987,39.575,0.0061202887,0.0,-0.84631395
15770,22.44345227665915,0.0022073365,0.0022073365,1.0,0.0,0.1577,10979.291741609573,3429987,39.425,0.007309648,0.0,-0.9157456
15810,21.65893554523101,0.0032397942,0.0032397942,1.0,0.0,0.1523,11012.227392435074,3439987,38.075,0.009100523,0.0,-0.9360365
15850,23.480805262621207,0.0025538632,0.0025538632,1.0,0.0,0.1634,11042.185883522034,3449987,40.85,0.010003862,0.0,-0.9727731
15890,21.620444638629404,0.003627709,0.003627709,1.0,0.0,0.1525,11073.727177858353,3459987,38.125,0.008637511,0.0,-0.95624304
15930,22.29290727400118,0.0020380921,0.0020380921,1.0,0.0,0.15460000000000002,11106.497890233994,3469987,38.65,0.0065628053,0.0,-0.9342258
15970,21.81913104781385,0.003799522,0.003799522,1.0,0.0,0.15220000000000003,11136.879703998566,3479987,38.05,0.00906122,0.0,-0.88928264
16011,21.52215222817238,0.0022098313,0.0022098313,0.975609756097561,0.0,0.15082926829268292,11169.840428829193,3489988,37.707317073170735,0.0036882034,0.024390243902439025,-0.8663272
16052,21.260636661821835,0.0024406281,0.0024406281,0.975609756097561,0.0,0.1493658536585366,11200.744835138321,3499989,37.34146341463415,0.005175215,0.024390243902439025,-0.8608074
16092,22.435399586619823,0.003117244,0.003117244,1.0,0.0,0.157,11231.699234485626,3509989,39.25,0.008874891,0.0,-0.91323525
16134,20.754478856734778,0.0025813417,0.0025813417,0.9523809523809523,0.0,0.14457142857142855,11264.874045610428,3519991,36.142857142857146,0.0069920793,0.047619047619047616,-0.9697937
16176,20.685910644851432,0.0043534026,0.0043534026,0.9523809523809523,0.0,0.1554603174603175,11295.018691301346,3529995,36.904761904761905,0.012609938,0.047619047619047616,-0.95369893
16216,22.143741674251782,0.0029865212,0.0029865212,1.0,0.0,0.1577,11327.506143331528,3539995,39.425,0.008393887,0.0,-0.95880294
16256,22.89441335921759,0.0043529784,0.0043529784,1.0,0.0,0.1587,11357.707376003265,3549995,39.675,0.009249684,0.0,-0.9543858
16296,22.367478789680774,0.0027945312,0.0027945312,0.975,0.0,0.16084545454545457,11389.111957788467,3559756,39.125,0.008160176,0.025,-0.92736804
16336,22.391712224471984,0.0025430268,0.0025430268,1.0,0.0,0.1579,11420.619396448135,3569756,39.475,0.007757538,0.0,-0.926352
16376,22.042142909732643,0.0023875823,0.0023875823,1.0,0.0,0.15360000000000001,11451.294241428375,3579756,38.4,0.007530484,0.0,-0.99385935
16416,22.456386773380817,0.002962542,0.002962542,1.0,0.0,0.1588,11485.162938833237,3589756,39.7,0.0070130187,0.0,-0.9282841
16459,21.056828793788828,0.0031783325,0.0031783325,0.9302325581395349,0.0,0.14772093023255814,11515.270674943924,3599759,36.93023255813954,0.00683147,0.06976744186046512,-0.9359335
16499,22.158448681114628,0.0043348907,0.0043348907,1.0,0.0,0.15660000000000002,11548.30724287033,3609759,39.15,0.007924408,0.0,-0.8563844
16539,22.00726159886313,0.0026763168,0.0026763168,1.0,0.0,0.15439999999999998,11579.826804637909,3619759,38.6,0.007744799,0.0,-0.8491207
16580,22.595177620649213,0.0033877105,0.0033877105,0.975609756097561,0.0,0.15814634146341464,11610.488661766052,3629760,39.53658536585366,0.0052802507,0.024390243902439025,-0.8211424
16622,21.781028221321634,0.004834646,0.004834646,0.9523809523809523,0.0,0.1520952380952381,11644.225774288177,3639762,38.023809523809526,0.009069703,0.047619047619047616,-0.7750874
16664,22.17510839051085,0.0031964516,0.0031964516,0.9523809523809523,0.0,0.1555238095238095,11674.794979095459,3649768,38.88095238095238,0.0065647364,0.047619047619047616,-0.7894834
16706,21.572286801215093,0.003887535,0.003887535,0.9523809523809523,0.0,0.15104761904761904,11705.997401952744,3659770,37.76190476190476,0.007682118,0.047619047619047616,-0.7821351
16747,21.552455898387727,0.0036706207,0.0036706207,0.975609756097561,0.0,0.1538536585365854,11737.38262462616,3669771,38.46341463414634,0.0060534785,0.024390243902439025,-0.79634994
16788,21.726632102596785,0.0031764102,0.0031764102,0.975609756097561,0.0,0.15278048780487805,11770.133377552032,3679772,38.19512195121951,0.006511055,0.024390243902439025,-0.81116456
16829,21.534033274478947,0.0025033264,0.0025033264,0.975609756097561,0.0,0.15180487804878048,11801.919532299042,3689773,37.951219512195124,0.008084322,0.024390243902439025,-0.86010915
16869,22.469191753812716,0.0053888853,0.0053888853,1.0,0.0,0.15710000000000002,11832.644168376923,3699773,39.275,0.008737296,0.0,-0.88518625
16911,21.342074037611578,0.0020904704,0.0020904704,0.9523809523809523,0.0,0.17315789473684212,11863.815160274506,3709793,37.07142857142857,0.009114485,0.047619047619047616,-0.91125506
16951,22.715515864205194,0.0045327707,0.0045327707,1.0,0.0,0.15960000000000005,11895.002710580826,3719793,39.9,0.00804162,0.0,-0.94616073
16992,21.844897729795502,0.0013708267,0.0013708267,0.975609756097561,0.0,0.1524878048780488,11928.526051521301,3729794,38.1219512195122,0.0037304896,0.024390243902439025,-0.98006094
17032,23.327913299937084,0.004795604,0.004795604,1.0,0.0,0.1644,11959.412551641464,3739794,41.1,0.008353348,0.0,-0.89118135
17072,23.475679201991085,0.0020149339,0.0020149339,1.0,0.0,0.16430000000000006,11990.8502099514,3749794,41.075,0.007866008,0.0,-0.9477127
17113,22.290158360240493,0.0018201935,0.0018201935,0.975609756097561,0.0,0.15726829268292689,12022.458717107773,3759795,39.31707317073171,0.008700762,0.024390243902439025,-0.9433581
17154,22.179109638407397,0.0032784767,0.0032784767,0.975609756097561,0.0,0.15990605239385727,12053.224592208862,3769876,39.36585365853659,0.01047341,0.024390243902439025,-1.0069567
17195,22.088621844515064,0.0020774978,0.0020774978,0.975609756097561,0.0,0.15816116085211485,12085.356702566147,3779955,39.170731707317074,0.009234477,0.024390243902439025,-0.9930668
17235,23.27017121136014,0.0019158821,0.0019158821,1.0,0.0,0.16020000000000004,12115.886188268661,3789955,40.05,0.0070493002,0.0,-0.98262566
17277,21.219856308057654,0.004067618,0.004067618,0.9285714285714286,0.0,0.15294369165913882,12147.417684555054,3799774,37.357142857142854,0.0068336716,0.07142857142857142,-1.0015929
17317,21.567701593781447,0.0033639953,0.0033639953,1.0,0.0,0.15130000000000002,12178.414135694504,3809774,37.825,0.008255894,0.0,-1.0296582
17358,21.686765928811056,0.002404833,0.002404833,0.975609756097561,0.0,0.15454981397271603,12209.14019203186,3819833,37.926829268292686,0.009182393,0.024390243902439025,-0.99039257
17401,21.60550169892729,0.002411544,0.002411544,0.9069767441860465,0.0,0.155807032956676,12240.273157119751,3829779,37.48837209302326,0.0059295576,0.09302325581395349,-0.98577285
17441,22.330606787830202,0.0025126687,0.0025126687,1.0,0.0,0.15719999999999998,12271.512299060822,3839779,39.3,0.0039512385,0.0,-1.0125793
17483,22.624145260409257,0.0029917834,0.0029917834,0.9523809523809523,0.0,0.16637043469870222,12302.444272518158,3849941,39.666666666666664,0.0061285305,0.047619047619047616,-0.99408436
17523,21.705602550050948,0.004973352,0.004973352,1.0,0.0,0.15189999999999998,12333.175952196121,3859941,37.975,0.00995237,0.0,-1.0259342
17565,21.09096980919243,0.0025344647,0.0025344647,0.9285714285714286,0.0,0.15532449695128905,12363.891503334045,3869934,37.07142857142857,0.0067355568,0.07142857142857142,-1.051569
17605,22.922057046853915,0.005023188,0.005023188,1.0,0.0,0.16200000000000003,12395.308613538742,3879934,40.5,0.00918649,0.0,-1.0464283
17645,22.8984804056471,0.0033899741,0.0033899741,1.0,0.0,0.15979999999999997,12426.490783691406,3889934,39.95,0.0068926127,0.0,-1.0192491
17686,21.590654053380383,0.0022624938,0.0022624938,0.975609756097561,0.0,0.15361909704203425,12457.248988389969,3899981,37.8780487804878,0.006709743,0.024390243902439025,-0.9739978
17726,21.991574824630057,0.0053215576,0.0053215576,1.0,0.0,0.15299999999999997,12488.546189546585,3909981,38.25,0.009794031,0.0,-0.9414674
17766,21.748216511429558,0.0034617814,0.0034617814,1.0,0.0,0.15460000000000004,12519.832800388336,3919981,38.65,0.009872375,0.0,-0.974696
17806,22.83064723272669,0.0036189484,0.0036189484,1.0,0.0,0.1585,12551.026144504547,3929981,39.625,0.009137605,0.0,-1.0021737
17846,21.94825791425703,0.0048145927,0.0048145927,1.0,0.0,0.1541,12581.62026143074,3939981,38.525,0.007885724,0.0,-0.9634412
17886,20.728703829246335,0.002689903,0.002689903,1.0,0.0,0.14639999999999997,12612.280831813812,3949981,36.6,0.008180592,0.0,-1.0245559
17926,21.5494778805075,0.0014897047,0.0014897047,1.0,0.0,0.1519,12643.432948350906,3959981,37.975,0.0032640824,0.0,-1.0169864
17966,21.325223637512277,0.0031207309,0.0031207309,1.0,0.0,0.1526,12675.379979133606,3969981,38.15,0.006812909,0.0,-0.9487655
18006,22.030765501401,0.0027392274,0.0027392274,1.0,0.0,0.15480000000000005,12706.779636621475,3979981,38.7,0.0056122122,0.0,-0.9660397
18046,21.30848111642888,0.0035348,0.0035348,1.0,0.0,0.14800000000000002,12737.30513048172,3989981,37.0,0.007915179,0.0,-0.9808298
18086,21.060330127994035,0.0043611117,0.0043611117,1.0,0.0,0.14800000000000002,12768.070585489273,3999981,37.0,0.0085671535,0.0,-0.9735462
18126,21.29124869971302,0.0022866433,0.0022866433,1.0,0.0,0.14940000000000003,12798.782272577286,4009981,37.35,0.007438929,0.0,-0.9430753
18166,21.9693710696455,0.0037415626,0.0037415626,1.0,0.0,0.1525,12829.73012471199,4019981,38.125,0.009875902,0.0,-1.0151417
18206,21.744191830805207,0.0033756234,0.0033756234,1.0,0.0,0.1529,12861.198242902756,4029981,38.225,0.009378871,0.0,-1.0295168
18247,19.956296486219223,0.0020229174,0.0020229174,0.975609756097561,0.0,0.1401951219512195,12891.986057043076,4039982,35.048780487804876,0.0067880433,0.024390243902439025,-1.05418
18287,20.595433031635366,0.0034061708,0.0034061708,1.0,0.0,0.14310000000000003,12923.351215362549,4049982,35.775,0.0066743074,0.0,-1.0005118
18327,21.400405246329164,0.003031327,0.003031327,1.0,0.0,0.15120000000000003,12954.219112873077,4059982,37.8,0.009883512,0.0,-0.98311865
18367,21.014267210963144,0.0026067612,0.0026067612,1.0,0.0,0.14950000000000002,12985.572207689285,4069982,37.375,0.006743265,0.0,-1.0043883
18407,20.77346567107292,0.0022973418,0.0022973418,1.0,0.0,0.14690000000000003,13017.153107643127,4079982,36.725,0.008374664,0.0,-1.0555032
18448,19.999964261699954,0.0050776056,0.0050776056,0.975609756097561,0.0,0.14019512195121947,13048.426815032959,4089983,35.048780487804876,0.008587855,0.024390243902439025,-1.0594107
18488,20.560953139276048,0.0028631287,0.0028631287,1.0,0.0,0.14220000000000002,13080.91596031189,4099983,35.55,0.008974339,0.0,-1.093628
18528,19.811926432263757,0.0015950684,0.0015950684,1.0,0.0,0.1419,13111.418239831924,4109983,35.475,0.007706255,0.0,-1.0936888
18568,21.1023855171755,0.003641838,0.003641838,1.0,0.0,0.14820000000000005,13142.889015197754,4119983,37.05,0.010152252,0.0,-1.1438586
18608,20.943096717964586,0.0028301193,0.0028301193,1.0,0.0,0.14799999999999996,13174.382917881012,4129983,37.0,0.0070958086,0.0,-1.1775565
18648,20.511262301374824,0.004848245,0.004848245,1.0,0.0,0.1441,13205.952087402344,4139983,36.025,0.006264791,0.0,-1.2211306
18688,20.654279837643802,0.002882901,0.002882901,1.0,0.0,0.14330000000000004,13237.494886159897,4149983,35.825,0.009550418,0.0,-1.2350451
18728,21.55491843020417,0.0022027432,0.0022027432,1.0,0.0,0.1531,13268.651677846909,4159983,38.275,0.009527919,0.0,-1.2473195
18768,20.832730439064168,0.0026415796,0.0026415796,1.0,0.0,0.1456,13300.713856935501,4169983,36.4,0.0081417,0.0,-1.2303922
18808,20.942941723014727,0.003551589,0.003551589,1.0,0.0,0.1488,13332.042130708694,4179983,37.2,0.009107352,0.0,-1.2749622
18848,20.754025856875046,0.00372426,0.00372426,1.0,0.0,0.1465,13363.986136198044,4189983,36.625,0.0101937745,0.0,-1.3228338
18888,20.444286635780525,0.0030189182,0.0030189182,1.0,0.0,0.14440000000000003,13394.697068452835,4199983,36.1,0.0074797636,0.0,-1.3496739
18928,21.27188784664218,0.0054969755,0.0054969755,1.0,0.0,0.14789999999999998,13427.193828821182,4209983,36.975,0.009849778,0.0,-1.3980273
18968,20.15584990411637,0.00424458,0.00424458,1.0,0.0,0.14240000000000003,13459.0150680542,4219983,35.6,0.007495309,0.0,-1.3787696
19008,19.710180455779348,0.0040348633,0.0040348633,1.0,0.0,0.13800000000000004,13489.83348274231,4229983,34.5,0.006719461,0.0,-1.3192892
19048,19.440603312041265,0.003706151,0.003706151,1.0,0.0,0.13939999999999997,13520.977269649506,4239983,34.85,0.008591844,0.0,-1.373854
19088,20.74483911347901,0.002206273,0.002206273,1.0,0.0,0.14679999999999999,13551.261376619339,4249983,36.7,0.008393794,0.0,-1.4093016
19128,20.178587939901462,0.004012132,0.004012132,1.0,0.0,0.1427,13585.341010808945,4259983,35.675,0.00722988,0.0,-1.4323728
19168,20.24960222481834,0.0031676316,0.0031676316,1.0,0.0,0.14310000000000003,13616.011700630188,4269983,35.775,0.008372127,0.0,-1.4421353
19208,19.49076078157912,0.004775518,0.004775518,1.0,0.0,0.13740000000000002,13647.202047586441,4279983,34.35,0.011213937,0.0,-1.472047
19248,20.77504303783575,0.0039551468,0.0039551468,1.0,0.0,0.1452,13678.209290504456,4289983,36.3,0.008983461,0.0,-1.5037833
19288,20.275559561689757,0.0030870773,0.0030870773,1.0,0.0,0.14290000000000003,13709.115332841873,4299983,35.725,0.0077447128,0.0,-1.5197746
19328,18.975349719133995,0.0034644639,0.0034644639,1.0,0.0,0.13119999999999998,13742.401645898819,4309983,32.8,0.007989104,0.0,-1.4408437
19368,21.449034049226622,0.0022578062,0.0022578062,1.0,0.0,0.1508,13773.076247930527,4319983,37.7,0.0071230903,0.0,-1.4564208
19408,19.604882645266677,0.0021509568,0.0021509568,1.0,0.0,0.14040000000000002,13804.906906604767,4329983,35.1,0.0077710436,0.0,-1.4963998
19448,21.21491844990299,0.002836041,0.002836041,1.0,0.0,0.15030000000000002,13836.335438013077,4339983,37.575,0.009199431,0.0,-1.4746096
19488,20.72425458659942,0.0030361842,0.0030361842,1.0,0.0,0.14610000000000004,13867.13509440422,4349983,36.525,0.008688716,0.0,-1.4871693
19528,20.70232610356312,0.0036015578,0.0036015578,1.0,0.0,0.1483,13899.25713300705,4359983,37.075,0.007322966,0.0,-1.4356078
19568,21.68739716486814,0.0024629822,0.0024629822,1.0,0.0,0.15030000000000002,13928.916249752045,4369983,37.575,0.009174398,0.0,-1.4973797
19608,20.740824176406328,0.0024336244,0.0024336244,1.0,0.0,0.14700000000000008,13961.208595514297,4379983,36.75,0.0071485504,0.0,-1.5105426
19648,21.30100778214376,0.0044342834,0.0044342834,1.0,0.0,0.14909999999999995,13991.914544820786,4389983,37.275,0.009566831,0.0,-1.5410159
19688,21.11058838864538,0.0045754393,0.0045754393,1.0,0.0,0.14689999999999998,14022.481368541718,4399983,36.725,0.009394999,0.0,-1.5112303
19728,20.770951324052973,0.0034610184,0.0034610184,1.0,0.0,0.1451,14053.94531083107,4409983,36.275,0.009698629,0.0,-1.5348357
19768,20.075049748104163,0.0028315291,0.0028315291,1.0,0.0,0.1398,14084.11611866951,4419983,34.95,0.0075427787,0.0,-1.4890178
19808,20.763505504887306,0.002903112,0.002903112,0.975,0.0,0.14582705314009659,14116.551706314087,4429940,36.275,0.009381993,0.025,-1.5537851
19848,19.92636810124213,0.0050093113,0.0050093113,1.0,0.0,0.13879999999999998,14147.304265737534,4439940,34.7,0.007270616,0.0,-1.567737
19888,21.751824894668914,0.004532477,0.004532477,1.0,0.0,0.1533,14178.732299804688,4449940,38.325,0.0095440885,0.0,-1.5564454
19929,20.409782373346232,0.0022183503,0.0022183503,0.926829268292683,0.0,0.1442867862666773,14210.717527151108,4459997,35.36585365853659,0.008258824,0.07317073170731707,-1.5485837
19969,20.2909023237738,0.002268245,0.002268245,0.975,0.0,0.1450720930232558,14241.303005695343,4469962,36.15,0.010223702,0.025,-1.5861826
20009,20.06845905032985,0.0040809433,0.0040809433,1.0,0.0,0.14089999999999997,14274.330402135849,4479962,35.225,0.0088905245,0.0,-1.5528405
20049,21.450594694013905,0.002111819,0.002111819,1.0,0.0,0.14999999999999997,14305.34203672409,4489962,37.5,0.008157132,0.0,-1.5776851
20089,20.521346238524234,0.003686412,0.003686412,1.0,0.0,0.14529999999999998,14337.055145740509,4499962,36.325,0.007687671,0.0,-1.5311441
20129,20.99782609516891,0.00185534,0.00185534,1.0,0.0,0.14730000000000001,14368.828663825989,4509962,36.825,0.0069324244,0.0,-1.5174115
20169,19.894062027687486,0.004105031,0.004105031,1.0,0.0,0.13889999999999997,14399.19550037384,4519962,34.725,0.0070618116,0.0,-1.5271573
20209,21.16716783159763,0.0028985688,0.0028985688,1.0,0.0,0.1491,14430.740595340729,4529962,37.275,0.007265239,0.0,-1.5382041
20249,19.785876990649328,0.0032779807,0.0032779807,1.0,0.0,0.13879999999999998,14461.29953289032,4539962,34.7,0.0099894,0.0,-1.6086581
20289,20.669589191459657,0.0038140502,0.0038140502,1.0,0.0,0.14510000000000006,14494.304149627686,4549962,36.275,0.007825583,0.0,-1.6369054
20329,20.101597100571176,0.0038523674,0.0038523674,1.0,0.0,0.1421,14525.636206150055,4559962,35.525,0.008368697,0.0,-1.6831168
20369,20.350846458997108,0.00277565,0.00277565,1.0,0.0,0.1428,14556.480546951294,4569962,35.7,0.009172336,0.0,-1.6784811
20409,20.990117000899428,0.0028828324,0.0028828324,1.0,0.0,0.14830000000000004,14587.91186094284,4579962,37.075,0.0073326766,0.0,-1.663393
20449,19.990480712827726,0.004289474,0.004289474,1.0,0.0,0.14040000000000002,14618.04130601883,4589962,35.1,0.0070158537,0.0,-1.6405758
20489,20.060326355977836,0.0044656554,0.0044656554,1.0,0.0,0.1401,14649.515613794327,4599962,35.025,0.010866423,0.0,-1.6612579
20529,18.953374693269787,0.0035265514,0.0035265514,1.0,0.0,0.13300000000000003,14681.51511669159,4609962,33.25,0.010156352,0.0,-1.7314456
20569,17.649712148934036,0.0044083465,0.0044083465,1.0,0.0,0.12650000000000003,14712.517089128494,4619962,31.625,0.0076733343,0.0,-1.7097921
20609,19.046882385525073,0.0036315543,0.0036315543,1.0,0.0,0.13330000000000003,14744.264216899872,4629962,33.325,0.007700042,0.0,-1.6779301
20649,19.514537208640736,0.0033440765,0.0033440765,1.0,0.0,0.13540000000000002,14774.608387947083,4639962,33.85,0.009468372,0.0,-1.6841412
20689,19.522539195542187,0.0038080001,0.0038080001,1.0,0.0,0.13960000000000003,14807.520139455795,4649962,34.9,0.008191646,0.0,-1.6469696
20729,19.9289556913321,0.0041122055,0.0041122055,1.0,0.0,0.13940000000000002,14838.202724933624,4659962,34.85,0.009297693,0.0,-1.6356802
20769,20.287558255125546,0.0011140116,0.0011140116,1.0,0.0,0.14389999999999997,14869.486743211746,4669962,35.975,0.007513108,0.0,-1.6269075
20809,19.46455258833272,0.003593697,0.003593697,1.0,0.0,0.1377,14900.74925160408,4679962,34.425,0.010303622,0.0,-1.6489108
20849,19.254440746649088,0.005162236,0.005162236,1.0,0.0,0.13500000000000004,14930.936435937881,4689962,33.75,0.008004541,0.0,-1.6142732
20889,19.7689635055408,0.002238424,0.002238424,1.0,0.0,0.138,14962.360392808914,4699962,34.5,0.0074466523,0.0,-1.584643
20929,19.091674319212167,0.0061537432,0.0061537432,1.0,0.0,0.13520000000000004,14992.764765024185,4709962,33.8,0.009635443,0.0,-1.6157229
20969,19.49978867068213,0.0037679214,0.0037679214,1.0,0.0,0.137,15023.720324516296,4719962,34.25,0.009241186,0.0,-1.666703
21009,18.996259459452496,0.005217433,0.005217433,1.0,0.0,0.133,15054.886031627655,4729962,33.25,0.007841756,0.0,-1.6074209
21049,19.084021528127252,0.0052756774,0.0052756774,1.0,0.0,0.1329,15085.813951969147,4739962,33.225,0.010724765,0.0,-1.6338966
21089,19.64350607995477,0.0031337235,0.0031337235,1.0,0.0,0.1391,15116.733391284943,4749962,34.775,0.010059619,0.0,-1.6316376
21129,21.186407654887848,0.004234564,0.004234564,1.0,0.0,0.1484,15147.174725532532,4759962,37.1,0.010066599,0.0,-1.6360512
21169,19.983055363930966,0.0038269425,0.0038269425,1.0,0.0,0.14170000000000005,15178.706303596497,4769962,35.425,0.009379046,0.0,-1.6332978
21209,18.932834203489403,0.004483274,0.004483274,1.0,0.0,0.1337,15209.880880355835,4779962,33.425,0.008807796,0.0,-1.6285439
21249,18.215958200788425,0.0037317718,0.0037317718,1.0,0.0,0.1284,15240.670848608017,4789962,32.1,0.008407247,0.0,-1.5635536
21289,19.141146999454417,0.0051639485,0.0051639485,1.0,0.0,0.13530000000000003,15272.055159807205,4799962,33.825,0.009871513,0.0,-1.6126584
21329,18.784027614117306,0.0023725524,0.0023725524,1.0,0.0,0.1313,15302.780529260635,4809962,32.825,0.009022183,0.0,-1.6290855
21369,18.223727168238444,0.003105859,0.003105859,1.0,0.0,0.1274,15334.171791553497,4819962,31.85,0.007964091,0.0,-1.6287357
21409,18.366597704007745,0.004158786,0.004158786,1.0,0.0,0.12939999999999996,15364.556714296341,4829962,32.35,0.008795751,0.0,-1.6345253
21449,17.949558978326994,0.0030027374,0.0030027374,1.0,0.0,0.12760000000000002,15396.299061775208,4839962,31.9,0.010408277,0.0,-1.6778005
21489,17.782907147068087,0.0025684708,0.0025684708,1.0,0.0,0.12340000000000004,15427.01176404953,4849962,30.85,0.0050143236,0.0,-1.6978178
21529,17.620892913051584,0.003311612,0.003311612,1.0,0.0,0.12300000000000003,15457.546998500824,4859962,30.75,0.008628154,0.0,-1.7369382
21569,18.040549786124636,0.0024377715,0.0024377715,1.0,0.0,0.1282,15488.43805527687,4869962,32.05,0.0070369337,0.0,-1.7029555
21609,17.90451569224736,0.0031219681,0.0031219681,0.975,0.0,0.1255860262008734,15518.869585514069,4879941,31.275,0.0063564926,0.025,-1.7117801
21649,17.99633802143668,0.0039093844,0.0039093844,1.0,0.0,0.12580000000000005,15550.241396188736,4889941,31.45,0.005822103,0.0,-1.6638643
21689,18.544870443501054,0.004000671,0.004000671,0.95,0.0,0.13202297616881942,15581.354289770126,4899795,32.55,0.011385624,0.05,-1.6473844
21729,17.639995114654898,0.0022617325,0.0022617325,1.0,0.0,0.12510000000000004,15612.619798898697,4909795,31.275,0.008780665,0.0,-1.610287
21769,18.005538225341844,0.004143306,0.004143306,1.0,0.0,0.1257,15644.599710226059,4919795,31.425,0.009298305,0.0,-1.604801
21809,19.113197171331016,0.0025347655,0.0025347655,1.0,0.0,0.13240000000000005,15674.990000247955,4929795,33.1,0.0069619003,0.0,-1.5603765
21849,19.48222945477645,0.0042162216,0.0042162216,1.0,0.0,0.1365,15705.530879735947,4939795,34.125,0.008687224,0.0,-1.4788945
21890,18.818715599639596,0.004898368,0.004898368,0.926829268292683,0.0,0.13595078518335488,15736.597493886948,4949806,33.09756097560975,0.008013076,0.07317073170731707,-1.4199795
21932,18.97670416637209,0.0027656434,0.0027656434,0.8095238095238095,0.0,0.13765362571110187,15767.33794593811,4959872,32.642857142857146,0.0067943214,0.19047619047619047,-1.4216954
21974,18.966808131263775,0.0013552917,0.0013552917,0.8571428571428571,0.0,0.14343700300242948,15799.305896759033,4969772,33.38095238095238,0.0051049837,0.14285714285714285,-1.3911132
22017,19.419205310237576,0.0059182527,0.0059182527,0.8837209302325582,0.0,0.14558396676848773,15830.085398674011,4979853,34.25581395348837,0.0072999466,0.11627906976744186,-1.3636624
22058,21.345639866763367,0.004331308,0.004331308,0.8780487804878049,0.0,0.15674087032795972,15861.202085018158,4989800,37.951219512195124,0.0077887955,0.12195121951219512,-1.2866026
22101,19.66445979189682,0.0036620316,0.0036620316,0.8604651162790697,0.0,0.14666395885021188,15893.097776412964,4999962,34.651162790697676,0.0061098863,0.13953488372093023,-1.2793431
