MpbtN,Tmt,Tbt,TtR,entropy,TimestepsSoFar,AttNC,Ptt,AttC,TimeElapsed,surrgain,meankl,Tmc,MpbtA,entloss,EpisodesSoFar,optimgain,MtR
85.6614149592841,82.5,337920.0,-70.71428571428571,0.23649256,1139797,0.5238095238095238,80.24809633644175,0.47619047619047616,22375.13759469986,0.009913739,0.004029551,21.428571428571427,14.338585040715888,0.0,7866,0.009913739,-40.72572734097128
84.72205132780601,83.02439024390245,340067.9024390244,-70.34146341463415,0.23091172,1149832,0.5121951219512195,80.6983385542954,0.4878048780487805,22499.752573251724,0.010385576,0.0041302606,20.951219512195124,15.277948672193979,0.0,7907,0.010385576,-39.619523838226065
84.51598348407778,82.375,337408.0,-69.6,0.2438039,1159810,0.4,80.0939712671524,0.6,22624.217061281204,0.009439215,0.004432694,21.6,15.484016515922226,0.0,7947,0.009439215,-39.16180339093449
84.03571106852782,82.07692307692308,336187.07692307694,-68.94871794871794,0.21426786,1169888,0.5897435897435898,79.83777588670145,0.41025641025641024,22743.509057998657,0.008735739,0.003992263,21.871794871794872,15.96428893147221,0.0,7986,0.008735739,-38.622357730383314
84.62774796458717,81.69444444444444,334620.44444444444,-69.13888888888889,0.23417974,1179692,0.6666666666666666,79.46188434077762,0.3333333333333333,22868.465040922165,0.007696423,0.003802156,22.27777777777778,15.372252035412847,0.0,8022,0.007696423,-38.19949732984824
84.8511039290963,82.47368421052632,337812.2105263158,-69.97368421052632,0.24684429,1189957,0.7105263157894737,80.1862225285145,0.2894736842105263,22985.256329536438,0.009950879,0.00536674,21.5,15.148896070903698,0.0,8060,0.009950879,-38.46781142211212
84.15327271176426,82.3157894736842,337165.4736842105,-69.28947368421052,0.23678455,1199954,0.6578947368421053,80.08136671459721,0.34210526315789475,23100.836813926697,0.0076618697,0.003088053,21.605263157894736,15.846727288235728,0.0,8098,0.0076618697,-38.40556507893543
84.11520711945673,82.05,336076.8,-69.075,0.22863938,1209925,0.5,79.81064790941979,0.5,23221.676354646683,0.0070867096,0.003731124,21.9,15.884792880543273,0.0,8138,0.0070867096,-39.08099503791678
84.18327398406718,81.60526315789474,334255.15789473685,-68.71052631578948,0.2482834,1219960,0.6052631578947368,79.35942150026425,0.39473684210526316,23346.15637779236,0.010454328,0.0045650336,22.394736842105264,15.816726015932824,0.0,8176,0.010454328,-37.78299175747139
84.44647286974502,82.76923076923077,339022.76923076925,-69.8974358974359,0.22594114,1229822,0.48717948717948717,80.46210609870572,0.5128205128205128,23465.427926063538,0.006439313,0.003102084,21.205128205128204,15.553527130254992,0.0,8215,0.006439313,-39.30145946274045
84.58682907759525,82.21052631578948,336734.3157894737,-69.57894736842105,0.24114871,1239987,0.5789473684210527,79.9406270671338,0.42105263157894735,23589.383282899857,0.008879251,0.0040642824,21.763157894736842,15.413170922404754,0.0,8253,0.008879251,-39.26466109436813
84.69628521296502,82.38461538461539,337447.3846153846,-69.76923076923077,0.221417,1249777,0.5384615384615384,80.1434053060431,0.46153846153846156,23711.54971885681,0.0076413862,0.0043543978,21.53846153846154,15.303714787034991,0.0,8292,0.0076413862,-39.74612074892136
84.97643561680944,81.66666666666667,334506.6666666667,-69.41025641025641,0.21705425,1259751,0.38461538461538464,79.43482306131202,0.6153846153846154,23833.0733795166,0.0066204253,0.003319055,22.307692307692307,15.02356438319057,0.0,8331,0.0066204253,-38.115567639994644
85.06038786958375,82.1025641025641,336292.10256410256,-69.84615384615384,0.25243145,1269788,0.5897435897435898,79.86219796676214,0.41025641025641024,23950.421276330948,0.007447188,0.0046815565,21.846153846153847,14.939612130416267,0.0,8370,0.007447188,-39.174619325297265
85.36748792730529,83.0,339968.0,-70.85714285714286,0.23306865,1279878,0.42857142857142855,80.69340718275528,0.5714285714285714,24079.565102100372,0.009587198,0.0035942472,20.952380952380953,14.632512072694702,0.0,8412,0.009587198,-40.53731899022765
84.59753611078871,82.66666666666667,338602.6666666667,-69.92307692307692,0.23106435,1289993,0.5897435897435898,80.40495917227577,0.41025641025641024,24198.60167312622,0.008330897,0.003888291,21.256410256410255,15.402463889211303,0.0,8451,0.008330897,-38.48679934843041
85.22571420739456,82.1891891891892,336646.91891891893,-70.08108108108108,0.22979873,1299971,0.7567567567567568,79.96395018374996,0.24324324324324326,24316.720324754715,0.00870125,0.0041282456,21.72972972972973,14.774285792605435,0.0,8488,0.00870125,-38.2463822505942
84.43112851347415,82.86486486486487,339414.4864864865,-69.97297297297297,0.23749024,1309793,0.7567567567567568,80.57335658444183,0.24324324324324326,24432.972090244293,0.008095643,0.0042257737,21.08108108108108,15.568871486525824,0.0,8525,0.008095643,-38.44102745094913
84.58524795662424,83.02564102564102,340073.0256410256,-70.23076923076923,0.23653413,1319752,0.5897435897435898,80.75936748700533,0.41025641025641024,24549.323088407516,0.007444501,0.003369699,20.871794871794872,15.414752043375794,0.0,8564,0.007444501,-39.05564776104781
85.55025087933363,82.90243902439025,339568.39024390245,-70.97560975609755,0.21783823,1329769,0.6829268292682927,80.58495071727191,0.3170731707317073,24678.483220100403,0.010057468,0.0046844603,21.073170731707318,14.449749120666361,0.0,8605,0.010057468,-41.158988647507925
84.57091984983772,82.33333333333333,337237.3333333333,-69.66666666666667,0.21999568,1339964,0.6410256410256411,80.07579242325652,0.358974358974359,24802.431858778,0.0070649995,0.0031649745,21.615384615384617,15.429080150162259,0.0,8644,0.0070649995,-38.59489245595801
84.54874098773637,82.97297297297297,339857.2972972973,-70.16216216216216,0.23175822,1349897,0.7027027027027027,80.65224979400152,0.2972972972972973,24918.63778591156,0.008118233,0.0039957613,21.0,15.451259012263643,0.0,8681,0.008118233,-39.17325908816686
85.27545401990909,82.45945945945945,337753.9459459459,-70.35135135135135,0.24949785,1359948,0.8108108108108109,80.17328856689859,0.1891891891891892,25034.597529172897,0.008657632,0.0038857688,21.513513513513512,14.724545980090937,0.0,8718,0.008657632,-38.686990615713164
83.36813303495569,82.67567567567568,338639.5675675676,-68.94594594594595,0.28705615,1369864,0.7567567567567568,80.41732909858356,0.24324324324324326,25152.747697353363,0.008862367,0.005578221,21.243243243243242,16.631866965044313,0.0,8755,0.008862367,-38.40686390050362
84.05059985351947,82.48780487804878,337870.0487804878,-69.34146341463415,0.22178754,1379930,0.6097560975609756,80.19896895434383,0.3902439024390244,25275.15408563614,0.007424634,0.004415059,21.48780487804878,15.949400146480542,0.0,8796,0.007424634,-39.919044906621174
84.68080817789922,82.41025641025641,337552.41025641025,-69.82051282051282,0.21364523,1389975,0.6153846153846154,80.14770182227562,0.38461538461538464,25400.676793813705,0.0081838835,0.0040267976,21.53846153846154,15.319191822100757,0.0,8835,0.0081838835,-39.15038395029573
84.53275094869863,83.29729729729729,341185.7297297297,-70.4054054054054,0.2556332,1399791,0.6486486486486487,81.03722545588157,0.35135135135135137,25516.117839813232,0.007995441,0.0037437135,20.56756756756757,15.467249051301376,0.0,8872,0.007995441,-39.21699593029097
84.28974752531765,82.84210526315789,339321.2631578947,-69.84210526315789,0.23022969,1409838,0.7105263157894737,80.54874526272027,0.2894736842105263,25633.177844285965,0.0063976273,0.003107283,21.105263157894736,15.710252474682369,0.0,8910,0.0063976273,-39.01493456627155
83.44041834164999,81.64864864864865,334432.86486486485,-68.10810810810811,0.23820762,1419863,0.7837837837837838,79.44050954725066,0.21621621621621623,25750.435584545135,0.007948373,0.0036665634,22.2972972972973,16.55958165835001,0.0,8947,0.007948373,-37.88435996978001
85.78095164997359,82.15,336486.4,-70.475,0.19838455,1429850,0.65,79.88491510094954,0.35,25878.96563100815,0.0076816804,0.0036016898,21.825,14.219048350026418,0.0,8987,0.0076816804,-39.96736522266367
85.775900891543,82.73684210526316,338890.1052631579,-71.0,0.21849126,1439933,0.7368421052631579,80.45295330292419,0.2631578947368421,25996.261699676514,0.0064913696,0.0030538433,21.210526315789473,14.22409910845701,0.0,9025,0.0064913696,-39.50150141192604
85.28687129244433,82.44736842105263,337704.4210526316,-70.34210526315789,0.20697051,1449987,0.6842105263157895,80.1615251409504,0.3157894736842105,26116.770307064056,0.0076797483,0.0033925155,21.526315789473685,14.713128707555684,0.0,9063,0.0076797483,-39.015259027966856
86.01965386504867,82.94594594594595,339746.5945945946,-71.35135135135135,0.23808083,1459744,0.8108108108108109,80.62748059442679,0.1891891891891892,26231.145394086838,0.011061611,0.0059526823,21.027027027027028,13.980346134951361,0.0,9100,0.011061611,-39.40854413085409
85.27480509358504,83.13157894736842,340506.94736842107,-70.89473684210526,0.23246929,1469881,0.8157894736842105,80.79839935512962,0.18421052631578946,26345.897558689117,0.008487743,0.0041788835,20.842105263157894,14.725194906414961,0.0,9138,0.008487743,-39.880005988716036
86.33326129921181,82.39473684210526,337488.84210526315,-71.15789473684211,0.22532807,1479873,0.7105263157894737,80.13402008168659,0.2894736842105263,26462.74819469452,0.0066127745,0.0038203823,21.55263157894737,13.666738700788192,0.0,9176,0.0066127745,-39.7012171347724
84.7536229873629,82.62162162162163,338418.1621621622,-70.0,0.2315883,1489792,0.7297297297297297,80.34547760490656,0.2702702702702703,26583.785724163055,0.007191009,0.0035306588,21.324324324324323,15.246377012637076,0.0,9213,0.007191009,-38.84932886025906
84.63841339776549,82.43589743589743,337657.4358974359,-69.7948717948718,0.20902534,1499854,0.6923076923076923,80.21083115746774,0.3076923076923077,26703.674324274063,0.007586601,0.0036412883,21.46153846153846,15.361586602234507,0.0,9252,0.007586601,-39.334376827671136
84.91475637861127,82.67567567567568,338639.5675675676,-70.21621621621621,0.2391407,1509899,0.8378378378378378,80.35459213967796,0.16216216216216217,26818.42138671875,0.008092976,0.0034625577,21.324324324324323,15.08524362138873,0.0,9289,0.008092976,-39.03341132297535
84.56414639945098,82.8,339148.8,-70.05,0.23794404,1519970,0.575,80.50848281061619,0.425,26946.406928777695,0.0074476167,0.002856101,21.15,15.435853600549027,0.0,9329,0.0074476167,-39.8872316524557
84.79057286698469,82.35135135135135,337311.13513513515,-69.83783783783784,0.22765024,1529792,0.7837837837837838,80.09499430772915,0.21621621621621623,27060.69852256775,0.0065120817,0.002738593,21.594594594594593,15.209427133015314,0.0,9366,0.0065120817,-39.30914430269976
84.84817948031775,81.94594594594595,335650.5945945946,-69.54054054054055,0.25548068,1539723,0.7837837837837838,79.67549411368454,0.21621621621621623,27183.303026914597,0.008801043,0.003733335,22.054054054054053,15.151820519682238,0.0,9403,0.008801043,-38.7482768969907
84.18570331783768,82.5,337920.0,-69.44736842105263,0.26174986,1549865,0.5789473684210527,80.25241740880418,0.42105263157894735,27302.20194721222,0.008003482,0.0038931037,21.42105263157895,15.814296682162334,0.0,9441,0.008003482,-38.57153344086191
84.83206423998297,82.76923076923077,339022.76923076925,-70.23076923076923,0.2228916,1559759,0.717948717948718,80.4615499194794,0.28205128205128205,27424.431021928787,0.00586373,0.0026182632,21.205128205128204,15.167935760017013,0.0,9480,0.00586373,-40.30006865843521
84.26576126247869,82.37837837837837,337421.8378378378,-69.43243243243244,0.23127283,1569970,0.7837837837837838,80.11864857984506,0.21621621621621623,27538.995295763016,0.008513317,0.0048571443,21.56756756756757,15.734238737521327,0.0,9517,0.008513317,-38.023910934189345
83.81776089200538,81.86486486486487,335318.4864864865,-68.62162162162163,0.2586921,1579816,0.6486486486486487,79.62344265224799,0.35135135135135137,27664.368776082993,0.0084159095,0.0039492203,22.10810810810811,16.182239107994615,0.0,9554,0.0084159095,-38.63297856806177
83.70378742733729,82.56410256410257,338182.5641025641,-69.1025641025641,0.2472176,1589870,0.6923076923076923,80.31021999609634,0.3076923076923077,27780.941959142685,0.0067712907,0.0033506153,21.358974358974358,16.296212572662714,0.0,9593,0.0067712907,-38.73847663274466
84.43454732124549,81.97368421052632,335764.2105263158,-69.26315789473684,0.21910569,1599742,0.7105263157894737,79.72096203864915,0.2894736842105263,27904.509749174118,0.0070430315,0.0034416271,22.0,15.565452678754495,0.0,9631,0.0070430315,-39.07976305274101
84.95162654847663,82.43589743589743,337657.4358974359,-70.05128205128206,0.2471083,1609924,0.7692307692307693,80.17167497442081,0.23076923076923078,28021.219716072083,0.009175931,0.005235714,21.512820512820515,15.04837345152336,0.0,9670,0.009175931,-39.22885389067676
84.50912363421597,82.48717948717949,337867.4871794872,-69.71794871794872,0.22664112,1619867,0.6153846153846154,80.19839268669027,0.38461538461538464,28140.77550148964,0.010785645,0.0040137675,21.487179487179485,15.490876365784015,0.0,9709,0.010785645,-39.38102895655576
85.22016869312172,82.65,338534.4,-70.45,0.22405551,1629940,0.625,80.36946596357106,0.375,28262.80955004692,0.0071145445,0.0031637761,21.3,14.77983130687826,0.0,9749,0.0071145445,-39.85104639510807
85.22912567065288,82.82051282051282,339232.8205128205,-70.61538461538461,0.22991514,1639884,0.4358974358974359,80.56781612419915,0.5641025641025641,28396.2825050354,0.007667996,0.0035685783,21.076923076923077,14.770874329347127,0.0,9788,0.007667996,-39.79828377783959
84.23838695513486,81.94871794871794,335661.9487179487,-69.05128205128206,0.25846928,1649985,0.48717948717948717,79.69800627231523,0.5128205128205128,28517.46833372116,0.009684221,0.0045143035,22.025641025641026,15.761613044865154,0.0,9827,0.009684221,-39.00787290811245
83.2256180249806,82.21052631578948,336734.3157894737,-68.42105263157895,0.21864705,1659752,0.5789473684210527,79.94179186992638,0.42105263157894735,28638.538164377213,0.008236718,0.0042411108,21.763157894736842,16.77438197501939,0.0,9865,0.008236718,-38.732090259181916
85.1082620979057,82.55263157894737,338135.5789473684,-70.28947368421052,0.25640777,1669810,0.631578947368421,80.28131578413061,0.3684210526315789,28756.179005622864,0.007854433,0.004905963,21.394736842105264,14.891737902094304,0.0,9903,0.007854433,-39.13248357765505
84.29975688931094,82.62162162162163,338418.1621621622,-69.64864864864865,0.24325015,1679979,0.6756756756756757,80.30264241197733,0.32432432432432434,28872.648976802826,0.007025389,0.00392313,21.37837837837838,15.700243110689085,0.0,9940,0.007025389,-38.35861083482429
84.0812632349503,82.10526315789474,336303.15789473685,-69.02631578947368,0.24312456,1689883,0.7368421052631579,79.84611804812579,0.2631578947368421,28990.084682941437,0.009136085,0.0044175535,21.86842105263158,15.9187367650497,0.0,9978,0.009136085,-39.01025003047982
84.6062751284736,82.36585365853658,337370.53658536583,-69.6829268292683,0.22824055,1699820,0.4878048780487805,80.08734661453177,0.5121951219512195,29119.698977470398,0.008017019,0.004253511,21.609756097560975,15.393724871526407,0.0,10019,0.008017019,-40.109852893201875
84.9041548893511,82.225,336793.6,-69.825,0.23164918,1709805,0.4,79.95532852036737,0.6,29240.12693476677,0.008194627,0.0034690101,21.75,15.095845110648895,0.0,10059,0.008194627,-39.10351139007114
84.37577029903821,83.075,340275.2,-70.1,0.21035835,1719866,0.55,80.76616476577115,0.45,29360.355607509613,0.007341846,0.0028943508,20.875,15.624229700961783,0.0,10099,0.007341846,-39.69770162411368
85.48574602543411,83.02631578947368,340075.7894736842,-70.97368421052632,0.26037833,1729722,0.631578947368421,80.70210436093016,0.3684210526315789,29480.530376434326,0.00978951,0.005814336,20.94736842105263,14.514253974565904,0.0,10137,0.00978951,-39.717728329496175
84.3056274280301,82.6829268292683,338669.26829268294,-69.73170731707317,0.2250938,1739994,0.36585365853658536,80.41601285207686,0.6341463414634146,29603.007452487946,0.008508795,0.0031291058,21.24390243902439,15.69437257196989,0.0,10178,0.008508795,-39.19057386807823
83.44482928678109,82.94594594594595,339746.5945945946,-69.24324324324324,0.2527318,1749815,0.4864864864864865,80.64786811630839,0.5135135135135135,29720.16891503334,0.00878843,0.00433637,21.0,16.555170713218907,0.0,10215,0.00878843,-38.08676642748093
83.95092040511989,82.375,337408.0,-69.15,0.22815064,1759920,0.575,80.09357632721424,0.425,29841.64136981964,0.00800768,0.0040853857,21.6,16.0490795948801,0.0,10255,0.00800768,-38.96039226567347
84.490800354257,82.23684210526316,336842.1052631579,-69.47368421052632,0.23294392,1769934,0.7105263157894737,79.96691924530525,0.2894736842105263,29962.523544311523,0.009770537,0.004392054,21.736842105263158,15.509199645742994,0.0,10293,0.009770537,-39.09035378156463
83.91515244074736,81.8974358974359,335451.89743589744,-68.74358974358974,0.19204631,1779938,0.5641025641025641,79.62980018418325,0.4358974358974359,30083.634813070297,0.007603748,0.00428037,22.102564102564102,16.084847559252616,0.0,10332,0.007603748,-38.929212709993315
84.7268543947651,81.8108108108108,335097.08108108107,-69.32432432432432,0.22518505,1789866,0.7567567567567568,79.57110042313352,0.24324324324324326,30209.357531309128,0.008829748,0.005044818,22.16216216216216,15.273145605234907,0.0,10369,0.008829748,-38.65142769983671
84.98330871885089,82.15384615384616,336502.1538461539,-69.82051282051282,0.20282757,1799888,0.7435897435897436,79.86973499901828,0.2564102564102564,30329.405421972275,0.007960941,0.0035508312,21.846153846153847,15.016691281149134,0.0,10408,0.007960941,-39.63453580724212
85.66504158478557,82.26315789473684,336949.8947368421,-70.47368421052632,0.20926985,1809923,0.8421052631578947,80.01143849695062,0.15789473684210525,30448.628758192062,0.006005109,0.0026034608,21.68421052631579,14.334958415214436,0.0,10446,0.006005109,-39.82121792043452
84.56076833754558,82.86486486486487,339414.4864864865,-70.10810810810811,0.23416317,1819909,0.7297297297297297,80.59239297212648,0.2702702702702703,30566.640336990356,0.009110032,0.0053253965,21.054054054054053,15.439231662454409,0.0,10483,0.009110032,-38.458967831908375
84.56173199610396,83.08333333333333,340309.3333333333,-70.27777777777777,0.22583795,1829885,0.8888888888888888,80.73334692160904,0.1111111111111111,30680.82243871689,0.009093481,0.0044807717,20.916666666666668,15.438268003896058,0.0,10519,0.009093481,-38.07639384102421
84.9797809515843,82.52631578947368,338027.7894736842,-70.13157894736842,0.22022325,1839885,0.7631578947368421,80.25603448792873,0.23684210526315788,30802.736529111862,0.0068101897,0.0032421462,21.42105263157895,15.020219048415694,0.0,10557,0.0068101897,-39.57768086925724
84.48218921915314,81.8108108108108,335097.08108108107,-69.10810810810811,0.24098344,1849949,0.7837837837837838,79.55014667981943,0.21621621621621623,30925.58907341957,0.0069990936,0.0031501781,22.18918918918919,15.517810780846853,0.0,10594,0.0069990936,-38.593758261878406
84.92697106337285,82.39473684210526,337488.84210526315,-69.97368421052632,0.21963654,1859839,0.7631578947368421,80.11430420333787,0.23684210526315788,31045.59649658203,0.0074030943,0.0027669396,21.57894736842105,15.073028936627159,0.0,10632,0.0074030943,-39.06580194135029
84.9596008838452,81.8974358974359,335451.89743589744,-69.58974358974359,0.20261623,1869972,0.7948717948717948,79.69121439431295,0.20512820512820512,31164.091448783875,0.0074624657,0.0031970069,22.025641025641026,15.040399116154816,0.0,10671,0.0074624657,-39.15638339400908
84.96484020786615,82.33333333333333,337237.3333333333,-69.94444444444444,0.2333286,1879717,0.9444444444444444,80.09925387923974,0.05555555555555555,31288.763918161392,0.00885875,0.004420325,21.583333333333332,15.035159792133847,0.0,10707,0.00885875,-39.609196952977044
85.28253968252564,82.39473684210526,337488.84210526315,-70.28947368421052,0.238554,1889816,0.7894736842105263,80.13401616720583,0.21052631578947367,31407.447717666626,0.008838138,0.0055448976,21.55263157894737,14.717460317474355,0.0,10745,0.008838138,-38.950221954804704
85.85939316260932,82.02439024390245,335971.9024390244,-70.48780487804878,0.21267739,1899950,0.8048780487804879,79.82332587973656,0.1951219512195122,31539.977095365524,0.0060340613,0.0046222685,21.878048780487806,14.140606837390678,0.0,10786,0.0060340613,-41.4926279710901
84.01308066371695,82.91891891891892,339635.8918918919,-69.67567567567568,0.24866544,1909756,0.8648648648648649,80.58126833232389,0.13513513513513514,31656.766860961914,0.00748878,0.0036160098,21.08108108108108,15.986919336283057,0.0,10823,0.00748878,-39.12954459274654
85.85059128539031,83.07142857142857,340260.5714285714,-71.35714285714286,0.20457907,1919946,0.8333333333333334,80.79720955430095,0.16666666666666666,31779.174754858017,0.008769287,0.004610814,20.833333333333332,14.149408714609716,0.0,10865,0.008769287,-41.650197615430535
84.81527933071445,82.72972972972973,338860.97297297296,-70.1891891891892,0.2277678,1930000,0.8648648648648649,80.42362699829779,0.13513513513513514,31895.079863786697,0.006800055,0.0041631144,21.243243243243242,15.184720669285564,0.0,10902,0.006800055,-38.06311572828779
83.54905402012956,82.08333333333333,336213.3333333333,-68.58333333333333,0.24185562,1939751,0.8611111111111112,79.84744135540797,0.1388888888888889,32016.877947568893,0.0067459047,0.0039456976,21.86111111111111,16.45094597987044,0.0,10938,0.0067459047,-37.59021412124462
85.23639226671273,81.9,335462.4,-69.8,0.2381395,1949880,0.75,79.65134689198116,0.25,32140.892959833145,0.0074580596,0.004142547,22.075,14.763607733287268,0.0,10978,0.0074580596,-39.226466376928954
84.77782743156972,82.61538461538461,338392.6153846154,-70.05128205128206,0.24685127,1959903,0.7692307692307693,80.31844726476659,0.23076923076923078,32260.828407526016,0.0077023515,0.0044811424,21.358974358974358,15.222172568430286,0.0,11017,0.0077023515,-39.07102010966058
84.06040078594341,81.8,335052.8,-68.8,0.20965557,1969995,0.725,79.57813543497768,0.275,32389.59195137024,0.007379074,0.004505444,22.15,15.939599214056594,0.0,11057,0.007379074,-39.94234500459283
85.12052989736101,82.33333333333333,337237.3333333333,-70.07692307692308,0.21280141,1979809,0.6923076923076923,80.03648497696858,0.3076923076923077,32510.002762794495,0.007077902,0.0036832916,21.666666666666668,14.879470102638976,0.0,11096,0.007077902,-39.93315811819995
84.87118524982827,82.35897435897436,337342.358974359,-69.8974358974359,0.22135948,1989887,0.6410256410256411,80.09773424457629,0.358974358974359,32632.59093093872,0.0070192534,0.0032040626,21.58974358974359,15.128814750171705,0.0,11135,0.0070192534,-39.345115684186936
84.05896085484372,82.5945945945946,338307.45945945947,-69.43243243243244,0.21483481,1999894,0.7297297297297297,80.27874847664575,0.2702702702702703,32748.837198257446,0.008194078,0.0036757453,21.405405405405407,15.941039145156271,0.0,11172,0.008194078,-38.33842237025356
85.66441773947469,83.33333333333333,341333.3333333333,-71.43589743589743,0.23602226,2009831,0.6666666666666666,81.04554959480589,0.3333333333333333,32866.69379901886,0.008675076,0.0035046623,20.564102564102566,14.335582260525317,0.0,11211,0.008675076,-39.60173317501821
84.78757390321204,82.36842105263158,337381.05263157893,-69.84210526315789,0.22826941,2019864,0.8421052631578947,80.10857962864398,0.15789473684210525,32984.47434234619,0.007454019,0.0036115532,21.57894736842105,15.212426096787931,0.0,11249,0.007454019,-39.65020294439303
85.44448510382927,82.15789473684211,336518.7368421053,-70.21052631578948,0.24917996,2029999,0.7631578947368421,79.89439877079981,0.23684210526315788,33105.18289089203,0.008548211,0.004846531,21.81578947368421,14.555514896170722,0.0,11287,0.008548211,-38.882032828425906
83.75420314171161,82.5945945945946,338307.45945945947,-69.1891891891892,0.26068115,2039943,0.7297297297297297,80.34159898963645,0.2702702702702703,33218.63676929474,0.008117456,0.003945379,21.324324324324323,16.245796858288383,0.0,11324,0.008117456,-38.63973069672582
83.7690342097993,82.97368421052632,339860.2105263158,-69.52631578947368,0.26637906,2049733,0.631578947368421,80.65323311753465,0.3684210526315789,33336.51769185066,0.009424083,0.0047828336,21.0,16.230965790200713,0.0,11362,0.009424083,-38.491801535011575
84.13163239714059,82.76190476190476,338992.7619047619,-69.61904761904762,0.24675176,2059957,0.5714285714285714,80.45314613143479,0.42857142857142855,33461.49398612976,0.0069796545,0.0032830338,21.214285714285715,15.868367602859404,0.0,11404,0.0069796545,-39.89046954582544
83.43403101079026,81.84615384615384,335241.8461538461,-68.3076923076923,0.2439107,2069947,0.6410256410256411,79.60267219821405,0.358974358974359,33581.307343006134,0.006356147,0.0035470242,22.128205128205128,16.565968989209733,0.0,11443,0.006356147,-37.55979836364608
83.71603627715173,82.05405405405405,336093.4054054054,-68.67567567567568,0.25419825,2079856,0.7297297297297297,79.79788162699676,0.2702702702702703,33697.32836341858,0.0072551086,0.0033849587,21.91891891891892,16.28396372284828,0.0,11480,0.0072551086,-38.64449594016017
85.3571561893452,83.06976744186046,340253.76744186046,-70.90697674418605,0.22022979,2089948,0.6976744186046512,80.75793716346526,0.3023255813953488,33827.99504375458,0.008596152,0.0049726805,20.88372093023256,14.642843810654796,0.0,11523,0.008596152,-41.509642198058366
84.6750044793353,83.275,341094.4,-70.55,0.209626,2099908,0.675,80.97002779791453,0.325,33945.93902230263,0.007512622,0.0039087296,20.65,15.324995520664709,0.0,11563,0.007512622,-40.55786066086422
84.2451394945036,81.925,335564.8,-69.025,0.23510386,2110000,0.6,79.6581594944042,0.4,34071.28287553787,0.008263239,0.003700724,22.075,15.754860505496396,0.0,11603,0.008263239,-39.016319226381206
84.24232503861329,82.29729729729729,337089.7297297297,-69.35135135135135,0.22747627,2119774,0.6486486486486487,80.0024549708776,0.35135135135135137,34188.79310631752,0.008054428,0.003608384,21.7027027027027,15.757674961386728,0.0,11640,0.008054428,-38.89918726474871
84.7833972094985,81.65789473684211,334470.7368421053,-69.23684210526316,0.22014797,2129774,0.7631578947368421,79.40696474507291,0.23684210526315788,34306.58557224274,0.0067254533,0.0035851258,22.342105263157894,15.216602790501527,0.0,11678,0.0067254533,-38.822869654754875
84.55960663982985,81.5,333824.0,-68.94736842105263,0.2499158,2139986,0.7894736842105263,79.30245365890546,0.21052631578947367,34429.104083538055,0.008455342,0.004679734,22.44736842105263,15.440393360170154,0.0,11716,0.008455342,-37.95754335354011
84.80975537601377,82.27027027027027,336979.02702702704,-69.78378378378379,0.27615815,2149754,0.8648648648648649,80.00030887616539,0.13513513513513514,34545.14048027992,0.010701651,0.005982602,21.7027027027027,15.190244623986255,0.0,11753,0.010701651,-39.681603823576935
83.77766782421884,82.38095238095238,337432.38095238095,-69.0,0.22996548,2159946,0.7619047619047619,80.12006634914498,0.23809523809523808,34665.91264653206,0.0076175597,0.0047025825,21.571428571428573,16.222332175781148,0.0,11795,0.0076175597,-40.38981957076717
84.01673061516114,82.76923076923077,339022.76923076925,-69.58974358974359,0.25001067,2169929,0.6923076923076923,80.48221905211635,0.3076923076923077,34783.18391036987,0.006021463,0.003387027,21.17948717948718,15.983269384838845,0.0,11834,0.006021463,-39.238185454156906
84.40126604541558,83.10526315789474,340399.15789473685,-70.15789473684211,0.27018636,2179993,0.8421052631578947,80.81573235288204,0.15789473684210525,34899.75493097305,0.01030094,0.005574573,20.81578947368421,15.598733954584427,0.0,11872,0.01030094,-39.530287247153204
83.17028824979391,83.025,340070.4,-69.025,0.22378315,2189752,0.625,80.7377607831201,0.375,35021.96965241432,0.0071993163,0.003487844,20.9,16.829711750206084,0.0,11912,0.0071993163,-39.24586940103562
84.50819990651765,82.46153846153847,337762.46153846156,-69.71794871794872,0.22616956,2199762,0.6666666666666666,80.15466913438024,0.3333333333333333,35146.06254720688,0.007951956,0.0027323395,21.53846153846154,15.49180009348239,0.0,11951,0.007951956,-38.731858601134086
84.0351171922255,81.94594594594595,335650.5945945946,-68.89189189189189,0.27260152,2209935,0.8918918918918919,79.69623485415369,0.10810810810810811,35262.256462812424,0.009410837,0.0059961462,22.027027027027028,15.964882807774504,0.0,11988,0.009410837,-38.35459784961033
82.48224126588656,82.24324324324324,336868.3243243243,-67.83783783783784,0.22107288,2219836,0.7297297297297297,79.9724678586309,0.2702702702702703,35378.62544941902,0.007031185,0.0040319674,21.72972972972973,17.51775873411345,0.0,12025,0.007031185,-37.712248805401266
84.4924086769608,81.12820512820512,332301.1282051282,-68.53846153846153,0.2188019,2229871,0.7948717948717948,78.93439093703344,0.20512820512820512,35499.789638757706,0.0068219444,0.0039862785,22.846153846153847,15.507591323039183,0.0,12064,0.0068219444,-39.04241718767342
84.02184515998992,82.35135135135135,337311.13513513515,-69.1891891891892,0.2601843,2239888,0.918918918918919,80.07534537840753,0.08108108108108109,35618.18168473244,0.011465752,0.005949905,21.62162162162162,15.978154840010102,0.0,12101,0.011465752,-38.53234421045932
