TimestepsSoFar,MtR,Tbt,MpbtA,EpisodesSoFar,MpbtN,Tmc,surrgain,meankl,AttNC,entloss,Tmt,AttC,Ptt,TtR,optimgain,TimeElapsed,entropy
1689965,-36.796917052495715,336922.25641025644,21.434811346661572,9888,78.56518865333844,21.692307692307693,0.0026655013,0.0065507856,0.7692307692307693,0.0,82.25641025641026,0.23076923076923078,80.00654155430755,-64.66666666666667,0.0026655013,26712.62721681595,0.17760038
1699914,-35.800821371251594,337165.4736842105,22.633227367816,9926,77.36677263218401,21.68421052631579,0.0056125917,0.0068308036,0.9473684210526315,0.0,82.3157894736842,0.05263157894736842,80.02325118954855,-63.71052631578947,0.0056125917,26816.17295384407,0.19422133
1709891,-36.755329085860026,337867.4871794872,22.341805981466237,9965,77.65819401853378,21.512820512820515,0.0028258422,0.007989616,0.7948717948717948,0.0,82.48717948717949,0.20512820512820512,80.18291506520602,-64.07692307692308,0.0028258422,26923.17327427864,0.18611065
1719942,-36.846319200449315,335667.2,21.31364324564647,10005,78.68635675435354,22.05,0.0028572113,0.011131442,0.825,0.0,81.95,0.175,79.68314336599208,-64.5,0.0028572113,27030.30117416382,0.16725528
1729919,-35.4165957865064,332218.8108108108,22.67484033880144,10042,77.32515966119854,22.864864864864863,0.005665865,0.007493097,0.972972972972973,0.0,81.10810810810811,0.02702702702702703,78.91791577116715,-62.75675675675676,0.005665865,27136.390314102173,0.19320197
1739984,-37.10655401808609,339232.8205128205,21.91745302662484,10081,78.08254697337514,21.153846153846153,0.007212755,0.008267179,0.8974358974358975,0.0,82.82051282051282,0.10256410256410256,80.51168367545776,-64.6923076923077,0.007212755,27244.031286001205,0.1730058
1749834,-36.93483361847375,341517.8378378378,21.18145434251937,10118,78.81854565748066,20.56756756756757,0.0042477143,0.0051341127,0.9459459459459459,0.0,83.37837837837837,0.05405405405405406,81.05018623312098,-65.72972972972973,0.0042477143,27348.838529109955,0.20006748
1759885,-35.32584505905002,334794.1052631579,21.979858808984307,10156,78.02014119101568,22.263157894736842,0.006428051,0.008126113,0.8421052631578947,0.0,81.73684210526316,0.15789473684210525,79.4850050131673,-63.78947368421053,0.006428051,27454.77126264572,0.19329372
1769871,-37.78354614838559,338227.2,21.389972530667684,10196,78.61002746933232,21.425,0.004024043,0.0061542923,0.85,0.0,82.575,0.15,80.26422054627686,-64.95,0.004024043,27561.816130161285,0.18574421
1779792,-36.1396526133311,334147.36842105264,22.30802133078141,10234,77.69197866921857,22.42105263157895,0.0027576366,0.006102256,0.8947368421052632,0.0,81.57894736842105,0.10526315789473684,79.33613586318988,-63.39473684210526,0.0027576366,27668.212800741196,0.18316883
1789735,-36.6120221089383,335872.0,21.641857338531292,10272,78.35814266146869,22.0,0.0041538794,0.008294799,0.8947368421052632,0.0,82.0,0.10526315789473684,79.72838279385199,-64.26315789473684,0.0041538794,27774.14072537422,0.1864338
1799922,-36.53009604140383,338182.5641025641,22.064598357322687,10311,77.9354016426773,21.435897435897434,0.004759706,0.0061347284,0.8974358974358975,0.0,82.56410256410257,0.10256410256410256,80.25299819177906,-64.35897435897436,0.004759706,27877.51472377777,0.17945096
1809775,-36.41546638890282,335440.84210526315,21.687058017082755,10349,78.31294198291724,22.105263157894736,0.0027212494,0.006482747,0.868421052631579,0.0,81.89473684210526,0.13157894736842105,79.63230071571961,-64.13157894736842,0.0027212494,27985.464896440506,0.17045043
1819765,-37.102851507362146,337972.5128205128,20.76302607602468,10388,79.23697392397531,21.46153846153846,0.0020802505,0.00520827,0.717948717948718,0.0,82.51282051282051,0.28205128205128205,80.22586259559266,-65.41025641025641,0.0020802505,28092.1079890728,0.16731015
1829965,-36.73304178362877,335556.92307692306,21.14421866968857,10427,78.85578133031142,22.05128205128205,0.005329634,0.008827878,0.717948717948718,0.0,81.92307692307692,0.28205128205128205,79.67633073515651,-64.61538461538461,0.005329634,28197.83081150055,0.19003351
1839771,-36.10648304581001,334147.36842105264,21.59958968685725,10465,78.40041031314274,22.394736842105264,0.0039628176,0.00673871,0.631578947368421,0.0,81.57894736842105,0.3684210526315789,79.35744136492758,-63.94736842105263,0.0039628176,28305.174392700195,0.18149029
1849894,-35.90015247761093,334296.6153846154,21.8197220816445,10504,78.1802779183555,22.384615384615383,0.0032360107,0.006081028,0.7692307692307693,0.0,81.61538461538461,0.23076923076923078,79.37019660114672,-63.82051282051282,0.0032360107,28410.395166635513,0.17983884
1859832,-36.688218854166216,335556.92307692306,21.428715976552713,10543,78.57128402344729,22.025641025641026,0.0054148394,0.0075342637,0.8205128205128205,0.0,81.92307692307692,0.1794871794871795,79.69715825134585,-64.38461538461539,0.0054148394,28517.229370594025,0.20072839
1869839,-37.11480098170148,334745.6,21.480633087278115,10583,78.51936691272186,22.25,0.0042013987,0.007474933,0.7,0.0,81.725,0.3,79.49131207607904,-64.175,0.0042013987,28628.634938955307,0.17748904
1879992,-36.635000135557775,335360.0,21.099055979602404,10623,78.9009440203976,22.1,0.0033820595,0.0069076456,0.75,0.0,81.875,0.25,79.63134502105784,-64.625,0.0033820595,28736.93213391304,0.17432179
1889885,-36.77083420469948,335764.2105263158,22.021199485513762,10661,77.97880051448621,22.0,0.00303424,0.006435395,0.868421052631579,0.0,81.97368421052632,0.13157894736842105,79.72312118014862,-63.94736842105263,0.00303424,28843.057277679443,0.17354207
1899853,-36.51557486183372,335764.2105263158,21.25775726538539,10699,78.7422427346146,21.94736842105263,0.004720008,0.008195956,0.9473684210526315,0.0,81.97368421052632,0.05263157894736842,79.7642087712915,-64.60526315789474,0.004720008,28946.399793863297,0.1780678
1909901,-37.48429688840659,337165.4736842105,20.514395863708625,10737,79.48560413629136,21.657894736842106,0.0031727662,0.007847772,1.0,0.0,82.3157894736842,0.0,80.04206518516283,-65.44736842105263,0.0031727662,29052.80218577385,0.18485698
1919778,-36.97664371809475,336303.15789473685,21.35989221205541,10775,78.64010778794459,21.842105263157894,0.0034057891,0.0055636973,0.9736842105263158,0.0,82.10526315789474,0.02631578947368421,79.86646487572462,-64.57894736842105,0.0034057891,29157.51473093033,0.18661343
1929972,-34.855344118822714,336195.36842105264,24.033743880630507,10813,75.96625611936949,21.86842105263158,0.0045240596,0.008146592,0.9736842105263158,0.0,82.07894736842105,0.02631578947368421,79.84136734320133,-62.3421052631579,0.0045240596,29262.94178700447,0.19553654
1939951,-37.54348859761744,334273.56097560975,20.53860890707866,10854,79.46139109292135,22.317073170731707,0.0057605347,0.008198853,0.7804878048780488,0.0,81.60975609756098,0.21951219512195122,79.41957902119621,-64.90243902439025,0.0057605347,29373.32829618454,0.16617897
1949909,-36.44922276301086,336842.1052631579,22.319618912182477,10892,77.68038108781752,21.736842105263158,0.0035330474,0.009179733,0.9473684210526315,0.0,82.23684210526316,0.05263157894736842,79.96983017261424,-63.89473684210526,0.0035330474,29477.33372569084,0.16849764
1959752,-35.47788400691386,333104.4324324324,21.886014615651224,10929,78.11398538434878,22.675675675675677,0.0027978637,0.005894607,0.8378378378378378,0.0,81.32432432432432,0.16216216216216217,79.0986335093617,-63.54054054054054,0.0027978637,29586.53322982788,0.16310643
1969795,-35.538214794914495,331991.5789473684,21.217382693067574,10967,78.78261730693244,22.92105263157895,0.0045225904,0.0050904555,0.8947368421052632,0.0,81.05263157894737,0.10526315789473684,78.86439733008548,-63.89473684210526,0.0045225904,29692.72961974144,0.17050521
1979973,-36.62222792312892,336502.1538461539,21.40723841284717,11006,78.59276158715281,21.794871794871796,0.006776659,0.009229206,0.9230769230769231,0.0,82.15384615384616,0.07692307692307693,79.91026468735582,-64.58974358974359,0.006776659,29796.829069137573,0.17653368
1989972,-36.47850581673424,339862.9743589744,21.669273799163932,11045,78.33072620083608,21.025641025641026,0.0014984192,0.0036668736,0.8717948717948718,0.0,82.97435897435898,0.1282051282051282,80.63548104225075,-64.97435897435898,0.0014984192,29902.872553110123,0.15468857
1999936,-35.49562412236052,334875.6756756757,22.754459279363182,11082,77.24554072063681,22.216216216216218,0.0044888426,0.008090651,0.972972972972973,0.0,81.75675675675676,0.02702702702702703,79.52335824636924,-63.16216216216216,0.0044888426,30011.31158542633,0.17135286
2009954,-36.98768079361157,337657.4358974359,21.36614960456031,11121,78.63385039543968,21.512820512820515,0.004735721,0.008568023,0.8461538461538461,0.0,82.43589743589743,0.15384615384615385,80.17432368009379,-64.82051282051282,0.004735721,30119.63825249672,0.15171148
2019981,-35.795311107733795,335761.2972972973,22.443806308317505,11158,77.5561936916825,22.027027027027028,0.0039663664,0.0076201293,0.972972972972973,0.0,81.97297297297297,0.02702702702702703,79.7018933700353,-63.5945945945946,0.0039663664,30223.39817214012,0.16008642
2029993,-35.7032125748269,335097.08108108107,21.992831568078476,11195,78.00716843192151,22.18918918918919,0.0040583187,0.008899371,1.0,0.0,81.8108108108108,0.0,79.55147612500346,-63.83783783783784,0.0040583187,30326.565702676773,0.1706319
2039971,-36.19511359021053,337273.2631578947,21.708897538523676,11233,78.29110246147634,21.605263157894736,0.005295151,0.011013428,0.9736842105263158,0.0,82.34210526315789,0.02631578947368421,80.08661230070885,-64.44736842105263,0.005295151,30431.29612183571,0.17896919
2049811,-36.80594790268906,335440.84210526315,22.196644630467222,11271,77.80335536953275,22.07894736842105,0.0017365082,0.008244983,0.8947368421052632,0.0,81.89473684210526,0.10526315789473684,79.64951294866779,-63.71052631578947,0.0017365082,30537.12076830864,0.1720384
2059999,-36.07689742789397,338602.6666666667,22.70043920601732,11310,77.29956079398266,21.256410256410255,0.002479557,0.010983731,0.8205128205128205,0.0,82.66666666666667,0.1794871794871795,80.40729108083627,-63.92307692307692,0.002479557,30646.77075958252,0.1534728
2069882,-35.74294530580967,335761.2972972973,22.344004887731174,11347,77.65599511226883,22.0,0.0044456283,0.007701001,0.972972972972973,0.0,81.97297297297297,0.02702702702702703,79.72217828406785,-63.648648648648646,0.0044456283,30749.07207274437,0.18247828
2079801,-35.718334032795696,336536.2162162162,21.786177527531834,11384,78.21382247246814,21.756756756756758,0.0030370513,0.00747203,0.918918918918919,0.0,82.16216216216216,0.08108108108108109,79.94090093912895,-64.27027027027027,0.0030370513,30854.646290302277,0.16953471
2089734,-36.31433508548809,335982.7027027027,21.15742313090292,11421,78.84257686909707,21.89189189189189,0.005599922,0.008159522,1.0,0.0,82.02702702702703,0.0,79.81526846435389,-64.67567567567568,0.005599922,30959.40412044525,0.1987065
2099969,-36.39226578036322,332931.28205128206,21.33641635320145,11460,78.66358364679856,22.692307692307693,0.002156079,0.0031594613,0.9487179487179487,0.0,81.28205128205128,0.05128205128205128,79.07988150995911,-63.92307692307692,0.002156079,31067.30142068863,0.18337706
2109916,-36.282091811368694,336757.6216216216,21.247830459860126,11497,78.75216954013985,21.756756756756758,0.0051832246,0.008795576,0.9459459459459459,0.0,82.21621621621621,0.05405405405405406,79.94862778093358,-64.78378378378379,0.0051832246,31173.688031435013,0.20891042
2119973,-36.763316933632765,336712.2051282051,22.140880312776236,11536,77.85911968722375,21.743589743589745,0.002359744,0.0062754676,0.8974358974358975,0.0,82.2051282051282,0.10256410256410256,79.95827410802808,-64.02564102564102,0.002359744,31282.33907842636,0.17201217
2129842,-36.00768773694293,335539.8918918919,21.75835183034839,11573,78.24164816965161,22.08108108108108,0.0038366776,0.008926462,0.972972972972973,0.0,81.91891891891892,0.02702702702702703,79.6520169966484,-64.10810810810811,0.0038366776,31387.81796860695,0.21545109
2139737,-37.15605852753875,335564.8,20.689074456804725,11613,79.31092554319527,22.05,0.002500476,0.0106199635,0.875,0.0,81.925,0.125,79.67817170741054,-65.0,0.002500476,31497.286382198334,0.20243083
2149776,-36.60708924473849,333574.243902439,21.274664804367085,11654,78.72533519563292,22.536585365853657,0.004461275,0.008641313,0.7317073170731707,0.0,81.4390243902439,0.2682926829268293,79.22350914011925,-64.1219512195122,0.004461275,31609.859215021133,0.19575408
2159962,-35.4803336001849,334716.71794871794,23.257477662883236,11693,76.74252233711677,22.28205128205128,0.004003389,0.009026516,0.8974358974358975,0.0,81.71794871794872,0.10256410256410256,79.4666465551673,-62.717948717948715,0.004003389,31713.30993771553,0.21173145
2169820,-35.66572170994767,333771.4871794872,22.637396994456573,11732,77.36260300554343,22.512820512820515,0.005207291,0.008601038,0.8974358974358975,0.0,81.48717948717949,0.10256410256410256,79.25034854277403,-63.07692307692308,0.005207291,31821.43416261673,0.1800529
2179936,-36.37665361205017,335556.92307692306,22.34606500781353,11771,77.65393499218646,22.025641025641026,0.0028833847,0.0077937073,0.9487179487179487,0.0,81.92307692307692,0.05128205128205128,79.69708076152627,-63.61538461538461,0.0028833847,31925.417667150497,0.20079584
2189792,-35.816362324124356,334654.2702702703,22.70470301698737,11808,77.29529698301263,22.2972972972973,0.0061209686,0.00999384,1.0,0.0,81.70270270270271,0.0,79.45058831549724,-63.189189189189186,0.0061209686,32031.825719833374,0.22843933
2199986,-37.39402341445273,337268.36363636365,21.74029843588324,11852,78.25970156411675,21.65909090909091,0.004897009,0.00893523,0.7045454545454546,0.0,82.3409090909091,0.29545454545454547,80.04581906748511,-64.45454545454545,0.004897009,32145.83937573433,0.17859502
2209826,-35.3384601339404,332961.6842105263,22.806436078088844,11890,77.19356392191115,22.68421052631579,0.004098051,0.008717869,0.9210526315789473,0.0,81.28947368421052,0.07894736842105263,79.08810019695841,-62.76315789473684,0.004098051,32250.980436563492,0.19157812
2219834,-37.622336849087695,337612.8,21.574571332136653,11930,78.42542866786336,21.575,0.0012147735,0.0012187202,0.975,0.0,82.425,0.025,80.12535770419079,-64.65,0.0012147735,32359.39653468132,0.19357343
2229965,-38.60311704949577,340567.4146341463,20.702330963412017,11971,79.29766903658798,20.804878048780488,0.0023412108,0.008203863,0.9512195121951219,0.0,83.14634146341463,0.04878048780487805,80.83321445111591,-65.95121951219512,0.0023412108,32467.072692394257,0.16925347
2239884,-36.348705033398396,337532.54054054053,22.2784993267921,12008,77.7215006732079,21.594594594594593,0.004306369,0.010207013,0.972972972972973,0.0,82.4054054054054,0.02702702702702703,80.10407491634597,-64.05405405405405,0.004306369,32571.92812347412,0.19088706
2249918,-35.61664186381839,335872.0,22.976466343150772,12046,77.02353365684922,22.0,0.0044146073,0.0074915728,0.9473684210526315,0.0,82.0,0.05263157894736842,79.7278837763795,-63.18421052631579,0.0044146073,32676.479121923447,0.19396889
2259853,-37.105922245608085,337972.5128205128,21.592049078266502,12085,78.40795092173353,21.46153846153846,0.0044434615,0.0061725657,0.9487179487179487,0.0,82.51282051282051,0.05128205128205128,80.22628451234232,-64.6923076923077,0.0044434615,32782.035413742065,0.21487369
2269763,-36.02950855872094,333981.53846153844,22.491720337527916,12124,77.50827966247208,22.46153846153846,0.003559323,0.008488519,0.8461538461538461,0.0,81.53846153846153,0.15384615384615385,79.29899302937686,-63.17948717948718,0.003559323,32889.7461502552,0.21208997
2279825,-36.8388431150647,336271.60975609755,22.1060510876124,12165,77.8939489123876,21.902439024390244,0.0030868042,0.006588306,0.8048780487804879,0.0,82.09756097560975,0.1951219512195122,79.81939926381371,-64.0,0.0030868042,32999.20110654831,0.18335734
2289824,-35.042255648796875,334578.5263157895,23.768757412753942,12203,76.23124258724606,22.31578947368421,0.0033250488,0.009029332,0.8421052631578947,0.0,81.6842105263158,0.15789473684210525,79.43433978883405,-62.31578947368421,0.0033250488,33103.95674967766,0.19893685
2299964,-36.24089106408849,336076.8,22.489857487716698,12243,77.51014251228331,21.95,0.004507654,0.010711173,0.875,0.0,82.05,0.125,79.77512717723756,-63.6,0.004507654,33209.12604880333,0.1993724
2309982,-40.225053112217914,336896.0,19.743326563156998,12287,80.256673436843,21.75,0.005745134,0.008791513,0.7727272727272727,0.0,82.25,0.22727272727272727,79.96158697753528,-66.0,0.005745134,33324.743581056595,0.18824734
2319945,-35.06163829162707,333771.4871794872,22.812948543669812,12326,77.18705145633018,22.46153846153846,0.00374545,0.00931475,0.5897435897435898,0.0,81.48717948717949,0.41025641025641024,79.28928922908085,-62.8974358974359,0.00374545,33430.89386463165,0.19705194
2329889,-38.0408774332558,340553.14285714284,22.113299218549646,12368,77.88670078145034,20.833333333333332,0.0028838227,0.0075126844,0.5714285714285714,0.0,83.14285714285714,0.42857142857142855,80.80929811965653,-64.78571428571429,0.0028838227,33543.73318219185,0.16689199
2339839,-36.011381269240765,336607.1794871795,22.492646146582707,12407,77.5073538534173,21.794871794871796,0.0046108253,0.007267757,0.7948717948717948,0.0,82.17948717948718,0.20512820512820512,79.915707304525,-63.717948717948715,0.0046108253,33649.36395072937,0.17530353
2349873,-35.902434772236035,336817.23076923075,22.64634831864762,12446,77.35365168135236,21.76923076923077,0.004576126,0.007323087,0.7692307692307693,0.0,82.23076923076923,0.23076923076923078,79.94293185562958,-63.61538461538461,0.004576126,33755.92511510849,0.19167885
2359771,-36.498661024294805,336896.0,21.914552545617298,12486,78.08544745438269,21.725,0.0031895316,0.006859764,0.6,0.0,82.25,0.4,79.97917785276651,-64.225,0.0031895316,33864.082023859024,0.17376097
2369842,-35.86735030220595,335564.8,22.572372910234783,12526,77.42762708976524,22.05,0.004544523,0.0066140974,0.575,0.0,81.925,0.425,79.67692429506248,-63.45,0.004544523,33976.757394075394,0.17044368
2379931,-36.20498787068798,335977.0256410256,22.8846871497936,12565,77.11531285020642,21.974358974358974,0.0020383683,0.0069568953,0.8717948717948718,0.0,82.02564102564102,0.1282051282051282,79.75303876466903,-63.256410256410255,0.0020383683,34084.09389901161,0.17612302
2389878,-35.793842975975906,336087.5789473684,22.41400703938981,12603,77.5859929606102,21.92105263157895,0.003984117,0.0070574204,0.8947368421052632,0.0,82.05263157894737,0.10526315789473684,79.79651447223917,-63.68421052631579,0.003984117,34189.015493154526,0.19855134
2399887,-35.46233119031492,333608.4210526316,23.545293736501527,12641,76.45470626349847,22.526315789473685,0.0053086476,0.009017201,0.9210526315789473,0.0,81.44736842105263,0.07894736842105263,79.23446036132357,-62.28947368421053,0.0053086476,34293.591076374054,0.21231002
2409829,-39.78276671926903,335967.25581395347,20.40299891163099,12684,79.59700108836903,21.86046511627907,0.0063554575,0.008613381,0.6511627906976745,0.0,82.02325581395348,0.3488372093023256,79.83920016792456,-65.37209302325581,0.0063554575,34412.060154914856,0.174398
2419987,-36.18349767401731,336187.07692307694,22.958065300111482,12723,77.04193469988851,21.897435897435898,0.0062917084,0.008591042,0.8717948717948718,0.0,82.07692307692308,0.1282051282051282,79.81875996809995,-63.282051282051285,0.0062917084,34520.06189441681,0.18203814
2429905,-35.27817692371451,333177.2631578947,23.389070031249698,12761,76.6109299687503,22.63157894736842,0.004580162,0.008612868,0.7368421052631579,0.0,81.34210526315789,0.2631578947368421,79.13470553268328,-62.3421052631579,0.004580162,34626.27100920677,0.17730172
2439894,-36.5585283944438,335451.89743589744,22.07154287096871,12800,77.92845712903132,22.076923076923077,0.0038958497,0.007927666,0.8461538461538461,0.0,81.8974358974359,0.15384615384615385,79.65332250836136,-63.82051282051282,0.0038958497,34733.94369220734,0.16675377
2449795,-35.438163743696336,334322.1621621622,22.628339351509553,12837,77.37166064849045,22.35135135135135,0.003706778,0.009118862,0.972972972972973,0.0,81.62162162162163,0.02702702702702703,79.39505437754262,-63.189189189189186,0.003706778,34840.975471735,0.1740791
2459954,-36.33193140990779,334506.6666666667,22.40522758346573,12876,77.59477241653425,22.307692307692307,0.004721394,0.008696047,0.9230769230769231,0.0,81.66666666666667,0.07692307692307693,79.4369849404981,-63.38461538461539,0.004721394,34949.06544017792,0.17952192
2469901,-35.74465334590028,334578.5263157895,22.632131544878604,12914,77.36786845512138,22.31578947368421,0.0043183714,0.0077048056,0.9473684210526315,0.0,81.6842105263158,0.05263157894736842,79.43289374567404,-63.26315789473684,0.0043183714,35052.15076184273,0.17332439
2479790,-35.85111478187532,333768.64864864864,22.106082138535232,12951,77.89391786146476,22.513513513513512,0.0051256227,0.010064158,1.0,0.0,81.48648648648648,0.0,79.25046581622283,-63.486486486486484,0.0051256227,35156.66257929802,0.1882356
2489972,-35.7971736907437,333981.53846153844,22.753658075548177,12990,77.24634192445184,22.435897435897434,0.0041647875,0.009670745,0.8974358974358975,0.0,81.53846153846153,0.10256410256410256,79.31786051451623,-63.0,0.0041647875,35261.91328859329,0.18984044
2499984,-39.84742778677976,337015.06976744183,20.954471376291863,13033,79.04552862370814,21.674418604651162,0.0067076613,0.008113181,0.8604651162790697,0.0,82.27906976744185,0.13953488372093023,80.02298740266973,-65.11627906976744,0.0067076613,35378.643518686295,0.1607912
2509966,-35.716273562009235,335333.05263157893,23.4783212554994,13071,76.52167874450059,22.13157894736842,0.002256183,0.007487622,0.9736842105263158,0.0,81.86842105263158,0.02631578947368421,79.60611578364453,-62.68421052631579,0.002256183,35485.80758237839,0.17766096
2519744,-34.23246052289083,330183.1111111111,24.458876634174974,13107,75.54112336582502,23.36111111111111,0.004172943,0.010194093,1.0,0.0,80.61111111111111,0.0,78.45464838402532,-60.888888888888886,0.004172943,35590.62906455994,0.18359973
2529799,-36.175932445631695,336691.2,22.751988649201813,13147,77.24801135079818,21.75,0.004037565,0.009275388,0.9,0.0,82.2,0.1,79.95292700396013,-63.5,0.004037565,35695.55173754692,0.17141613
2539934,-35.9890350822226,338497.641025641,23.661206881299425,13186,76.3387931187006,21.333333333333332,0.0049290117,0.010324124,0.9487179487179487,0.0,82.64102564102564,0.05128205128205128,80.34379956428971,-63.1025641025641,0.0049290117,35799.13367795944,0.18713765
2549980,-37.57922235046637,335872.0,21.92197019550496,13227,78.07802980449505,22.0,0.0032604553,0.009203592,0.8780487804878049,0.0,82.0,0.12195121951219512,79.72832613306744,-64.02439024390245,0.0032604553,35912.672137498856,0.16558678
2559805,-36.20873874597411,337657.4358974359,22.379096234354044,13266,77.62090376564593,21.564102564102566,0.0032509125,0.00788985,0.9230769230769231,0.0,82.43589743589743,0.07692307692307693,80.1358734160948,-64.0,0.0032509125,36017.87986493111,0.16796467
2569997,-37.3007168963913,339456.0,22.301208454010705,13306,77.6987915459893,21.05,0.005626658,0.009087165,0.925,0.0,82.875,0.075,80.60024409076222,-64.425,0.005626658,36123.989322185516,0.16212612
2579818,-38.155246811118126,333619.2,21.269766364047765,13346,78.73023363595226,22.55,0.0049773357,0.008359142,0.9,0.0,81.45,0.1,79.21431203267889,-64.2,0.0049773357,36237.9982881546,0.15734498
2589810,-36.13584379824925,335333.05263157893,22.18879786980563,13384,77.81120213019439,22.07894736842105,0.0036378661,0.008729499,1.0,0.0,81.86842105263158,0.0,79.64602268884106,-63.71052631578947,0.0036378661,36342.10857820511,0.16349663
2599886,-37.24859695501488,334233.6,21.2361025635949,13424,78.7638974364051,22.35,0.0028768098,0.006682887,0.925,0.0,81.6,0.075,79.39383100671628,-64.325,0.0028768098,36450.03512597084,0.15285894
2609791,-36.381878903844,336410.94736842107,21.76498556457928,13462,78.23501443542072,21.789473684210527,0.0030907174,0.008503747,1.0,0.0,82.13157894736842,0.0,79.90989730381587,-64.28947368421052,0.0030907174,36554.996290922165,0.14947154
2619917,-35.43568873721058,334362.94736842107,22.310449287886556,13500,77.68955071211346,22.36842105263158,0.005010403,0.008516637,1.0,0.0,81.63157894736842,0.0,79.38557828047644,-63.421052631578945,0.005010403,36660.147896528244,0.15775579
2629743,-37.97355516027416,338392.6153846154,20.020887918502005,13539,79.979112081498,21.333333333333332,0.003210299,0.009556586,0.9230769230769231,0.0,82.61538461538461,0.07692307692307693,80.34043648039841,-66.1025641025641,0.003210299,36767.19020104408,0.14826861
2639930,-36.276978196110335,336292.10256410256,21.993426375661134,13578,78.00657362433886,21.846153846153847,0.001438884,0.008988762,1.0,0.0,82.1025641025641,0.0,79.86491775845388,-64.05128205128206,0.001438884,36870.50533032417,0.1568143
2649751,-36.580975770739265,334578.5263157895,21.994853214758884,13616,78.00514678524112,22.289473684210527,0.0025789428,0.0089645,0.9210526315789473,0.0,81.6842105263158,0.07894736842105263,79.45565613518625,-63.73684210526316,0.0025789428,36977.792090415955,0.14415884
2659954,-36.27028845975342,334611.6923076923,22.163844191485154,13655,77.83615580851486,22.28205128205128,0.004956036,0.010025519,0.9743589743589743,0.0,81.6923076923077,0.02564102564102564,79.46193944385092,-63.58974358974359,0.004956036,37083.279811382294,0.15688889
2669842,-36.463620777476144,335136.8205128205,22.16469547497907,13694,77.8353045250209,22.17948717948718,0.0045795,0.009081334,0.7948717948717948,0.0,81.82051282051282,0.20512820512820512,79.56289111644432,-63.69230769230769,0.0045795,37193.90130996704,0.15240188
2679746,-35.99003580950212,336410.94736842107,23.243498426961185,13732,76.75650157303882,21.81578947368421,0.0037561585,0.0091440715,0.9473684210526315,0.0,82.13157894736842,0.05263157894736842,79.89286931993685,-63.05263157894737,0.0037561585,37300.74455618858,0.15116996
