EpisodesSoFar,meankl,MtR,Ptt,Tbt,MpbtA,surrgain,MpbtN,entropy,TtR,entloss,optimgain,AttNC,TimeElapsed,AttC,Tmc,Tmt,TimestepsSoFar
10470,0.0056974986,-8.648897579303773,54.97867979112262,230806.3492063492,78.17282961192814,0.002106591,21.827170388071877,0.25028226,-123.17460317460318,0.0,0.002106591,5.333333333333333,48964.979642152786,4.666666666666667,48.79365079365079,56.34920634920635,1399877
10534,0.005378048,-8.522763551934307,55.27710318187143,232192.0,79.32755669717183,0.0019032868,20.672443302828174,0.25065887,-117.65625,0.0,0.0019032868,5.0625,49258.66048812866,4.9375,48.5,56.6875,1409929
10595,0.0061969496,-9.620657971344595,57.31793891564531,240791.0819672131,75.9059802068095,0.0022933164,24.09401979319052,0.25343058,-142.95081967213116,0.0,0.0022933164,5.721311475409836,49569.19429397583,4.278688524590164,46.278688524590166,58.78688524590164,1419846
10659,0.006343401,-9.011524454269665,55.20188161211833,231744.0,77.58723039140808,0.0039309138,22.412769608591898,0.23519586,-128.4375,0.0,0.0039309138,6.1875,49893.2544362545,3.8125,48.546875,56.578125,1429872
10724,0.0071555055,-7.920168390351911,53.81344513528009,225910.15384615384,80.69461213106943,0.0025099877,19.305387868930605,0.271683,-106.46153846153847,0.0,0.0025099877,6.015384615384615,50217.43291950226,3.9846153846153847,50.06153846153846,55.15384615384615,1439903
10787,0.005477291,-9.152396602663684,55.99011397299256,235227.42857142858,77.27526453402989,0.0016585565,22.72473546597014,0.2369589,-130.47619047619048,0.0,0.0016585565,4.412698412698413,50545.050350666046,5.587301587301587,47.73015873015873,57.42857142857143,1449902
10851,0.005238618,-9.127438188452645,54.3969788310378,228480.0,77.21449297398492,0.0027598257,22.78550702601508,0.23605354,-128.59375,0.0,0.0027598257,5.078125,50879.36269760132,4.921875,49.453125,55.78125,1459875
10917,0.006715309,-7.926084548415357,54.10076629365291,227141.81818181818,80.70145619172858,0.0025408599,19.2985438082714,0.24534374,-106.96969696969697,0.0,0.0025408599,7.378787878787879,51214.29659986496,2.621212121212121,49.75757575757576,55.45454545454545,1469905
10983,0.0072407215,-8.204992484918906,54.12159140774149,227203.87878787878,79.48313891306866,0.0034692707,20.516861086931367,0.2638278,-113.93939393939394,0.0,0.0034692707,6.696969696969697,51552.37932682037,3.303030303030303,49.72727272727273,55.46969696969697,1479969
11043,0.0059113316,-11.569805229835534,59.166469224952806,248832.0,70.0132115993261,0.0026916696,29.986788400673912,0.24601567,-187.83333333333334,0.0,0.0026916696,3.65,51880.96964883804,6.35,44.31666666666667,60.75,1489995
11105,0.0060201646,-9.355779682541018,55.40746858163498,232745.29032258064,76.09153561323001,0.0024856052,23.908464386770007,0.23108558,-137.74193548387098,0.0,0.0024856052,5.016129032258065,52208.34805703163,4.983870967741935,48.354838709677416,56.82258064516129,1499928
11169,0.0053676683,-8.056904683652121,53.82859476372874,226112.0,79.88423180567533,0.0022994445,20.115768194324666,0.24355592,-111.40625,0.0,0.0022994445,5.09375,52527.16654396057,4.90625,50.078125,55.203125,1510000
11230,0.006692984,-9.071416915588859,55.42527370992555,232867.67213114753,77.07754602730103,0.0024445478,22.922453972698953,0.22908342,-132.29508196721312,0.0,0.0024445478,5.508196721311475,52850.79105257988,4.491803278688525,48.34426229508197,56.85245901639344,1519923
11294,0.0071649402,-8.897035622283994,52.562713347721996,220736.0,78.24000806955141,0.0028519968,21.759991930448564,0.25544348,-117.65625,0.0,0.0028519968,6.96875,53159.366226911545,3.03125,51.4375,53.890625,1529872
11362,0.005287699,-8.134632055715032,52.447327225378146,220340.70588235295,78.50543456211014,0.0020967645,21.494565437889854,0.23406164,-117.20588235294117,0.0,0.0020967645,4.264705882352941,53464.07688689232,5.735294117647059,51.588235294117645,53.794117647058826,1539930
11428,0.0050451946,-8.040983797108701,54.42011638828811,228693.33333333334,79.83552599042812,0.0023677677,20.16447400957183,0.25776997,-113.18181818181819,0.0,0.0023677677,6.0,53767.273169755936,4.0,49.45454545454545,55.833333333333336,1549904
11494,0.005953059,-9.16671242972742,54.56427869384276,229189.81818181818,77.5795169126729,0.0021648384,22.420483087327078,0.24202074,-126.96969696969697,0.0,0.0021648384,5.196969696969697,54090.48504114151,4.803030303030303,49.27272727272727,55.95454545454545,1559875
11563,0.0051574255,-9.533966437018599,53.807469747191604,226229.79710144928,75.40314368856707,0.0018066283,24.596856311432948,0.22784758,-138.55072463768116,0.0,0.0018066283,4.666666666666667,54426.53963136673,5.333333333333333,50.14492753623188,55.231884057971016,1569921
11629,0.0050981455,-7.770998727277985,52.68017360765817,221308.12121212122,80.61829742460444,0.0019072647,19.381702575395547,0.23788153,-104.39393939393939,0.0,0.0019072647,6.075757575757576,54765.1281042099,3.9242424242424243,51.333333333333336,54.03030303030303,1579895
11695,0.0057375934,-8.34007498100462,53.62443487589693,225342.0606060606,78.79246144134893,0.0018349539,21.20753855865109,0.24813637,-117.72727272727273,0.0,0.0018349539,5.787878787878788,55110.099504470825,4.212121212121212,50.31818181818182,55.015151515151516,1589958
11758,0.0065411744,-8.484060492053855,55.57198976165053,233406.9841269841,78.41056882696913,0.0019457358,21.589431173030864,0.24822466,-123.80952380952381,0.0,0.0019457358,5.238095238095238,55455.341488838196,4.761904761904762,48.17460317460318,56.98412698412698,1599959
11823,0.005936145,-8.045957187924358,53.63008655453578,225343.0153846154,79.86034729053534,0.0025237731,20.139652709464645,0.22851172,-111.53846153846153,0.0,0.0025237731,4.153846153846154,55794.10176372528,5.846153846153846,50.30769230769231,55.01538461538462,1609984
11887,0.00713896,-8.482957676551363,55.354488122798884,232640.0,78.6869689236941,0.002454469,21.313031076305872,0.19649749,-121.71875,0.0,0.002454469,5.234375,56144.614867925644,4.765625,48.4375,56.796875,1619963
11952,0.0067583215,-8.50602139520523,53.34692839693093,224019.6923076923,79.42840915777965,0.0025614083,20.57159084222037,0.24037638,-112.46153846153847,0.0,0.0025614083,5.723076923076923,56486.57275700569,4.276923076923077,50.58461538461538,54.69230769230769,1629993
12015,0.0056919213,-7.899379221592773,55.14267464514506,231521.52380952382,80.44399799820938,0.0027448037,19.556002001790603,0.20917857,-110.7936507936508,0.0,0.0027448037,6.555555555555555,56838.437086343765,3.4444444444444446,48.61904761904762,56.523809523809526,1639931
12080,0.0062130857,-8.39050133278735,53.38438634510125,224208.73846153845,79.15778690905788,0.002533084,20.842213090942128,0.23067273,-114.15384615384616,0.0,0.002533084,5.230769230769231,57192.52952289581,4.769230769230769,50.55384615384615,54.738461538461536,1649915
12144,0.0049600527,-8.163334047477719,54.7507858098611,230208.0,79.8805671879564,0.0024815658,20.119432812043595,0.22180082,-115.0,0.0,0.0024815658,5.09375,57558.68389105797,4.90625,49.125,56.203125,1659901
12208,0.006163067,-7.793250914733352,54.02659081048005,227008.0,80.94875885660223,0.0028648255,19.051241143397803,0.23532346,-105.78125,0.0,0.0028648255,6.5,57922.765874385834,3.5,49.875,55.421875,1669936
12269,0.0049868724,-8.584236544140584,54.74270850644893,230114.62295081967,77.77720576042182,0.0014761875,22.22279423957815,0.21034878,-128.19672131147541,0.0,0.0014761875,5.0,58267.87115907669,5.0,49.114754098360656,56.18032786885246,1679938
12334,0.006536885,-8.10603139296969,54.06736956092734,227170.46153846153,79.73035695669677,0.0022845904,20.269643043303212,0.21584405,-112.61538461538461,0.0,0.0022845904,5.923076923076923,58630.515811920166,4.076923076923077,49.83076923076923,55.46153846153846,1689992
12397,0.0064800694,-8.775591668828056,53.25925824717946,223784.6349206349,77.80592987499563,0.0025682205,22.194070125004398,0.24456786,-123.01587301587301,0.0,0.0025682205,5.698412698412699,58976.002643585205,4.301587301587301,50.714285714285715,54.63492063492063,1699909
12460,0.0062310454,-8.750799193258022,55.665913142764204,233862.09523809524,78.47978133792668,0.0025297692,21.5202186620733,0.23877122,-125.07936507936508,0.0,0.0025297692,6.492063492063492,59324.40618419647,3.507936507936508,48.07936507936508,57.095238095238095,1709938
12517,0.0064306287,-10.884897567657536,58.9019230518058,247556.49122807017,72.70205483385536,0.0025405253,27.297945166144633,0.19978942,-168.59649122807016,0.0,0.0025405253,5.947368421052632,59644.92669868469,4.052631578947368,44.578947368421055,60.43859649122807,1719929
12579,0.005350017,-7.921977157704589,55.01321312619112,230961.5483870968,80.29465350028755,0.0022950552,19.705346499712444,0.2256566,-111.93548387096774,0.0,0.0022950552,7.048387096774194,59957.79449605942,2.9516129032258065,48.75806451612903,56.38709677419355,1729930
12640,0.006819093,-7.749540402602505,55.358183837882386,232531.9344262295,80.42363495816609,0.0023892322,19.576365041833917,0.20935415,-112.1311475409836,0.0,0.0023892322,6.540983606557377,60246.65498256683,3.459016393442623,48.40983606557377,56.77049180327869,1739886
12700,0.0056297993,-9.156809203913992,55.80693011017627,234632.53333333333,77.71510283895287,0.0024754987,22.284897161047137,0.21279855,-128.83333333333334,0.0,0.0024754987,5.1,60561.37487244606,4.9,47.96666666666667,57.28333333333333,1749860
12762,0.005350072,-10.033485382112945,54.85021941153203,230366.96774193548,74.96249486321969,0.002422084,25.037505136780283,0.21080567,-142.41935483870967,0.0,0.002422084,3.596774193548387,60896.73196196556,6.403225806451613,48.95161290322581,56.24193548387097,1759960
12823,0.001528107,-10.65077323593698,55.88981650599848,234747.80327868852,73.27699842264843,0.00091305847,26.723001577351557,0.21373671,-156.39344262295083,0.0,0.00091305847,5.098360655737705,61254.3328807354,4.901639344262295,47.81967213114754,57.31147540983606,1769928
12887,0.006130322,-8.595900808299628,55.41573683504952,232832.0,79.04007923789608,0.0020048409,20.959920762103906,0.22530359,-120.0,0.0,0.0020048409,5.53125,61608.16534924507,4.46875,48.359375,56.84375,1779991
12947,0.005322251,-8.33691209910412,55.0205678011479,231287.46666666667,78.45151694818101,0.001859418,21.548483051818973,0.2153075,-123.16666666666667,0.0,0.001859418,6.283333333333333,61963.5852894783,3.716666666666667,48.81666666666667,56.46666666666667,1789930
13009,0.007131731,-7.833693263259557,55.21913758851893,231952.51612903227,80.41212924750859,0.003181218,19.58787075249142,0.23367992,-110.96774193548387,0.0,0.003181218,6.854838709677419,62308.324946165085,3.1451612903225805,48.564516129032256,56.62903225806452,1799922
13071,0.00544365,-7.613312094104905,54.164280384450606,227526.1935483871,80.77033208630023,0.0024362174,19.22966791369976,0.24772342,-106.93548387096774,0.0,0.0024362174,7.016129032258065,62668.30762076378,2.9838709677419355,49.70967741935484,55.54838709677419,1809984
13129,0.0068288,-9.533959388705231,56.56837367869864,237850.4827586207,75.76588376143283,0.0025051013,24.234116238567175,0.223997,-143.10344827586206,0.0,0.0025051013,5.758620689655173,63011.06596374512,4.241379310344827,47.13793103448276,58.06896551724138,1819800
13193,0.0060251784,-8.114226089483225,54.819093281098134,230144.0,79.99681745885962,0.0027718353,20.003182541140358,0.2409414,-113.125,0.0,0.0027718353,6.515625,63381.50957942009,3.484375,48.96875,56.1875,1829974
13255,0.004400462,-8.727708114229074,55.407963591179104,232745.29032258064,77.94545431388066,0.0016837518,22.054545686119344,0.24114789,-126.7741935483871,0.0,0.0016837518,5.048387096774194,63740.555904865265,4.951612903225806,48.354838709677416,56.82258064516129,1839943
13317,0.0058655334,-7.763619335978834,55.45560218535814,232943.48387096773,80.3193061439437,0.0024960276,19.680693856056283,0.24015906,-111.93548387096774,0.0,0.0024960276,5.612903225806452,64107.83950948715,4.387096774193548,48.306451612903224,56.87096774193548,1849915
13380,0.004919042,-7.849247843305809,54.99239655616364,231001.39682539683,80.06134091484266,0.0025320086,19.938659085157344,0.24018957,-113.01587301587301,0.0,0.0025320086,5.603174603174603,64460.02070856094,4.396825396825397,48.80952380952381,56.3968253968254,1859873
13443,0.006375787,-7.738271659074016,54.90070115493827,230611.3015873016,80.39022624028709,0.002665451,19.609773759712876,0.22151121,-110.15873015873017,0.0,0.002665451,4.936507936507937,64811.20737910271,5.063492063492063,48.904761904761905,56.301587301587304,1869939
13507,0.004029254,-7.3221974057643955,52.68977840139836,221248.0,81.42365888431192,0.0015818615,18.5763411156881,0.22881696,-100.0,0.0,0.0015818615,6.015625,65176.52216720581,3.984375,51.296875,54.015625,1879858
13572,0.0074792802,-8.215649442890467,54.04764874321848,226855.38461538462,79.98830083839917,0.0026226093,20.01169916160084,0.25021318,-111.07692307692308,0.0,0.0026226093,5.953846153846154,65521.36877679825,4.046153846153846,49.8,55.38461538461539,1889905
13635,0.0066260975,-7.760175733491704,54.91636195488521,230676.31746031746,80.17366872470264,0.0025957993,19.82633127529737,0.22719109,-113.01587301587301,0.0,0.0025957993,5.396825396825397,65872.24988889694,4.603174603174603,48.888888888888886,56.317460317460316,1899983
13697,0.0066466196,-7.171703101771517,53.69048329654165,225676.38709677418,82.03708161789288,0.002370947,17.96291838210709,0.22216192,-99.35483870967742,0.0,0.002370947,5.774193548387097,66193.4277844429,4.225806451612903,50.25806451612903,55.096774193548384,1909890
13760,0.006096574,-7.948408567618923,52.965797840888385,222484.31746031746,80.05357365923966,0.002341866,19.94642634076037,0.24284086,-108.41269841269842,0.0,0.002341866,5.222222222222222,66518.22062516212,4.777777777777778,51.01587301587302,54.317460317460316,1919903
13819,0.0055336053,-8.415586933902745,56.147030896676874,235901.83050847458,78.41263583623544,0.002258471,21.58736416376456,0.21839918,-125.59322033898304,0.0,0.002258471,5.491525423728813,66798.36081075668,4.508474576271187,47.559322033898304,57.59322033898305,1929902
13877,0.005274905,-9.757426990229725,56.46622537199481,237285.5172413793,75.00725168835919,0.0024908893,24.992748311640806,0.22079228,-148.79310344827587,0.0,0.0024908893,5.689655172413793,67100.00487422943,4.310344827586207,47.224137931034484,57.93103448275862,1939932
13936,0.005309946,-8.412548772059559,55.45959959635402,232916.61016949153,78.24674693016271,0.0025369173,21.75325306983728,0.21532676,-124.7457627118644,0.0,0.0025369173,5.186440677966102,67435.66014575958,4.813559322033898,48.28813559322034,56.86440677966102,1949929
13998,0.0053164074,-7.4070627545014185,53.79061432688491,225940.64516129033,81.2896989594047,0.002291919,18.710301040595265,0.24065088,-103.70967741935483,0.0,0.002291919,5.370967741935484,67765.92036271095,4.629032258064516,50.11290322580645,55.16129032258065,1959875
14059,0.006150579,-8.133441361426993,54.37975701603376,228368.7868852459,79.20816808739305,0.0021780056,20.79183191260695,0.22211856,-116.22950819672131,0.0,0.0021780056,5.19672131147541,68109.54698371887,4.80327868852459,49.459016393442624,55.75409836065574,1969936
14121,0.0060234033,-8.056954149818749,53.85249197358115,226138.83870967742,79.93647251675922,0.0024531402,20.063527483240776,0.2464625,-111.12903225806451,0.0,0.0024531402,4.354838709677419,68441.62825036049,5.645161290322581,50.03225806451613,55.20967741935484,1979936
14183,0.004257387,-8.25859697153162,54.607687646597064,229508.12903225806,78.96375004793985,0.0017861893,21.036249952060174,0.2272966,-119.35483870967742,0.0,0.0017861893,3.6129032258064515,68793.28730368614,6.387096774193548,49.25806451612903,56.03225806451613,1989908
14246,0.004491654,-7.542972781976127,54.43000128413604,228595.80952380953,80.88236575856976,0.0016404515,19.11763424143026,0.23777734,-107.3015873015873,0.0,0.0016404515,5.015873015873016,69135.39161276817,4.984126984126984,49.41269841269841,55.80952380952381,1999905
14310,0.005719253,-9.640964401613648,56.07963416435684,235648.0,74.76636239120386,0.0013661619,25.233637608796144,0.21076506,-147.96875,0.0,0.0013661619,2.6875,69494.0840742588,7.3125,47.640625,57.53125,2009941
14373,0.00652532,-7.607348642778463,53.909586297380386,226580.31746031746,80.30848205285233,0.002338209,19.691517947147677,0.24844293,-109.68253968253968,0.0,0.002338209,4.317460317460317,69849.12845444679,5.682539682539683,50.01587301587302,55.317460317460316,2019956
14433,0.004922801,-8.194619486258212,55.794803934867886,234359.46666666667,79.07152271892872,0.0017129608,20.92847728107129,0.23657061,-120.33333333333333,0.0,0.0017129608,4.983333333333333,70187.90147519112,5.016666666666667,47.93333333333333,57.21666666666667,2029892
14493,0.0046424028,-8.009081633303254,55.289107274697116,232243.2,79.35803668553568,0.0014628788,20.641963314464274,0.21981156,-117.5,0.0,0.0014628788,5.733333333333333,70525.29010510445,4.266666666666667,48.483333333333334,56.7,2039857
14554,0.0072383913,-7.396174380652423,54.7616709080017,229913.18032786885,81.05718044328283,0.0031419224,18.94281955671717,0.24972363,-106.55737704918033,0.0,0.0031419224,6.245901639344262,70844.7507417202,3.7540983606557377,49.032786885245905,56.131147540983605,2049933
14614,0.0043034125,-8.182249123342194,56.17351896343144,235861.33333333334,79.45545428110852,0.0014911558,20.54454571889149,0.21277052,-119.16666666666667,0.0,0.0014911558,5.583333333333333,71170.4686050415,4.416666666666667,47.5,57.583333333333336,2059883
14676,0.0054626544,-8.19971563292478,55.44863393402091,232877.4193548387,78.78371597373402,0.0017535123,21.216284026265992,0.22246352,-121.45161290322581,0.0,0.0017535123,6.17741935483871,71456.92059850693,3.8225806451612905,48.306451612903224,56.854838709677416,2069984
14737,0.006651661,-8.627633008386482,56.685509773970175,238172.32786885247,78.26014397822658,0.003139103,21.739856021773406,0.21572867,-127.37704918032787,0.0,0.003139103,5.459016393442623,71747.91302871704,4.540983606557377,46.98360655737705,58.14754098360656,2079895
14798,0.005190708,-8.002235579678361,54.64582228888899,229443.1475409836,79.82773243155172,0.0025741037,20.172267568448273,0.2350904,-113.60655737704919,0.0,0.0025741037,5.573770491803279,72026.77143597603,4.426229508196721,49.16393442622951,56.01639344262295,2089961
14859,0.005930857,-8.187751868429977,56.211503609258735,236023.60655737706,79.76017383372054,0.0020785711,20.239826166279446,0.2192059,-118.0327868852459,0.0,0.0020785711,4.983606557377049,72320.27941536903,5.016393442622951,47.459016393442624,57.622950819672134,2099905
14922,0.0045245667,-8.452636427049473,56.20962123486508,235942.60317460317,79.34782551415371,0.0019724902,20.65217448584627,0.23395233,-118.88888888888889,0.0,0.0019724902,5.476190476190476,72637.3791873455,4.523809523809524,47.44444444444444,57.6031746031746,2109850
14985,0.0059757447,-8.372888474919913,55.79655976378124,234317.20634920636,79.69422204382252,0.0023366816,20.305777956177483,0.21850875,-116.66666666666667,0.0,0.0023366816,4.809523809523809,72943.25020956993,5.190476190476191,47.92063492063492,57.20634920634921,2119933
15047,0.005184767,-6.931354193394152,53.678234766206764,225412.12903225806,82.54985493377275,0.0023421226,17.450145066227204,0.24359502,-96.29032258064517,0.0,0.0023421226,5.516129032258065,73271.54433917999,4.483870967741935,50.225806451612904,55.03225806451613,2129983
15108,0.00566245,-7.425867815870539,54.55861217601529,229107.40983606558,81.14244428072004,0.0021741742,18.857555719279937,0.21703058,-105.57377049180327,0.0,0.0021741742,5.573770491803279,73594.6697177887,4.426229508196721,49.26229508196721,55.9344262295082,2139999
15169,0.004320976,-6.768162166172225,53.753628360950884,225817.18032786885,82.74465503919578,0.0020818894,17.25534496080421,0.22910227,-95.73770491803279,0.0,0.0020818894,6.409836065573771,73919.39247512817,3.5901639344262297,50.16393442622951,55.131147540983605,2149997
15228,0.004735432,-7.981997174823666,55.50781903199868,233055.45762711865,79.98241998879445,0.0017474942,20.017580011205574,0.21762843,-114.91525423728814,0.0,0.0017474942,5.372881355932203,74230.89087343216,4.627118644067797,48.220338983050844,56.898305084745765,2159920
15286,0.0055003306,-8.572415451737568,55.32567453211045,232342.06896551725,78.04076064844169,0.0021337436,21.959239351558335,0.21266834,-125.0,0.0,0.0021337436,4.724137931034483,74553.27041602135,5.275862068965517,48.43103448275862,56.724137931034484,2169855
15344,0.0059794495,-8.329268968644152,54.85766596707278,230435.3103448276,78.65127778467614,0.0021874974,21.348722215323836,0.21628818,-122.58620689655173,0.0,0.0021874974,4.827586206896552,74869.40227746964,5.172413793103448,48.94827586206897,56.258620689655174,2179988
15404,0.004396505,-7.7986442525497015,53.4936545839211,224665.6,79.90576073528764,0.002104445,20.094239264712385,0.23472416,-109.83333333333333,0.0,0.002104445,5.883333333333334,75186.92406463623,4.116666666666666,50.43333333333333,54.85,2189858
15463,0.004842534,-7.3697810203445595,54.53706802461665,229028.88135593222,80.86695407026117,0.0017312497,19.133045929738813,0.20698133,-107.45762711864407,0.0,0.0017312497,4.661016949152542,75498.71369934082,5.338983050847458,49.28813559322034,55.91525423728814,2199827
15525,0.006949901,-7.725062304953584,53.72279698655024,225544.25806451612,81.02787805516047,0.0028490396,18.97212194483951,0.24866293,-103.87096774193549,0.0,0.0028490396,5.790322580645161,75786.93790817261,4.209677419354839,50.16129032258065,55.064516129032256,2209954
15585,0.0055649523,-8.785706158213602,56.029009648616515,235451.73333333334,77.0178703114274,0.0029280335,22.98212968857262,0.22357473,-133.16666666666666,0.0,0.0029280335,3.283333333333333,76064.81579995155,6.716666666666667,47.7,57.483333333333334,2219896
15646,0.0072326194,-7.781509409900675,55.84531891690571,234546.3606557377,80.4119600776206,0.002862357,19.588039922379412,0.22689421,-113.60655737704919,0.0,0.002862357,4.622950819672131,76327.43825435638,5.377049180327869,47.868852459016395,57.26229508196721,2229957
15708,0.0046113282,-7.2107018409963155,54.45456601076538,228847.48387096773,82.0758342390446,0.0018341327,17.92416576095537,0.20872596,-100.64516129032258,0.0,0.0018341327,4.274193548387097,76599.61029458046,5.725806451612903,49.41935483870968,55.87096774193548,2239855
15770,0.008130481,-7.388330138707454,53.516358228019556,224751.48387096773,81.55939981850833,0.0038833853,18.44060018149164,0.2566193,-101.45161290322581,0.0,0.0038833853,6.580645161290323,76894.54118204117,3.4193548387096775,50.403225806451616,54.87096774193548,2249925
15830,0.00646768,-8.279833510053297,57.12410910402293,240025.6,78.86567183323238,0.0021707336,21.134328166767634,0.22052824,-124.66666666666667,0.0,0.0021707336,3.783333333333333,77180.98455405235,6.216666666666667,46.5,58.6,2259875
15893,0.004645114,-7.503342215212214,53.88105652754215,226320.25396825396,81.12399538478259,0.0021764506,18.8760046152174,0.235615,-102.85714285714286,0.0,0.0021764506,5.0476190476190474,77484.17461562157,4.9523809523809526,50.01587301587302,55.25396825396825,2269964
15956,0.0052124574,-6.883385104753956,54.12176725958735,227360.50793650793,82.73135872031907,0.0021920665,17.268641279680903,0.22344309,-96.82539682539682,0.0,0.0021920665,5.015873015873016,77778.21357703209,4.984126984126984,49.76190476190476,55.507936507936506,2279912
16018,0.007320448,-7.739116518263638,53.51742249327178,224751.48387096773,80.9664493046916,0.002894597,19.033550695308367,0.25504673,-104.35483870967742,0.0,0.002894597,4.629032258064516,78085.18713402748,5.370967741935484,50.403225806451616,54.87096774193548,2289955
16078,0.005296198,-8.033799061849509,54.94384485158309,230673.06666666668,79.3725137135212,0.002433773,20.627486286478803,0.26081648,-116.33333333333333,0.0,0.002433773,5.2,78389.64104914665,4.8,48.833333333333336,56.31666666666667,2299858
16138,0.005156711,-8.16400783214018,55.3518577867875,232448.0,79.31592129638645,0.0021798234,20.68407870361357,0.24913147,-118.66666666666667,0.0,0.0021798234,4.133333333333334,78699.71795511246,5.866666666666666,48.4,56.75,2309840
16198,0.0059276735,-8.720042664324636,55.65951995917421,233881.6,77.37454024018531,0.0024919158,22.62545975981468,0.24306919,-130.16666666666666,0.0,0.0024919158,3.55,79014.89420223236,6.45,48.1,57.1,2319852
16258,0.006032401,-8.692095406839908,54.72081409483111,229922.13333333333,77.61067891524455,0.0025656875,22.38932108475545,0.24898015,-126.83333333333333,0.0,0.0025656875,3.45,79327.49319648743,6.55,49.11666666666667,56.13333333333333,2329918
16319,0.005715161,-8.33690066192303,56.0243518608448,235284.9836065574,78.94918444859867,0.0021693818,21.05081555140131,0.2617985,-121.31147540983606,0.0,0.0021693818,5.39344262295082,79653.61207103729,4.60655737704918,47.67213114754098,57.442622950819676,2339995
16377,0.005913319,-8.51781262813844,56.52305099153675,237497.37931034484,78.47240633241127,0.0023599407,21.527593667588736,0.24694882,-125.86206896551724,0.0,0.0023599407,4.5,79955.60155510902,5.5,47.1551724137931,57.98275862068966,2349964
16438,0.0058808923,-8.446123783423333,56.41008744183398,236963.67213114753,78.89875750171416,0.0028510701,21.101242498285874,0.23325998,-122.78688524590164,0.0,0.0028510701,3.8852459016393444,80259.61417460442,6.114754098360656,47.26229508196721,57.85245901639344,2359978
16498,0.005722737,-7.860945509989358,54.431045244996845,228556.8,79.89034400870167,0.0025248756,20.109655991298286,0.22810134,-111.66666666666667,0.0,0.0025248756,4.516666666666667,80532.30848312378,5.483333333333333,49.4,55.8,2369935
16557,0.0055359495,-8.639914964104516,55.619498742803884,233610.84745762713,78.19915098724412,0.002471378,21.800849012755876,0.21535541,-125.76271186440678,0.0,0.002471378,4.745762711864407,80803.07153081894,5.254237288135593,48.11864406779661,57.03389830508475,2379995
16614,0.0054605915,-9.080177378876671,54.669609588467104,229735.29824561405,76.45434667600861,0.0024567607,23.545653323991395,0.2177779,-132.4561403508772,0.0,0.0024567607,4.035087719298246,81095.37422633171,5.964912280701754,49.175438596491226,56.08771929824562,2389813
16673,0.0053362465,-9.081960196981987,56.17439808007027,235832.40677966102,77.13868033745374,0.0027070118,22.861319662546276,0.20717405,-131.6949152542373,0.0,0.0027070118,4.440677966101695,81408.54225564003,5.559322033898305,47.49152542372882,57.57627118644068,2399998
16731,0.0052845445,-8.135481082404556,54.68223127144435,229658.4827586207,79.32255667369036,0.0018973416,20.677443326309632,0.1989643,-116.37931034482759,0.0,0.0018973416,4.396551724137931,81740.14598703384,5.603448275862069,49.13793103448276,56.06896551724138,2409890
16793,0.0066423872,-8.564648678972839,54.03464519022576,226997.67741935485,78.81565621597608,0.0028509437,21.184343784023937,0.23197226,-117.09677419354838,0.0,0.0028509437,4.580645161290323,82075.03344631195,5.419354838709677,49.854838709677416,55.41935483870968,2419878
16850,0.006063014,-8.54994231434203,56.55685841827423,237568.0,78.05744459838664,0.0025526034,21.942555401613376,0.23250555,-128.59649122807016,0.0,0.0025526034,6.192982456140351,82402.43486833572,3.807017543859649,47.10526315789474,58.0,2429920
16909,0.0068863607,-7.846678917497521,54.67307036552038,229723.11864406778,79.54127107639377,0.0033986694,20.45872892360622,0.21668406,-115.2542372881356,0.0,0.0033986694,4.661016949152542,82732.46818494797,5.338983050847458,49.16949152542373,56.08474576271186,2439986
16967,0.004854889,-8.11768930529432,53.78429526223387,225844.9655172414,79.36746427195085,0.0022061407,20.63253572804912,0.23383328,-113.79310344827586,0.0,0.0022061407,5.413793103448276,83058.02060389519,4.586206896551724,50.10344827586207,55.13793103448276,2449938
17025,0.0043534813,-8.32586155111959,55.46487319252883,232695.1724137931,78.892236948463,0.0021595978,21.107763051537024,0.22602196,-119.65517241379311,0.0,0.0021595978,5.275862068965517,83383.1203019619,4.724137931034483,48.224137931034484,56.810344827586206,2459983
17084,0.0066104676,-7.926286016006325,54.281269058806636,227918.10169491524,80.69304425074098,0.0026964184,19.306955749259036,0.22749609,-107.11864406779661,0.0,0.0026964184,6.016949152542373,83713.5564455986,3.983050847457627,49.559322033898304,55.644067796610166,2469842
17144,0.00590185,-7.282522862344288,55.51813200860537,233062.4,81.61618890520678,0.0026768155,18.383811094793245,0.25734988,-105.0,0.0,0.0026768155,5.616666666666666,84030.1864900589,4.383333333333334,48.2,56.9,2479897
17202,0.0069812573,-9.191744699040713,57.66285127464579,242299.58620689655,75.91168442256699,0.0027179827,24.088315577433,0.24206412,-144.31034482758622,0.0,0.0027179827,3.689655172413793,84323.81297445297,6.310344827586207,45.91379310344828,59.1551724137931,2489935
17258,0.0090794405,-11.450611222390574,56.94366746445781,239104.0,71.22109385760616,0.009422456,28.77890614239386,0.23076186,-173.57142857142858,0.0,0.009422456,3.642857142857143,84612.26494812965,6.357142857142857,46.660714285714285,58.375,2499930
17317,0.005727367,-8.050830627091655,55.81225780158657,234374.50847457626,79.17373351546904,0.0021267687,20.82626648453093,0.22587004,-119.83050847457628,0.0,0.0021267687,4.016949152542373,84897.33150339127,5.983050847457627,47.898305084745765,57.220338983050844,2509881
